csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
834.9852196410759	0.8893538097144074	0.7909501988535304	697200.3170190557	772.1438883312567	2.2274690208048464	4.961618238645302	596206.1842873122	739.4528214188374	3.6295500331082167	546790.475104279	13.173633442835856	0.952871	36.261047	0.33016270000000003	-0.0375537628	0.0071512293999999995	0.042667416799999996	0.0912622368	-0.0056099164000000005	-0.022904265400000002	-0.0579866495	0.028500299	-0.021258545299999997	-0.0662458549	0.0784287712	0.0544912267	-0.0260045567	-0.0560848501	0.062909348	-0.028005392200000003	-0.0524178942	-0.070979501	0.0387904601	0.0393630521	0.0227194084	-0.0897617716	-0.1673246844	0.066890151	0.0291506368	-0.08074639780000001	-0.011468861399999999	-0.06497002519999999	-0.0013570676999999998	-0.0398509928	0.048138065	0.028845235499999997	0.10325606550000001	-0.027178335699999997	-0.0082588721	-0.0203475699	-0.0300978705	0.0534294247	-0.0484466967	-0.0576891979	-0.0134862393	-0.0217211999	0.0132726631	-0.044380324699999994	-0.057718195800000004	0.09761446439999999	-0.1010860953	-0.0329414595	0.0868958372	0.0772169384	0.1011474697	0.0544743142	0.09347740939999999	-0.09185081029999999	0.1293181039	0.1164779471	-0.016323670800000002	-0.0566738785	-0.043301440700000006	0.0811348144	0.0162495016	-0.0564698033	-0.10196464279999999	0.0	0.0	0.0	0.0	0.0313985	0.06365970000000001	0.0009858658022500002	0.004052557404090002	-0.0625675	-0.17552649999999995	0.00391469205625	0.030809552202249988	-0.0249945	0.028962900000000014	0.00062472503025	0.0008388495764100006	-0.00179106	0.0004590399999999998	2.1071772159999977e-07	3.2078959236e-06	-0.000433038	0.000631492	3.98782146064e-07	1.87521909444e-07	-0.0013603100000000006	-0.00014974000000000064	1.8504432961000016e-06	2.242206760000019e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.3402269060333	0.35500726495740764	0.12603015817253904	697793.2946874232	770.7410378373813	-1.4028504938753483	1.9679895081663088	594041.7474066437	740.2888133057719	0.8359918869344938	548027.527105668	0.6988824350202955	0.962758	36.637283	0.5050283	-0.0169687552	0.0035151086	0.038704983	0.0371098802	-0.0029001442	-0.0300292304	-0.0414098387	0.0056493798	-0.0085401954	-0.0029216524	0.0928344436	0.0190858568	0.0365720602	-0.0280619896	-0.0104107768	0.0536102439	-0.028496134500000006	-0.0038995057	-0.0134955478	0.15103236039999998	-0.013627950900000001	-0.0139845335	-0.0341478398	0.0292555452	0.07002578429999999	0.060850810199999994	-0.0043585079	-0.027900607799999998	0.0069272614	-0.0104356931	0.0341773374	-0.0180269973	0.050232860899999995	-0.10599546900000001	0.0131196866	-0.0380652713	-0.0038917679	0.0370922505	0.0445349325	-0.0210842748	-0.0334940475	-0.0472591702	0.035587690299999995	0.0175334728	0.0601955197	-0.0074235731000000015	0.0287728629	0.027044506099999997	0.0889287155	-0.039357674599999996	0.01425744	-0.09928945119999999	-0.12307060140000001	-0.022401655299999997	-0.0129518869	-0.0339022942	-0.0034447399	-0.0389003131	0.0149292305	0.0798721515	0.0124461533	-0.061274224	-0.10400645720000001	0.0	0.0	0.0	0.0	-0.0588807	-0.09027919999999999	0.00346693683249	0.00815033395264	0.218257	0.28082450000000003	0.047636118049	0.07886239980025002	-0.074977	-0.0499825	0.005621550529	0.0024982503062500002	-0.00255076	-0.0007597000000000001	5.771440900000001e-07	6.5063765776e-06	-0.00105394	-0.000620902	3.85519293604e-07	1.1107895235999998e-06	-0.00106207	0.0002982400000000006	1.1279926849e-06	8.894709760000037e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.5803194828939	6.240092576860548	38.93875536779011	708257.4341409297	771.1937521228264	0.4527142854450403	0.20495022424601345	594739.8033132835	740.5995049091075	0.31069160333561285	548487.6266716153	0.0965292723832538	1.0175090000000002	38.720821	0.5528366499999999	-0.0587643699	0.0007479501	0.025720112000000003	0.045282974100000005	-0.0166543301	-0.010497482399999999	-0.0906720541	0.0082998863	-0.023697759	-0.0702709844	0.0031972449	0.01042281	0.0323781085	-0.1012617899	0.0635409719	-0.0009048522999999999	-0.09782174699999999	-0.0320955036	0.031129152400000002	0.021272132000000003	0.0689411	-0.0091846318	-0.1446897528	0.040176357200000005	0.0720917632	-0.0483946268	0.05838407900000001	-0.07217615150000001	-0.0135566219	-0.0584599595	0.0222916838	-0.028897110400000002	0.0754118339	0.0259159294	0.0042193237	-0.0279401568	-0.0783665542	0.0368042373	-0.062325787699999996	-0.08364512269999999	0.0351192444	0.025234822999999997	0.042380201900000004	0.024330502200000003	0.0532104767	0.0749358846	-0.059687599	-0.0304626073	0.1645006982	-0.039370675	0.1122590924	0.0628904672	0.038332601099999995	-0.0483552862	-0.0098162908	-0.0079588935	0.0962822994	-0.0461284047	-0.0150173882	0.0785837487	0.0086267624	-0.0659009645	-0.1055122068	0.0	0.0	0.0	0.0	0.0253288	0.08420949999999999	0.0006415481094400001	0.007091239890249999	-0.0793948	-0.2976518	0.00630353426704	0.08859659404324001	-0.0110394	0.0639376	0.00012186835236	0.00408801669376	-0.0014808	0.00106996	1.1448144016e-06	2.19276864e-06	-0.000398115	0.000655825	4.301064306249999e-07	1.58495553225e-07	-0.00147704	-0.00041497	2.1816471616e-06	1.7220010089999994e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.9491114201877	0.3687919372938495	0.13600749301295062	708878.3062212437	770.8414322004414	-0.35231992238493604	0.12412932770932734	594196.5135968277	737.9694060801614	-2.6300988289460747	544598.8443103061	6.9174198500235144	1.013263	38.559227	0.48150865	-0.024975813700000002	0.009392299	0.0013089759	-0.027937969700000002	-0.0090423481	-0.0130715651	-0.0414591877	-0.0289785031	0.0001889929	-0.006017665500000001	0.0181648057	-0.0229012355	0.0717444174	-0.019565893600000002	-0.08094231519999999	0.0275192598	0.017134846999999998	0.0387052733	-0.0296436281	0.1190362742	0.0391233064	-0.1215506602	-0.1743496041	-0.0155019323	-0.0720468823	-0.0845894445	-0.0403864308	-0.0863726474	-0.0204672869	-0.0127169655	0.0005672038	-0.0400052782	-0.027863341899999998	-0.0007925932	0.0044141271	-0.014876129299999999	-0.0768413926	-0.0034656632	0.0361005934	-0.0324907278	0.0355682918	-0.010263155	-0.013175568600000001	-0.1003687806	0.0230712614	-0.023993514100000002	-0.0060457068999999995	-0.005834198499999999	0.0584247165	0.0647366986	0.17115031390000002	-0.028120705899999997	-0.0200583495	-0.0760481289	0.0067687954	0.0330402777	-0.0640080072	-0.0914894976	0.0093307498	0.0772700212	0.0047962521000000004	-0.0703366084	-0.1064741307	0.0	0.0	0.0	0.0	-0.018247	-0.043575800000000005	0.000332953009	0.00189885034564	0.186588	0.2659828	0.034815081744	0.07074684989584001	-0.07741929999999997	-0.06637989999999996	0.005993748012489995	0.004406291124009996	-0.00263555	-0.00115475	1.3334475625e-06	6.9461238025e-06	-0.000939798	-0.000541683	2.934204724890001e-07	8.832202808040001e-07	-0.00106207	0.00041497	1.1279926849e-06	1.7220010089999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.6406309374696	0.691519517281904	0.4781992427817975	710043.2329066969	769.9678528757636	-0.8735793246778485	0.7631408365046058	592850.4944621135	736.0044930346547	-1.9649130455067048	541702.6137671991	3.860883276402435	0.965896	36.756733	0.36923114	-0.0614179288	-0.010721393400000001	0.0643603583	-0.0512257537	-0.0080899067	-0.0038443128999999998	-0.10506537199999999	-0.0153844528	-0.0257582756	0.0001689115	-0.053009750300000005	-0.0741401358	0.0495346567	-0.0133984333	0.0080652718	0.0405702229	-0.0680008802	-0.021911318399999997	0.069001658	0.041515113199999995	0.047372955099999996	-0.1257115608	0.0028120871999999996	0.012897711599999999	0.009738221600000001	-0.047444655700000005	-0.0135055671	0.0192288974	-0.0102164476	-0.0557474728	0.040311803	-0.0770966629	-0.0383784727	0.0360662311	0.023603194900000003	-0.0285325579	-0.0954034919	-0.0036613678000000003	-0.06999920150000001	-0.0394755916	0.0776040871	0.0220188744	-0.0221550381	-0.0486758955	0.0699986965	0.055703863799999996	0.0668364692	-0.020737945600000002	-0.0026958527	-0.061191876	-0.0854511941	0.059474948099999994	-0.0064626445	-0.1077188068	0.0457765413	-0.0172483267	0.024710549100000003	0.0031646303999999996	0.0023225884	0.07593139230000001	0.0009595596000000001	-0.0745682934	-0.10688727099999999	0.0	0.0	0.0	0.0	0.00120219	0.01944919	1.4452607960999997e-06	0.0003782709916561	-0.0125324	-0.1991204	0.00015706104975999995	0.03964893369616	0.0137719	0.09119119999999996	0.00018966522961000003	0.008315834957439995	-0.00316535	-0.0005297999999999999	2.8068804e-07	1.00194406225e-05	-0.000854061	8.573700000000001e-05	7.3508331690000025e-09	7.294201917210002e-07	-0.00163594	-0.00057387	2.6762996836e-06	3.293267769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.0833093119536	-1.5573216255160105	2.4252506452998293	707421.1332031473	767.4807432608376	-2.4871096149259984	6.185714236657348	589026.6912762077	735.0345735719574	-0.9699194626973622	540275.8243461092	0.9407437641191396	1.151338	43.81361	0.5810294	0.0387799563	-0.0309584137	-0.0478312999	-0.0256090908	0.015307252	-0.0093343691	-0.028398987400000002	-0.0702027836	0.0293765431	-0.07421202019999999	-0.0560507053	-0.0079323235	0.0201464083	0.055651045999999996	-0.0544859101	0.09505125689999999	0.1358189982	-0.0110808772	-0.0037287321000000003	0.0574547479	-0.09575857460000001	-0.033030517200000005	0.0197147896	-0.0405607111	-0.0383538312	-0.0169870074	-0.0473531217	0.08991816679999999	0.021241362000000003	0.0157049433	-0.06690982690000001	-0.030790320899999998	-0.040297832	0.0072568038	0.025478860099999997	-0.0115556238	-0.0657195234	-0.048235451799999995	0.0158910019	-0.0335770319	-0.0412982634	0.034636226	-0.06525317580000001	0.0071619053	-0.0571534187	-0.1174982355	-0.1275465129	-0.0377051753	-0.1535946087	-0.0176257209	0.0055659583999999995	0.0696885176	0.0379208389	-0.04802643400000002	-0.0050992676	0.0331687502	0.08945069800000001	0.1557705727	-0.10755067380000001	0.0745682934	-0.0028783697	-0.0785837487	-0.1067494984	0.0	0.0	0.0	0.0	-0.00307341	-0.0042756	9.4458490281e-06	1.8280755359999997e-05	0.142979	0.1555114	0.020442994441	0.02418379552996	-0.07483530000000001	-0.08860720000000001	0.005600322126090001	0.007851235891840003	-0.0005277459999999999	0.0026376040000000004	6.956954860816e-06	2.78515840516e-07	0.000463089	0.00131715	1.7348841225e-06	2.1445142192100003e-07	0.00106201	0.00269795	1.1278652400999998e-06	7.278934202500002e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.6100979359268	-11.473211376026823	131.63457927899134	688252.914597258	769.6774510531578	2.19670779232024	4.825525124840461	592403.3786596862	734.4681167335217	-0.5664568384356699	539443.4144980861	0.32087334981053456	0.891698	33.933147	0.17893733999999994	0.0284598998	0.0089900594	0.0190014313	0.0280846105	0.007689265600000002	-0.016188006499999998	-0.0382608908	-0.0589220118	-0.0283960018	-0.0768945279	-0.051297678099999994	0.0087035249	-0.0661468317	0.0225668454	0.0236237106	0.0683542087	0.0318955148	0.0055634201	-0.0263204827	0.0726399116	-0.040791011	0.0168726053	0.0886978233	-0.002979662	-0.048194346900000004	-0.0174431348	0.051654756399999995	0.1889328442	0.0178490802	0.0175182895	0.016736989299999998	0.0322576599	0.0085511923	-0.03306379	0.006758846800000001	-0.013164747	-0.0727354786	-0.022906170899999998	0.0158518939	-0.0764375919	-0.0240259223	0.0581667624	-0.0619987491	-0.014909001299999999	-0.0366418748	0.0224809736	-0.0915447827	0.04308257980000001	-0.1105596789	-0.0172359212	0.0122001804	0.0150400725	0.016096827299999998	0.044356094000000006	-0.0247801707	-0.0450706045	0.0408559048	-0.0246804373	0.0315628369	0.0731811639	-0.0067125889	-0.08237133049999999	-0.1060615229	0.0	0.0	0.0	0.0	-0.0483937	-0.04532029	0.00234195019969	0.0020539286856841	0.07259349999999999	-0.0703855	0.005269816242249999	0.00495411861025	-0.0661858	0.008649500000000004	0.0043805601216400005	7.481385025000009e-05	-0.0006135530000000001	-8.580700000000014e-05	7.362841249000023e-09	3.7644728380900006e-07	-0.000276382	-0.000739471	5.46817359841e-07	7.638700992399999e-08	0.000795647	-0.00026636299999999993	6.33054148609e-07	7.094924776899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.7872486898148	8.177150753887986	66.86579445181086	701887.4740672496	769.5373934983861	-0.14005755477171533	0.019616118648632042	592187.79999229	735.7276379087767	1.2595211752550313	541295.1571828279	1.5863935909158149	0.8641209999999999	32.883728000000005	0.18121125	0.0364669619	-0.0129643095	-0.040596249300000005	0.0045367128	0.011266442	-0.009440713	-0.0468811043	-0.0607355935	0.0269839131	-0.09082365769999999	-0.0920578142	0.0342044866	0.010113341999999999	0.0318616704	0.0710566973	0.0434434097	-0.0168703917	-0.0174231522	-0.0196443868	0.0233615529	-0.0234805135	-0.045135813	0.1527903844	0.0278852789	-0.023378099399999998	0.09488132789999999	-0.0711292568	-0.0065470968999999995	0.0235541402	0.0285133368	-0.0452931021	-0.0130754039	0.0082097382	0.0254860975	0.0168017677	-0.0065419103	-0.0757286391	-0.0009757488000000001	-0.0051087957	-0.032019402999999995	-0.0561938192	0.054704270199999995	-0.038145537400000006	0.055184430599999994	0.08378141509999999	0.0446626773	-0.051605902099999997	0.0065057125	0.0004188717	-0.08309457049999999	-0.010629871499999999	-0.19870667079999998	-0.0413645173	-0.0006355326000000001	-0.1179072699	-0.0367290198	0.0045405083	0.0127798531	0.028781505899999997	0.0717704507	-0.0105381559	-0.0859200556	-0.1048268904	0.0	0.0	0.0	0.0	-0.00143362	0.04696008	2.0552663044e-06	0.0022052491136064	0.008215099999999998	-0.06437839999999999	6.748786800999996e-05	0.00414457838656	-0.0725781	-0.0063923000000000035	0.0052675805996100005	4.086149929000005e-05	-0.000270971	0.00034258200000000013	1.1736242672400005e-07	7.3425282841e-08	7.01024e-05	0.0003464844	1.2005143944336002e-07	4.91434648576e-09	0.00137619	0.000580543	1.8938989161e-06	3.3703017484899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.3402493690726	-3.4469993207421794	11.881804317197044	696123.6517172462	769.2711258871957	-0.26626761119041475	0.07089844076904989	591778.0651237536	734.1982998602017	-1.5293380485750276	539047.1435176106	2.338874866819274	0.855284	32.547432	0.25628805	0.0399868683	0.0107872925	-0.0130939247	-0.0373380873	-0.0022176507	-0.0314361391	-0.035109625400000004	-0.0561442987	0.033477644	-0.0437500833	-0.0890475255	-0.019851663500000002	0.0072780771	0.0236682769	-0.0496670771	0.042237703499999994	0.034974735699999995	0.0310484275	-0.0384444443	0.1134429753	-0.0185758369	0.0309936339	0.013793548000000001	-0.0198293149	-0.017823208400000002	-0.037974992	0.0186924967	0.013170484599999999	0.0119820451	0.0443863026	-0.0011074413000000001	-0.00842043	-0.0327540235	0.0050001414	0.0143301118	-0.0406968189	-0.0541733502	-0.0480405821	0.07816026820000001	-0.020008583400000002	0.0274582113	0.0980348515	0.0354994249	0.0158249212	0.1107907083	-0.07379361799999999	0.0533829225	-0.0675595696	-0.0171492361	-0.07340265139999999	0.0479580939	-0.033824171800000004	-0.0021615276	0.0382020812	-0.0333593968	0.051081008600000005	0.013735352099999999	-0.0304624132	0.12589592119999998	0.0703366084	-0.0143501397	-0.0892196337	-0.1030519645	0.0	0.0	0.0	0.0	-0.0420174	-0.04058378	0.0017654619027600003	0.0016470431990884	0.127635	0.11941989999999998	0.016290693225	0.014261112516010001	-0.07757179999999997	-0.004993699999999962	0.006017384155239995	2.4937039689999617e-05	-0.00120571	-0.000934739	8.737369981209999e-07	1.4537366041e-06	-0.000246405	-0.0003165074	1.0017693425475998e-07	6.071542402499999e-08	0.000801623	-0.000574567	6.42599434129e-07	3.30127237489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.7515298629647	5.41128049389215	29.28195658357767	705182.6319071897	770.6795153804123	1.408389493216646	1.9835609646030403	593946.9154269872	735.2148115969977	1.0165117367960192	540540.8191916088	1.0332961110440595	0.922158	35.09227	0.3541781	-0.0051102336	0.0068538451	-0.0081778554	0.011358778500000001	-0.0113896102	-0.0174838166	-0.09176896279999999	-0.0424956625	0.0360297049	-0.10478359150000001	-0.11454823289999999	0.0223179589	0.014259953	-0.0007901900999999999	0.057663243499999996	0.039334143700000004	0.0247839357	-0.017939303400000002	-0.049551530999999996	0.023239741499999998	-0.0232585102	0.026097322000000003	0.0527949024	-0.0291084919	-0.023305009900000003	0.0251576476	0.07778176	-0.0564035941	0.0015311301000000002	-0.0021824178	-0.0010273792	-0.0168484258	-0.0089564902	0.0692060876	0.0177016773	-0.0390641554	-0.0899136909	0.0134838194	0.0011976854	-0.08809952900000001	-0.0368073669	0.005691292099999999	-0.05859072200000001	0.10352854859999999	-0.0349114627	-0.004896077899999999	-0.0003843611	0.0030502140000000003	0.05868999320000001	-0.12278258730000001	0.0063298109	0.0404546168	-0.10664360380000001	0.0258298949	0.0512601316	-0.0361290171	0.09488240769999999	-0.0590920371	-0.0831674567	0.0688800992	-0.0181436269	-0.0922604968	-0.1007458934	0.0	0.0	0.0	0.0	0.0190671	0.0610845	0.00036355430241	0.00373131614025	-0.0548691	-0.18250410000000003	0.0030106181348100005	0.033307746516810004	-0.042324400000000005	0.035247399999999963	0.0017913548353600004	0.0012423792067599974	-0.000837458	0.00036825199999999996	1.35609535504e-07	7.013359017640001e-07	0.000427358	0.0006737630000000001	4.5395658016899997e-07	1.8263486016400002e-07	0.00126645	0.0004648269999999999	1.6038956024999997e-06	2.160641399289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.1351436376573	-2.6163862253074512	6.845476879978572	700795.2487132411	769.2436287118945	-1.4358866685178102	2.061770524827175	591735.7603138429	734.0547957664986	-1.1600158304991055	538836.443187796	1.3456367270085294	0.972902	37.023338	0.3782897000000001	0.0175218344	0.0256084867	0.0232792656	-0.0019045345999999998	-3.38608e-05	-0.022923164700000002	-0.0352226809	-0.0525677771	0.0018040807999999998	-0.0365898837	-0.0213238687	-0.0121668007	-0.0269607494	0.0542808925	-0.0407078694	0.057505363	0.0665900825	0.07229410900000001	-0.0715910278	0.0856668727	-0.055312019000000004	0.0319766829	-0.011159043700000001	-0.0132331227	0.0072543302	-0.0596424138	0.0673873476	0.0388474947	0.0056324329000000005	0.0293008736	0.0227626125	-0.021187951	0.009461155300000001	-0.036805620899999995	0.021856547400000002	-0.0288068943	-0.0576612242	-0.0416635877	0.0732449291	-0.044364924699999995	-0.0149183123	0.0361258948	0.0340027812	0.0827981373	0.0031810732	-0.1060804674	-0.06669549030000001	-0.0597838068	-0.028982219700000002	-0.09233980050000001	0.0389035542	-0.0835373637	0.1145924648	0.09115832869999999	-0.022629940299999998	0.0051429661	-0.0047385781	0.020772878300000002	-0.0771814478	0.0674013924	-0.021913727799999998	-0.09503382710000001	-0.0979205629	0.0	0.0	0.0	0.0	-0.0604742	-0.0795413	0.00365712886564	0.00632681840569	0.158815	0.2136841	0.025222204225000003	0.04566089459281001	-0.07231549999999999	-0.029991099999999982	0.0052295315402499975	0.0008994660792099993	-0.000922682	-8.522399999999997e-05	7.263130175999993e-09	8.51342073124e-07	-0.000148238	-0.0005755959999999999	3.3131075521600013e-07	2.1974504644e-08	0.0008258060000000001	-0.0004406439999999998	6.819555496360003e-07	1.9416713473599985e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.1171784390747	-2.0179651985826013	4.072183542690517	697420.7017240414	769.4813111300557	0.23768241816117094	0.05649293190294174	592101.4881784295	735.6666255979994	1.6118298315008133	541205.384018747	2.59799540571594	0.919972	35.009087	0.39858852	-0.012893651599999998	0.0205668811	0.0270359003	0.0715166588	-0.0110795763	-0.0033821587	-0.0562521041	-0.049702381799999994	-0.0140212852	-0.0974540297	-0.0318709294	0.0672129424	-0.0429941639	0.0175100382	0.042556196500000004	0.046033311699999996	0.0098580101	-0.0613222301	-0.005054541	-0.023181973300000002	0.056673395999999994	0.0736896885	0.1068453192	-0.0716513669	-0.044292828	0.0881782743	0.1112588826	-0.0403081216	0.0044261062	-0.007068466700000001	0.0434129599	0.021753421800000002	0.0546979347	-0.0181775156	-0.0071294876	-0.0001765521	-0.08810668710000001	-0.026109665299999998	0.0247279091	-0.0826146609	-0.1335274533	0.022125325	-0.0398471234	0.0436919358	0.0568473334	0.049732933	0.049273820999999995	0.014620723600000001	0.0784931752	-0.045627541900000006	-0.1286282453	0.1464299265	-0.0285225063	0.056385374	0.0150203363	-0.15562555039999998	0.1439052932	0.0318429788	-0.011522598	0.0659009645	-0.0256555829	-0.0975315827	-0.0945905351	0.0	0.0	0.0	0.0	0.00281599	0.06329019	7.9297996801e-06	0.004005648150236099	-0.0647668	-0.22358179999999997	0.004194738382239999	0.04998882129124	-0.0381601	0.03415539999999999	0.00145619323201	0.0011665913491599991	-7.786239999999998e-05	0.0008448196000000001	7.1372015654416e-07	6.062553333759997e-09	0.000207011	0.000355249	1.2620185200099998e-07	4.2853554120999985e-08	0.00117696	0.0003511539999999998	1.3852348415999998e-06	1.2330913171599984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
