csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
845.7422331077464	n/a	n/a	715279.9248620777	730.5866271244652	n/a	n/a	533756.8197331022	752.8609495016576	n/a	566799.6092845375	n/a	n/a	n/a	n/a	-0.0434965194	0.0319402795	0.0173410007	0.0712981032	-0.0536149391	0.0056989901	-0.0003237852	0.0023641537	-0.029901607	0.0777954651	-0.0675127494	0.0238171978	-0.051034414699999996	0.0032641867	0.0451070671	-0.0271382018	0.0116576244	-0.0412796453	0.0262872734	-0.0322057277	0.0215172706	-0.0165272984	0.04751104900000002	0.015034348999999999	-0.008754019	0.0345809655	-0.0447786129	0.0019163332999999998	-0.0619341946	0.0327650165	-0.1619056646	0.052292174299999994	-0.05996625570000001	0.0605967635	-0.1025922534	0.0405397454	-0.0031854946000000003	-0.1084456475	-0.0180962525	0.0035955842	0.030402008900000006	-0.0357626824	0.043568874699999996	-0.0636043636	0.0570866888	-0.0327742662	-0.0574275347	0.0104021758	0.0235047969	-0.006084040600000001	0.0487922005	-0.1089634652	0.0044760804	-0.0136502491	0.0214974154	-0.0014678407999999998	0.0547438354	-0.0035412038	0.010501961499999999	-0.0002300537	0.0052419508	-0.025639574300000002	0.0717820554	-0.0476548776	0.0340943535	-0.0365266511	0.0463345692	-0.1291108458	0.012574666399999998	-0.1309945597	0.1546437664	-0.10424917369999999	0.0094631109	-0.0390774804	0.0852673555	-0.0064358313	-0.0061450846	-0.067085647	0.0517420142	-0.1011071943	0.0415645959	0.1131793964	-0.1210360032	0.0773031794	0.0073465437	-0.06474694660000001	0.10569921460000001	0.105687005	0.1056666568	0.1056381715	-1.51771e-05	n/a	n/a	2.3034436441000002e-10	0.08265219999999998	n/a	0.006831386164839997	n/a	-0.0504036	n/a	n/a	0.00254052289296	2.61793e-05	n/a	6.853557484899999e-10	n/a	0.000394923	n/a	n/a	1.5596417592900007e-07	-0.000153309	n/a	n/a	2.3503649481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.6599240390276	-5.082309068718813	25.8298654699815	706709.1078853038	730.6417477093657	0.05512058490057825	0.003038278879781855	533837.3634957965	751.1137850535204	-1.747164448137255	564171.9180974261	3.052583608834759	0.8684850000000001	33.644844	0.10252115209999996	-0.0594572973	-0.011119269099999999	-0.0204191407	0.0582330955	-0.0524993666	-0.0030047551	0.012989176299999999	-0.0288307926	-0.0069011264	0.06971004509999999	-0.0299896531	0.0252250993	-0.0171618325	0.0365420974	0.011802756499999999	-0.024502930699999998	0.1038147207	-0.0366816181	0.0221832113	-0.00041683230000000017	0.0018532938	0.0024097876000000002	0.0054806648	-0.008440950899999999	0.0315820405	0.007930446899999999	-0.1959858638	-0.0942237794	-0.0718300768	0.1040233468	-0.11314723189999999	-0.0346226808	-0.0753246067	-0.0943633959	0.0161529057	0.0394956098	0.0226170073	-0.0461765067	-0.015831270300000002	-0.054240650599999995	0.028592660099999997	-0.0083363869	0.034639250499999996	-0.045780239699999996	0.0309744513	0.0016650623999999998	-0.0542539932	0.0025725936	0.0200754961	0.0027795323	0.037541418	-0.030686592999999998	-0.0463646938	-0.0047909117	-0.0191127844	0.0068593567	0.1051533554	-0.0307872134	0.0434250666	-0.0364428734	-0.0876036694	-0.19943577780000002	0.027881339300000002	-0.0950813876	0.0515454282	0.08663817550000001	-0.0822459823	-0.0113360075	-0.09587775550000001	-0.1385960634	-0.0108296349	-0.0775278491	-0.10219672279999999	-0.027464907900000002	0.0866409827	-0.1084159879	-0.0330764115	-0.0448139476	0.044488819900000004	-0.014180741799999999	-0.0682648057	-0.0372187167	-0.0385743956	0.028985231	0.0602055816	-0.036070788900000005	0.1056666568	0.1055567991	0.1053737875	0.1051177489	0.00390853	0.003923707100000001	1.5395477406590413e-05	1.52766067609e-05	0.0539529	-0.02869929999999998	0.00291091541841	0.000823649820489999	-0.0181229	0.0322807	0.0010420435924899996	0.00032843950441	-0.00033109800000000005	-0.0003572773	1.0962588560400004e-07	1.2764706909529e-07	2.02744e-05	-0.0003746486	1.4036157348196006e-07	4.1105129536000004e-10	-0.000173732	-2.0423000000000014e-05	4.170989290000007e-10	3.0182807824000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.2210413164522	2.5611172774246143	6.5593217087228695	711021.724518802	731.3758143386552	0.7340666292894866	0.5388538162364286	534910.5817995311	751.6442939649701	0.530508911449715	564969.1446500984	0.2814397051275616	0.983144	38.086685	0.14012316000000002	-0.0281486692	0.012641602	0.0141243774	-0.0292800406	-0.041873136899999996	-0.0029095186	0.0015570607	-0.0108893026	0.0218814102	-0.0114410805	-0.0869166571	0.06021954490000001	0.014360444299999999	0.027911912599999998	-0.02730747	0.0474359644	0.0027815846000000003	0.028526185899999997	0.057823680599999996	-0.058961251299999996	0.0398204675	0.0553086979	-8.06446e-05	-0.0316189462	0.0186941872	-0.212178872	0.0165312948	0.049558406900000004	0.0717549879	-0.021817668999999998	-0.1538060286	0.12309790570000001	-0.0487456345	-0.0771686096	-0.032285628999999996	0.0500915012	-0.050454931200000004	-0.17913607480000002	-0.014359039099999997	0.0014786628	-0.0332266279	0.04213346	0.0141080845	-0.0356107202	0.0392081996	0.0331700236	-0.0427451026	0.0014339296	0.0081908649	-0.0025627342	0.0395396748	-0.041842249	-0.0653910828	-0.09096926640000001	-0.0288458092	0.093727325	-0.0330337108	-0.0062996301	-0.0259278291	0.08042028009999999	-0.1190343575	0.09246630230000001	-0.0436059942	0.1604068498	0.0065812032999999995	-0.0677086382	0.07981012700000001	-0.1451158003	-0.041651899	-0.10002899119999999	0.0634038937	-0.1367749253	0.015000281499999999	0.0692851151	0.0695275781	-0.1140341161	-0.0344083868	0.0203423163	0.0362640604	0.0993098907	-0.0884944962	-0.1128843774	0.1097567215	-0.0351092366	-0.1558972275	0.035935282	0.10560155140000001	0.10529654769999999	0.1047888607	0.1040794675	0.00820879	0.00430026	1.8492236067600006e-05	6.73842332641e-05	0.0954768	0.0415239	0.00911581933824	0.0017242342712100007	-0.06981430000000001	-0.05169140000000001	0.002672000833960001	0.004874036484490001	-0.00118325	-0.000852152	1.4000805625e-06	7.261630311039999e-07	2.02744e-05	0.0	0.0	4.1105129536000004e-10	-0.000173732	0.0	0.0	3.0182807824000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.0932588296307	-0.12778248682150206	0.01632836393828735	710806.2430839667	732.2925941109247	0.9167797722694786	0.8404851508424771	536252.4433897075	751.0777798417349	-0.5665141232351516	564117.8313719897	0.3209382518248925	0.963846	37.339092	0.06641142000000001	-0.042991199199999997	-0.0212220264	-0.022810115	0.0236565779	-0.040906290899999996	0.0006030831	-0.0063687622	-0.049799903799999996	0.006112260600000001	0.0219496621	0.0347634618	0.0090317383	-0.0724011966	0.0415599407	-0.0326158744	-0.0612201438	0.0200771046	-0.0181867499	0.0856324758	-0.0453348082	0.043467611100000005	-0.0992124365	0.0518895671	0.1055712177	-0.1132730648	-0.0650124918	-0.07596942549999999	-0.0151826704	-0.0741918159	0.0734691197	0.027528526400000003	-8.09267e-05	0.027081453999999998	0.0601631675	-0.1210192685	-0.0719372934	-0.10057052650000001	0.03359503	-0.017758891000000002	-0.0478059241	0.0087114259	0.005797636899999999	0.0198498698	0.0109376745	0.0030968378999999997	-0.0206926872	-0.0409619857	0.0058058593000000006	-0.0462186553	0.0023734567	0.0414053042	0.011579723600000001	-0.0390727023	-0.0444445255	0.0432866246	0.0383758503	0.0822006159	-0.0907990159	0.0607635984	0.15335116099999999	-0.026579746	-0.0246358043	0.1114095178	-0.0553385816	0.0243235044	0.0646703247	-0.0415371589	0.0353830926	0.18891782489999998	0.0051390009	-0.088547623	-0.08179058809999999	-0.0941011409	0.0898205725	-0.037395323	0.0718148418	-0.0438158774	0.0228586057	-0.040160242	-0.061388685199999994	0.0560240387	-0.0569559247	0.0445549412	-0.1121041208	-0.058571866500000014	0.0107328945	0.1055039182	0.1049065715	0.1039134975	0.1025284424	-0.0102891	-0.018497890000000003	0.00034217193445210017	0.00010586557881	0.0908054	-0.004671400000000006	0.008245620669159999	2.1821977960000053e-05	-0.0547755	0.015038800000000012	0.0002261655054400004	0.00300035540025	-0.00101955	0.00016370000000000013	1.0394822025e-06	2.6797690000000046e-08	0.000420641	0.0004003666	1.6029341439555998e-07	1.7693885088099998e-07	-0.000173732	0.0	0.0	3.0182807824000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.2118949943355	-0.8813638352952466	0.7768022101663467	709320.8760699495	732.0583030804413	-0.2342910304834049	0.05489228696497578	535909.3591090152	752.3437465153345	1.2659666735995645	566021.1129207299	1.6026716186647456	0.986778	38.227444	0.1373476	-0.0387783165	-0.0188116826	0.0077782604000000005	-0.05805106440000001	-0.0403629494	0.0104530592	-0.017145071499999998	-0.0159015049	0.036482200299999996	-0.0398946164	-0.023531097799999998	0.09076981560000001	0.090998224	-0.024247874	1.17325e-05	0.022264907999999996	-0.0050453831	-0.0187615799	-0.056739512199999995	-0.11902832990000001	0.046172755499999996	0.0783332204	-0.0016778958999999999	-0.0389850466	0.09866701119999999	-0.0544723469	0.0992603535	-0.0321465593	0.012486736299999999	0.0102013981	0.0038121248	-0.0101274833	-0.031104016499999998	-0.14649284	-0.085249424	-0.09804310449999999	-0.11791390730000001	0.077295402	-0.024882203	-0.0215185813	-0.049596273499999996	0.0411147274	0.0275877215	-0.0172722812	-0.019996585900000002	0.0806714592	-0.0393573725	0.0082182947	-0.0087309589	0.0241458667	0.0308378398	0.055578925099999996	-0.0218520177	-0.07755513019999999	-0.0068436543999999995	0.0049793702	0.0754326782	0.1320913792	-0.18044725260000002	0.0290286091	-0.0394272025	-0.014415181000000001	-0.0046547506	0.0531026492	0.0476416697	-0.0513144804	-0.0362236925	-0.1141063897	0.054141198499999994	0.12899626720000001	-0.1213069901	0.1553901131	0.0166906804	-0.157438043	0.0519173587	-0.006705339300000001	-0.0847007976	0.048414155300000004	-0.1316848814	0.0672811563	0.0540662882	0.0190413998	0.0640362635	0.0007269961	-0.1263395715	-0.10281087300000001	0.1053737875	0.1043873508	0.1027501241	0.10047231460000004	0.016738	0.027027099999999995	0.00073046413441	0.000280160644	0.0350315	-0.0557739	0.00122720599225	0.0031107279212099995	-0.0633678	-0.008592300000000004	7.382761929000007e-05	0.00401547807684	-0.000337541	0.0006820089999999999	1.1393392668099995e-07	4.6513627608099995e-07	0.000300331	-0.00012031	1.44744961e-08	9.0198709561e-08	-0.000290499	-0.000116767	1.3634532288999999e-08	8.4389669001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.3245750527262	1.1126800583907652	1.2380569123404768	711196.3388878612	732.4687633092758	0.41046022883449496	0.16847759945486596	536510.4892238199	754.0111244673143	1.6673779519798018	568532.7758204637	2.7801492347483583	0.948247	36.734798	0.19846187	-0.047202688099999994	-0.0314769441	-0.007100231800000001	-0.044431350700000004	-0.040430403399999995	0.0084483523	-0.009166493000000001	-0.0406642264	0.0518213282	-0.07298410309999999	0.0340921173	-0.006944120799999999	-0.1008268965	0.1134592856	0.0212584007	0.0596120417	0.0204798292	0.0006449984	0.0010729803	-0.0374659356	0.06495298719999999	-0.1363344869	-0.0449698075	0.0155065101	-0.0210011694	-0.0735849671	-0.0748446821	0.007199947	-0.1148420803	0.0152730655	-0.0281171946	-0.06075783360000001	0.0833801872	-0.1138566738	0.0474772321	-0.0057598181	-0.0644985245	0.18939742280000002	-0.0163137437	-0.0501824967	-0.0442827959	0.0567322284	-0.0222478305	0.0736513796	0.0147325554	-0.0365608341	-0.0405217337	0.0143650171	-0.013975288700000001	0.0065560428	0.0327980503	0.0582783184	-0.015056517299999999	-0.008674275799999999	0.0136162092	0.1352994869	0.058444409	-0.08503661130000001	-0.0614149978	0.1575513952	-0.005324067900000001	-0.0883516333	0.0314097266	-0.0487810676	-0.0117835881	0.16459908480000002	0.0161657322	-0.029041204900000006	0.0146523444	0.119774256	0.060689075499999995	0.0764755874	-0.1106610876	0.008091751099999999	0.0038859576	-0.0264716348	0.0395845472	-0.0373999879	-0.0017136146	-0.053180671299999996	0.1198281914	0.0248379867	0.0057124154	0.0049574035	0.0795237197	0.0543249128	0.1052111993	0.10373952539999999	0.101301965	0.09792121359999999	-0.0190665	-0.0358045	0.0012819622202500005	0.00036353142225000005	0.125685	0.0906535	0.015796719225000002	0.00821805706225	-0.0795228	-0.016155000000000003	0.0002609840250000001	0.006323875719840001	-0.000947536	-0.0006099950000000001	8.978244712959999e-07	3.720939000250001e-07	-8.988439999999997e-05	-0.0003902154	1.5226805839715993e-07	8.079205363359995e-09	-0.000173732	0.000116767	1.3634532288999999e-08	3.0182807824000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.9829910069587	4.65841595423251	21.700839202647987	719075.153037108	733.7421572547827	1.273393945506882	1.6215321404535843	538377.5533329023	755.9886857057868	1.977561238472504	571518.8929151628	3.910748451908903	1.072213	41.537186	0.43957407	0.0185306749	0.051531941399999996	0.0938604009	-0.0643400824	-0.0195725798	0.0029826212	-0.0404505182	0.088726811	-0.0323337318	-0.1054644077	0.0085584159	0.1068664186	0.035235667400000004	-0.0415618933	0.0406061453	-0.0405899484	0.0185073015	0.06273286809999999	0.0253881385	-0.0227065815	-0.0360851971	0.1930177484	-0.0831891481	0.0163924115	-0.0045200991	0.1902607266	-0.0339201727	0.0189434757	-0.0399967969	-0.021490547599999996	0.0732737634	0.012956046399999999	-0.017417216200000002	0.1084981868	-0.0339793507	-0.0178661543	0.0772093898	0.16539622369999998	4.70266e-05	0.1334710945	-0.0823493241	0.043169737400000005	-0.0017934968	0.017954847700000002	0.0369217566	0.132060025	-0.021284861699999998	-0.0015753339999999998	0.0005351493000000001	0.0252657362	-0.12066448130000001	0.10170619880000001	0.023806085299999998	-0.0036883896	0.058249279699999996	-0.07181535309999999	-0.0615639863	0.06063147980000001	-0.0397436441	-0.0396944084	0.1419743781	-0.10870523859999999	0.061808244299999995	-0.0012508926	-0.0475120014	-0.0588336807	-0.029240477400000006	0.0882120918	0.0331153785	-0.0235915616	0.0166368393	-0.0212719445	0.0638665065	-0.0283546379	-0.0402149648	-0.0248065695	0.1359065808	-0.0428767841	-0.1439504358	-0.0874556379	-0.024150800299999997	-0.0901797836	0.039396202000000005	0.0173059522	0.0027535829	0.0409613269	0.10501620369999999	0.10296389339999999	0.099573034	0.0948877073	0.0357932	0.0548597	0.0030095866840900002	0.0012811531662399998	-0.006476600000000001	-0.1321616	4.1946347560000014e-05	0.017466688514559996	-0.280918	-0.20139520000000002	0.040560026583040004	0.078914922724	-0.0017366	-0.0007890639999999999	3.0157795600000004e-06	6.22621996096e-07	0.000144203	0.0002340874	5.479691083875999e-08	2.0794505209e-08	-0.000173732	0.0	0.0	3.0182807824000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.4468539124035	-5.536137094555214	30.648813929710258	709716.7016669066	733.7847474688791	0.042590214096435375	0.0018139263367802022	538440.0556179667	754.5472605154703	-1.4414251903165225	569341.568351401	2.0777065792790226	1.022684	39.61845	0.261301235	-0.0104830905	0.0333125305	0.000574732	0.0311063984	-0.0255620108	0.0017018141	-0.036593302599999995	0.020427041599999998	-0.0224066853	-0.0068678111	0.0893621952	-0.11237352199999999	-0.0356543729	0.0720517615	-0.12211210789999999	-0.0725971701	-0.0423409899	-0.011122326399999998	0.0067722889	-0.038006788199999995	-0.0885001708	-0.0228326258	-0.0302166709	0.0841637001	0.049250082199999996	0.0729030648	-0.0572433675	0.0281160893	0.0413394381	-0.0231491878	0.0032151015000000003	-0.023212882999999997	0.0339878771	-0.07569265809999999	0.014125909499999999	0.053111054500000004	0.16236291279999998	-0.0391325752	0.016477747	-0.0065059843999999995	-0.011244650600000001	-0.0448816432	0.012835576699999999	0.0998816074	-0.0328498142	-0.0849252531	-0.0282938802	0.017340940200000002	-0.0117926629	0.0193610646	-0.0934836981	0.0062297224	0.0123934208	0.0429750675	-0.0809892738	-0.0167454654	-0.017716671200000002	-0.0243145634	0.0815266283	0.08509208929999999	0.1077284193	0.0895088568	0.1420174458	-0.0774253727	-0.0837723675	-0.000551752	0.0027012759000000003	0.0066427809	-0.1296673893	-0.0421739187	-0.0457116043	0.023656129900000003	0.0320086535	-0.04378827440000002	-0.09828222060000001	-0.0570584121	0.0597886458	-0.034541278599999996	0.1026923181	0.09274065470000001	-0.0362001132	0.0614238054	-0.10151684109999999	-0.0015299844	-0.0752792748	-0.02491438	0.1047888607	0.10206141029999999	0.097568123	0.0913867402	-0.0193335	-0.055126699999999994	0.0030389530528899997	0.00037378422225000003	0.080434	0.0869106	0.006469628356000001	0.007553452392360002	-0.17916299999999996	0.10175500000000004	0.010354080025000007	0.03209938056899998	-0.00166264	7.396000000000008e-05	2.7643717696e-06	5.470081600000012e-09	-4.119970000000001e-05	-0.0001854027	3.437416116729e-08	1.6974152800900005e-09	-8.2916e-05	9.0816e-05	8.247545856000001e-09	6.8750630560000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.9939631616527	1.5471092492491607	2.3935470291123018	712325.8098533131	733.6185165181884	-0.16623095069076044	0.027632728967554032	538196.1277783472	754.8324874252562	0.28522690978593346	569772.0840725995	0.08135439006603302	0.8839389999999999	34.243523	0.04172808500000001	-0.0128664698	0.0103376997	0.0195323811	-0.0559278921	-0.025219807	0.005745959300000001	-0.0363478122	0.0353291048	0.0252996787	-0.1028245321	0.0542391729	0.035958894500000005	0.0210114912	-0.0095904139	-0.0570805513	0.0529564675	-0.0103035874	-0.0459818083	-0.017680822	-0.0007574761	0.0159148829	0.0812529287	0.0391203202	0.0901834277	0.053826262	0.058837096900000004	0.11210555109999999	0.0278720083	0.0756721442	-0.0428207351	-0.0519502936	0.0378089062	0.0508103127	0.029447598	-0.0042251318	0.018856496	0.0345134104	0.0050515095	0.0021598288	0.0256784452	-0.07576048	0.0192341709	-0.0104011612	0.0704369195	-0.010791676000000002	0.044680415700000004	-0.0251204417	0.0163805378	-0.0098792403	0.026508237599999998	-0.0580098359	0.1265027671	0.0255213037	0.038570796	-0.0490363276	0.029526932999999998	0.020420473999999997	0.080573878	-0.080566161	-0.012267196599999999	0.0003700152	0.11527166859999999	-0.032939127400000004	-0.0237407579	-0.07691528780000001	-0.0766116193	0.0261620712	0.0043146213	0.0599072665	-0.0158121296	0.0507692971	0.0107530105	0.1566467899	0.0925178492	-0.1205851053	-0.0193174893	-0.083019429	-0.0863456284	-0.0429624501	-0.0532948854	-0.0176208859	-0.1010009865	0.0487018332	-0.047282066500000004	0.0617021824	-0.0392608542	0.10452924039999999	0.1010331881	0.09529278880000001	0.0874355596	-0.015080200000000004	0.004253299999999998	1.8090560889999984e-05	0.00022741243204000005	0.07616009999999998	-0.004273900000000025	0.0058003608320099966	1.826622121000021e-05	-0.200184	-0.02102100000000004	0.00044188244100000165	0.040073633856000004	-0.00176338	-0.00010074	3.1095090244e-06	1.0148547599999995e-08	6.8437e-05	0.0001096367	1.202020598689e-08	4.683622968999999e-09	-0.000116137	-3.3221e-05	1.103634841e-09	1.3487802769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.0638256882567	5.06986252660397	25.703506038663193	720909.3800923781	734.100719837803	0.4822033196146549	0.23252004144739305	538903.8668663807	755.000590607663	0.16810318240675315	570025.8918179199	0.028258679935278117	0.9028600000000002	34.976498	0.105315075	-0.0101982501	0.033468495099999995	0.0635073255	0.044480115300000005	-0.0113859693	0.020650828700000002	-0.0152751381	0.032817103199999996	-0.0553440375	0.0387327963	0.1315059307	-0.056104687599999994	0.098997117	0.0030758797	-0.026393849700000003	-0.0446493713	0.0073707265	0.0373788579	0.0170975263	0.0077239589	0.0578965387	0.0160525781	0.1431591075	-0.0719294838	-0.058288735700000004	0.0674400262	-0.10618772300000001	0.061479052699999995	-0.0233414908	0.07145276219999999	-0.0641435658	0.0423153125	-0.0489138888	0.0058347595	0.0373932744	-0.0006013081	0.081418456	0.0611624017	-0.0239467758	0.0314309293	0.023513432799999998	-0.1009034513	0.06704938490000001	0.1283730165	-0.057519754299999996	0.014340729299999999	-0.009162883	0.014656373500000004	-0.0018486742	0.0014965967999999998	-0.0548837377	0.0435059811	-0.0797996381	0.0475041456	-0.0655528924	-0.124152502	-0.0311090594	-0.052627739400000005	0.0609607504	-0.0848681346	-0.0352874438	-0.0127127099	0.1606692522	-0.0478787492	0.0415192168	0.061985659400000004	0.03946939	0.0178156537	0.0475855395	-0.0865612518	0.0264412198	-0.0142372012	-0.0149363865	-0.035801913399999996	0.012286638400000001	-0.04755122639999999	0.0914982325	0.025382468199999998	0.0145908243	-0.16430778470000001	0.0297447516	-0.0235182019	-0.0015592672	0.0065760791	0.048536375	0.0403918808	0.1042374227	0.09988049339999999	0.0927533379	0.0830536308	0.00315182	0.01823202	0.00033240655328040005	9.9339693124e-06	0.0565773	-0.019582799999999977	0.0032009908752900005	0.0003834860558399991	-0.15893800000000002	0.041245999999999984	0.0017012325159999982	0.02526128784400001	-0.00129589	0.0004674899999999999	1.6793308921e-06	2.185469000999999e-07	6.84371e-05	1.0000000000699551e-10	1.0000000001399106e-20	4.6836366564099995e-09	-0.000173732	-5.7595000000000014e-05	3.317184025000001e-09	3.0182807824000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
