csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
781.9376799941922	2.5528861747428664	611426.5353946997	6.517227821193265	680.2896200223561	0.5997627431306682	0.35971534804762395	462793.96711016155	632.0710646247402	0.5263535714644831	399513.8307358525	0.2770480821934168	0.645892	19.812405	0.2417625	-0.1127673864	0.0703941952	-0.073867393	-0.0359204518	0.035989961200000004	-0.1416874809	-0.0136104396	-0.0763499646	-0.036540029700000004	0.0951051307	0.0917714564	0.0863016198	0.0788229422	0.4112270000000001	0.01681400000000005	0.0002827105960000017	0.16910764552900007	-0.7216909999999999	0.01992000000000016	0.0003968064000000064	0.5208378994809998	0.351327	-0.10499399999999998	0.011023740035999995	0.123430660929	-0.0470886	0.0017347000000000055	0.00221733624996	3.00918409000002e-06	-0.00301891	-0.0001208400000000001	1.4602305600000024e-08	9.1138175881e-06	0.00741541	-0.00014515000000000014	2.1068522500000043e-08	5.49883054681e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.7787622141951	-0.15891777999706844	611178.0330491591	0.025254860799196654	682.1998130352878	1.9101930129317	3.648837346653085	465396.58490538155	632.745230142427	0.674165517686788	400366.5262679929	0.4544991452378949	0.637518	19.55555	0.1550139999999999	-0.1019256561	0.0592856932	-0.0812365414	-0.0265447557	0.0351775465	-0.12326502199999999	-0.0368508673	-0.0471395157	-0.0235617035	0.09488217689999999	0.09089105369999999	0.0843630714	0.0754804325	0.400371	-0.010856000000000088	0.0001178527360000019	0.16029693764099998	-0.697937	0.02375399999999983	0.000564252515999992	0.487116055969	0.449612	0.098285	0.009659941225000005	0.202150950544	-0.0468138	0.0002747999999999917	0.00219153187044	7.551503999999543e-08	-0.00285134	0.00016757000000000013	2.807970490000004e-08	8.130139795599999e-06	0.0074154	-9.999999999940612e-09	9.999999999881223e-17	5.498815716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.0057517556668	3.2269895414716534	616234.0302894795	10.413461500767431	679.5383236049114	-2.6614894303763776	7.083525988005174	461772.3332477733	631.2734607357576	-1.4717694066694094	398506.1822293	2.1661051864080254	1.10703	33.957596	0.5552930000000001	-0.0856223774	0.0693334345	-0.0451795279	-0.0361231392	0.0203055	-0.1065673676	0.0359176186	-0.048877076500000005	-0.0390014386	0.09463915199999999	0.08993374800000001	0.08226393309999999	0.07188252099999999	0.388172	-0.012199000000000015	0.00014881560100000037	0.15067750158399998	-0.591422	0.10651500000000004	0.011345445225000006	0.349779982084	0.347775	-0.101837	0.010370774569000004	0.120947450625	-0.0413182	0.005495600000000003	0.00170719365124	3.0201619360000035e-05	-0.00212857	0.0007227699999999997	5.223964728999996e-07	4.5308102449000015e-06	0.00693893	-0.0004764699999999997	2.2702366089999966e-07	4.81487495449e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.7130967436311	-2.2926550120356524	612639.7918140049	5.256267004212197	675.369057724232	-4.169265880679403	17.382777983797407	456123.364131317	627.4175686209034	-3.8558921148542136	393652.805414166	14.867904001394903	2.31152	70.904739	4.16165	0.055935930099999996	-0.1862302307	0.1116573175	-0.0580598272	0.0120936483	0.1477079462	0.1091929235	0.0563097397	-0.0571936141	0.0943761076	0.08890034949999999	0.0800082007	0.0680413817	0.28191900000000003	-0.10625299999999993	0.011289700008999985	0.07947832256100001	0.17988800000000002	0.77131	0.5949191161	0.032359692544000014	0.16783199999999998	-0.17994300000000002	0.032379483249000016	0.028167580223999993	0.015649200000000002	0.056967399999999994	0.00024489746064000004	0.0032452846627600003	-0.00268539	-0.00055682	3.100485124e-07	7.211319452100001e-06	0.00238027	-0.004558660000000001	2.0781380995600005e-05	5.6656852728999985e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.1372213321823	-12.575875411448806	593111.3396812548	158.15264236428266	680.2247121423902	4.855654418158224	23.577379828579478	462705.65900919755	632.922903981011	5.505335360107665	400591.40238375607	30.3087174272518	1.497188	45.925499	0.9848597999999998	0.0365795929	-0.13964125619999998	0.1650203388	-0.0309041481	0.05898226490000001	0.1653295392	0.0800122799	0.0599177229	-0.0293324933	0.0940930992	0.08779173230000001	0.0776001682	0.063970012	0.200195	-0.08172400000000002	0.006678812176000003	0.040078038025000005	0.0260157	-0.15387230000000002	0.023676684707290004	0.00067681664649	0.118808	-0.049023999999999984	0.0024033525759999987	0.014115340864	0.00399617	-0.011653030000000002	1.5969374668900006e-05	0.00013579310818090005	-0.00122782	0.0014575700000000005	2.1245103049000007e-06	1.5075419523999996e-06	0.00148608	-0.0008941899999999998	7.995757560999995e-07	2.2084337664e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.0770384176276	1.9398170854452699	596102.9532517347	3.7628903249853822	681.7428148463242	1.5181027039340051	2.3046358196917383	464773.2655945895	633.5224386269917	0.5995346459807251	401350.68024389044	0.3594417917312334	0.8843409999999999	27.126715	0.2566783	0.0395906671	-0.12030061789999999	0.0843271121	-0.0202699163	0.0571020255	0.1357026516	-0.0034492609000000003	0.0765424588	-0.0188067658	0.0937901867	0.0866088346	0.0750444194	0.059682188	0.16566199999999998	-0.034533000000000036	0.0011925280890000025	0.02744389824399999	0.0163968	-0.0096189	9.252323720999998e-05	0.00026885505024	0.203964	0.08515600000000001	0.007251544336000002	0.041601313295999996	0.00228714	-0.0017090300000000005	5.2310093796e-06	2.920783540900001e-06	-0.000423312	0.000804508	6.47233122064e-07	1.7919304934399996e-07	0.00145221	-3.387000000000008e-05	1.1471769000000056e-09	2.1089138841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.759060557313	6.682022139685388	606465.6744001086	44.64941987524568	682.4930663452467	0.7502514989224665	0.5628773116354077	465796.78560933727	635.3910103667814	1.8685717397896724	403721.7360549193	3.4915603467406027	0.803035	24.632694	0.32964867	0.046365494199999996	-0.07701319870000001	0.054916793	-0.0137322648	0.024268367599999997	0.10771058970000001	-0.0082846471	0.060667363499999995	-0.013651708899999998	0.0934674342	0.0853526572	0.0723458192	0.055192418300000004	0.103224	-0.06243799999999997	0.003898503843999997	0.010655194176	-0.0375755	-0.05397230000000001	0.0029130091672900003	0.0014119182002499998	0.205691	0.0017269999999999786	2.9825289999999263e-06	0.042308787481000004	-0.000981109	-0.0032682490000000004	9.62574869881e-07	1.0681451526001e-05	-1.58956e-05	0.0004074164	1.6598812298895994e-07	2.5267009936e-10	0.000897648	-0.000554562	3.07539011844e-07	8.057719319040002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.9450375023113	2.185976944998288	609875.1515994864	4.778495204064047	684.1708776742859	1.6778113290391732	2.815050855852196	468089.78985760256	636.756362133443	1.3653517666615471	405458.66471741634	1.864185446725808	0.795957	24.415579	0.38312753	0.0457423905	-0.0910449275	-0.013281393999999998	-0.0021288178	0.011881358600000001	0.10096412910000001	-0.0839490693	0.0504073799	-0.0013467478	0.09312491	0.0840242629	0.0695095047	0.050515895	0.050195	-0.053029	0.002812074841	0.0025195380249999995	-0.08963810000000001	-0.05206260000000002	0.0027105143187600017	0.008034988971610002	0.28991300000000003	0.08422200000000005	0.007093345284000008	0.08404954756900003	-0.00438029	-0.0033991810000000003	1.91869404841e-05	1.1554431470761004e-05	0.000269563	0.00028545860000000003	8.148661231396003e-08	7.2664210969e-08	0.000706009	-0.00019163900000000007	3.672550632100002e-08	4.984487080809999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.3824211195082	1.4373836171969288	612122.2528768234	2.066071662986127	683.0138250526613	-1.1570526216245298	1.3387707692081974	466507.8852130674	637.7685689883667	1.012206854923761	406748.7475894691	1.024562717154652	0.948126	29.083298	0.2467843	0.0511355142	-0.045016351600000004	0.051353962999999996	-0.006324702299999999	0.003156033	0.06939797980000001	0.0565284438	-0.001598969	-0.007369289599999999	0.09276268650000001	0.0826247757	0.06654087480000001	0.0456684419	0.020702	-0.029492999999999995	0.0008698370489999997	0.000428572804	-0.0918699	-0.0022317999999999787	4.980931239999903e-06	0.008440078526009998	0.17435499999999998	-0.11555800000000005	0.013353651364000012	0.030399666024999994	-0.00256532	0.0018149700000000004	6.580866702399998e-06	3.294116100900001e-06	0.000313191	4.362799999999998e-05	1.9034023839999986e-09	9.808860248099999e-08	0.0008374409999999999	0.0001314319999999999	1.7274370623999976e-08	7.013074284809996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.5161882775841	3.133767158075898	617035.682046145	9.820496601035089	685.2026015390447	2.188776486383404	4.790742507344878	469502.6051558749	639.6223543406497	1.853785352283012	409116.7561722757	3.43652013233905	0.964139	29.574476	0.33313492	0.061581785199999996	-0.0237600887	0.021140958300000002	0.0099085742	-0.0144744911	0.0740038669	0.0098950059	0.023358986499999998	0.0087337292	0.09238084029999999	0.0811553797	0.0634455806	0.040666461200000004	0.00262463	-0.01807737	0.00032679130611690016	6.888682636900001e-06	-0.0218843	0.06998560000000001	0.004897984207359999	0.00047892258649	0.0979718	-0.07638319999999997	0.0058343932422399965	0.009598473595240005	-0.000720778	0.001844542	5.19520925284e-07	3.4023351897639997e-06	-0.000117046	-0.000430237	1.85103876169e-07	1.3699766116e-08	-0.000261555	-0.001098996	1.2077922080159996e-06	6.841101802500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.6001763682852	0.08398809070115476	617167.6371098809	0.007053999379625399	686.4400309324827	1.2374293934379919	1.531231503744317	471199.9160665878	640.9166906059454	1.2943362652956694	410774.2042972772	1.6753063676595414	0.818404	25.104145000000006	0.2359772	0.0716639751	-0.049098256500000007	-0.006758055600000001	0.0187309492	-0.0177962535	0.0866205364	-0.0278694074	0.040650128199999996	0.0183811539	0.0919794522	0.0796173181	0.0602295142	0.0355268781	0.00257818	-4.64500000000004e-05	2.157602500000037e-09	6.6470121123999986e-06	0.0184805	0.0403648	0.0016293170790400002	0.00034152888025	0.015931299999999995	-0.08204050000000003	0.006730643640250003	0.0002538063196899999	0.00139824	0.0021190180000000003	1.9550750976e-06	4.490237284324001e-06	-0.000105333	1.1713000000000015e-05	1.3719436900000034e-10	1.1095040889e-08	-0.000121777	0.00013977800000000002	1.9537889284000003e-08	1.4829637729000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.932992613918	1.3328162456327846	619263.5348642968	1.776399144622671	685.043384640303	-1.396646292179753	1.950620865459452	469284.4388394421	640.9760045738449	0.0593139678994703	410850.23843944963	0.003518146787979393	0.740265	22.70726	0.21435482	0.0774588743	-0.032845176000000004	0.0457225	0.012381075600000001	-0.0254804506	0.0770828064	0.0586306699	0.0344914949	0.0119096673	0.0915586072	0.0780118924	0.0568987974	0.0302670833	-0.0282675	-0.03084568	0.0009514559746624	0.00079905155625	0.018037	-0.0004434999999999994	1.966922499999995e-07	0.00032533336899999996	-0.0643554	-0.08028669999999999	0.006445954196889999	0.004141617509159999	2.40402e-05	-0.0013741998	5.7793121604e-10	1.8884250903200401e-06	0.00013325299999999998	0.000238586	5.692327939599999e-08	1.7756362008999993e-08	-0.00056457	-0.000442793	1.96065640849e-07	3.1873928490000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
