trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
-0.0269954	0.110678	-0.22496799999999997	0.0007801989999999998	-0.00132411	0.00139532
-0.0776773	0.0462476	-0.358761	0.00283082	-0.00147054	0.00040557900000000004
-0.0125068	0.18720799999999999	-0.29373499999999997	0.00193784	-0.000830553	0.000308798
-0.041687	0.07585089999999999	-0.297919	0.0029181	-0.000830553	0.000308798
-0.034261300000000015	0.13878800000000002	-0.202519	0.00264651	-0.000397661	-7.97215e-05
-0.05808330000000001	0.0889052	-0.222867	-0.00070696	-0.00199859	0.00082414
0.0155845	0.10638	-0.154175	0.00150895	-0.0014628899999999995	0.00125702
-0.05329880000000002	0.11306400000000001	-0.15740499999999996	0.000650458	-0.0014628899999999995	0.00125702
0.0214542	0.140464	0.00675925	0.000872417	-0.00188469	0.00142988
-0.082356	0.0653297	-0.554717	0.000378148	-0.00196656	0.0008326549999999999
-0.0242668	0.211286	0.00942709	0.000425475	-0.00127553	0.0008326549999999999
-0.0891357	0.136787	-1.35811	0.0128019	-0.00311453	0.0008326549999999999
0.022165599999999997	0.0705957	-0.576266	0.00947588	-0.00295812	0.0008657149999999998
-0.00972064	0.0715592	-0.205089	-0.00576253	-0.00179214	0.00193884
-0.060409000000000004	0.0695911	-0.105777	-0.00240769	-0.00156205	0.000816002
-0.044537400000000005	0.0902132	-0.0578015	0.00255395	-0.00117964	0.000574469
-0.0498386	0.20783400000000002	-0.308745	-0.00198935	-0.00148638	0.000247869
-0.025833	0.0977919	-0.025643799999999998	0.00189771	-0.000371862	0.0007641059999999999
-0.0798765	-0.06254120000000002	-0.05756569999999999	0.00189771	-0.000492396	0.000363638
-0.0501722	0.160661	-0.0388527	0.00024425	0.00021983400000000002	0.000247869
-0.0100609	-0.00013822	0.0316945	0.000310159	0.000437624	0.000247869
-0.07993430000000001	0.10460699999999999	-0.31666300000000003	-0.000296733	-0.00200259	0.000247869
-0.0430515	0.07301359999999997	-0.184245	-0.0008581039999999999	-0.000863158	-0.000210809
-0.00276934	0.113219	-0.257668	-2.85356e-05	-0.0010752200000000002	-0.000210809
-0.0305091	0.136896	-0.18887	-0.000555494	-0.000942716	-0.00031314900000000003
-0.00878331	0.08292829999999997	-0.24060700000000002	2.78391e-05	-0.0008272709999999998	-0.000210809
-0.00932749	0.16158	-0.202767	-0.00032218599999999997	-0.0007485569999999997	-0.000426357
-0.0303976	0.0747038	-0.270787	0.00033984699999999995	-0.000624634	-0.000390315
0.00762494	0.14477	-0.212223	-0.000134832	-0.0007580679999999997	-0.0007057480000000001
-0.0426308	0.0923783	-0.216835	0.000770073	-0.00206462	0.00190113
