trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
0.0101521	0.04395	0.024669999999999997	1.0587899999999999e-22	0.00107088	-0.000517029
0.00545443	0.0194436	0.0315146	-1.0587899999999999e-22	0.00115072	-0.000517029
0.00523348	0.0816258	0.0369921	-0.00017029	0.0007893969999999997	-0.000255475
0.0197007	-0.0303997	0.025398900000000002	0.000138169	0.000795351	-0.000517029
0.00664735	0.0933433	0.0328911	-0.00019387	0.0007746939999999999	-0.000517029
-4.87313e-05	-0.0381195	-0.007011	0.00047146	0.000622852	-0.000517029
-4.87312e-05	0.0868473	0.031214999999999996	0.000194201	0.000622852	-0.000517029
-0.00441323	-0.00417203	0.0193038	0.000443424	0.00047393099999999997	-0.000401795
0.0255207	0.052998699999999996	0.0586985	-8.92727e-05	0.0005188269999999999	-0.000517029
0.00237157	-0.0235787	0.012303299999999998	0.00039475400000000004	0.0007624039999999997	-0.000169336
0.018130200000000003	0.0212511	0.0420865	0.00016017	0.000577088	-0.000517029
-0.0076035	0.0305435	0.034956400000000006	-0.000305407	0.000577088	-0.000321614
0.013539600000000002	-0.020833900000000002	0.00908741	0.00038679199999999995	0.000434126	-0.000517029
0.025491299999999998	0.0731784	0.014751599999999997	-0.000411717	0.000185876	-0.000246793
0.00181884	-0.0324755	-0.00850519	0.000352606	0.000363261	-0.00011357799999999999
0.0018493	0.088521	0.00920127	-0.000358652	0.00047987699999999997	-8.52104e-05
0.0070768	-0.033711800000000014	-0.0203525	0.00016936700000000002	0.000273842	-0.000153998
0.033377	0.07646329999999997	-0.0238183	-9.952600000000001e-05	7.28346e-05	-0.000232251
0.00413785	0.00267968	-0.030690499999999996	0.000407555	-0.00012114600000000001	-0.000517029
0.00181683	0.06743189999999999	0.015464600000000004	-0.000339216	-5.082310000000001e-05	-0.000517028
0.00188253	0.00296044	0.00571705	0.000123011	-1.7662e-05	0.000248008
0.031336	0.0339449	0.010239299999999998	-0.000320867	7.28346e-05	-0.000270919
0.00706232	0.0368779	0.00574646	-0.000223723	0.00012745	4.04395e-05
0.0205183	-0.0161345	0.012796799999999999	8.11458e-05	7.28346e-05	-0.000291925
0.014888399999999996	0.060140099999999995	0.013488300000000005	-0.000428244	7.28346e-05	-0.000517028
-0.0346056	-0.014927100000000004	0.0208101	0.00015755	-0.000147415	-0.000412121
0.028742900000000002	0.0724925	0.020628999999999998	-0.00038846800000000016	-0.00011049700000000001	-0.000517029
0.0115171	-0.07498549999999997	-0.0650935	0.000127339	-0.00015361	-0.000517028
-0.00759482	0.0604134	-0.06688279999999999	-0.00192397	-0.00033271	-0.000571084
