trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
-0.00253525	-0.017968500000000002	0.0370426	0.00134	0.00040900699999999997	-0.000315455
-1.84506e-05	-0.00257812	0.05147380000000002	0.000761446	0.00019031099999999997	-0.000339339
-0.0199393	-0.0225245	0.0391644	0.00116042	0.000281988	0.00047076199999999995
0.00413715	0.00854965	0.037081199999999995	0.000806121	0.000630774	0.00102085
0.0436412	0.023553400000000002	0.0371352	0.000354111	0.000631814	0.00047076199999999995
-0.00150127	-0.0362635	0.0371814	0.000620902	0.00058003	0.00033846699999999996
0.0127919	-0.010256399999999999	0.037157	0.000629839	0.000561108	0.00047076199999999995
0.0151957	-0.00424312	0.046926199999999994	0.000606567	0.000506053	0.000331564
0.021440900000000002	-0.0362672	0.029191500000000002	-0.00015601499999999996	0.00042710400000000004	-0.00017534700000000001
-0.0135203	-0.0362823	0.043181699999999996	-0.000193165	0.00023480700000000002	-6.680360000000002e-05
0.00182843	0.00502845	0.0431839	-0.00011279299999999999	8.730409999999997e-05	-6.680360000000002e-05
-0.019136	-0.0152662	0.0232673	0.000130564	0.000246072	5.7638599999999994e-05
0.0143245	-0.00143093	0.018947099999999998	-0.000371264	8.730409999999997e-05	-0.00066629
-0.00319934	-0.036269300000000004	-0.00497979	7.07424e-05	-9.24805e-06	-6.680360000000002e-05
-0.0191418	0.0322202	0.0231071	4.584770000000001e-05	8.730409999999997e-05	-0.000253346
-0.019130900000000003	-0.048904500000000004	0.011483799999999999	0.000428889	0.00037244800000000016	-6.680360000000002e-05
0.00399515	0.0207521	0.00293521	0.000179382	0.000804813	-6.680360000000002e-05
0.012709200000000002	-0.00547491	0.00566654	2.03591e-05	0.000458419	0.000421063
0.00693814	-0.00548264	0.00255798	-0.000114696	0.000330261	-6.680360000000002e-05
0.00584301	-0.00336274	0.00455093	0.000178895	0.000321063	0.00018319599999999997
0.00382458	-0.00547646	-0.00456447	0.000178895	0.000321063	-6.680360000000002e-05
0.022680099999999998	-0.010476799999999998	-0.0170457	-0.000284423	-0.00011488899999999999	-0.00039473
-0.0124276	-0.0399715	-0.0576355	-0.00022539400000000002	-0.00012727799999999998	-0.0005391419999999999
-0.030147399999999998	0.00392298	-0.035611699999999996	-0.000271807	-0.00024897	-0.000459485
-0.025703300000000002	-0.0173967	-0.055725300000000005	-0.000271807	-0.000112434	-0.0005391419999999999
-0.00743499	-0.0372358	-0.047192000000000005	-0.000413514	-0.0004880280000000001	-0.0005391419999999999
-0.030105200000000002	-0.00485263	-0.0391653	-2.63141e-05	-0.000558871	-0.0007891419999999997
-0.0091356	-0.0279725	-0.0345123	0.00020224299999999998	-0.0008960949999999999	-0.0005391430000000001
0.015851299999999995	9.4295e-05	-0.0782158	-0.00023285799999999999	-0.000958883	-0.00104781
-0.0452961	-0.0229096	-0.101315	-0.000706079	-0.00133834	-0.00104781
-0.03951880000000002	-0.00996565	-0.060953199999999985	-0.000477394	-0.00133834	-0.00104781
-0.0345326	-0.037137699999999996	-0.0584316	-0.000409995	-0.0009311889999999999	-0.000523079
0.00308772	-0.00809978	-0.0224153	-0.000318993	-0.0013381300000000005	-0.00019710099999999998
-0.0112855	0.0687673	-0.0223727	-0.000621631	-0.00134729	-0.000300714
-0.030393	-0.08612939999999998	-0.0434255	-0.000634524	-0.00104275	-0.000131789
-0.0268947	0.0341625	-0.0088728	-0.0005633869999999999	-0.00134729	-1.70199e-05
-0.0142482	-0.00981068	0.00134808	-3.08955e-06	-0.00147363	-0.000125774
-0.00010581700000000001	-0.015822899999999997	-0.015493799999999999	-0.00022297	-0.00158849	-0.000542596
-0.0181413	-0.023791999999999997	0.049851099999999995	0.00202704	0.000498439	0.000278847
0.018209799999999998	-0.0493914	0.0272938	0.00127345	-0.000151049	4.43678e-05
-0.014329900000000001	-0.0336007	0.0201362	0.00134749	-0.000118059	-7.725759999999997e-05
