-6,9
-5.9,9
-5.8,10
-5.7,11
-5.6,12
-5.5,14
-5.4,17
-5.3,19
-5.2,19
-5.1,20
-5,22
-4.9,24
-4.8,27
-4.7,29
-4.6,27
-4.5,28
-4.4,30
-4.3,34
-4.2,36
-4.1,41
-4,43
-3.9,46
-3.8,48
-3.7,49
-3.6,63
-3.5,60
-3.4,49
-3.3,45
-3.2,45
-3.1,54
-3,54
-2.9,72
-2.8,71
-2.7,77
-2.6,75
-2.5,71
-2.4,55
-2.3,54
-2.2,62
-2.1,71
-2,49
-1.9,57
-1.8,46
-1.7,26
-1.6,19
-1.5,2
-1.4,-38
-1.3,-62
-1.2,-83
-1.1,-98
-1,-131
-0.9,-181
-0.8,-189
-0.7,-188
-0.6,-212
-0.5,-252
-0.4,-253
-0.3,-247
-0.2,-300
-0.1,-285
0,-276
0.1,-258
0.2,-255
0.3,-204
0.4,-181
0.5,-135
0.6,-109
0.7,-49
0.8,-4
0.9,42
1,19
1.1,56
1.2,78
1.3,119
1.4,130
1.5,141
1.6,140
1.7,190
1.8,192
1.9,206
2,220
2.1,240
2.2,219
2.3,217
2.4,209
2.5,201
2.6,203
2.7,202
2.8,183
2.9,178
3,163
3.1,137
3.2,126
3.3,130
3.4,133
3.5,120
3.6,110
3.7,105
3.8,89
3.9,84
4,85
4.1,79
4.2,84
4.3,82
4.4,80
4.5,79
4.6,73
4.7,63
4.8,59
4.9,52
5,47
5.1,40
5.2,35
5.3,37
5.4,31
5.5,24
5.6,17
5.7,15
5.8,19
5.9,18
6,16
