trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
-0.0247997	0.0447499	0.0437769	0.00010324100000000001	0.000485065	-0.000403164
-0.0257003	-2.36143e-05	0.0408404	0.00010324100000000001	0.000619891	-0.000403164
-0.0293258	0.0171104	-0.0042576	5.86704e-05	0.00106921	-0.000586364
-0.042605800000000006	0.010501000000000002	0.009337860000000005	0.000284948	0.00103327	-0.000734191
-0.0363788	-7.66368e-05	0.0126665	0.0007894489999999999	0.000892696	-0.000764337
-0.04241	0.011798500000000005	-0.0125791	0.00026032	0.00119674	-0.000810433
-0.045714199999999997	-6.77775e-05	0.0304927	0.000354704	0.00085289	-0.00061871
-0.0487931	-9.5402e-05	0.00944714	0.000834561	0.00125916	-0.0008330679999999999
-0.0487869	0.021107499999999998	0.014124700000000004	0.000678507	0.00143537	-0.0005830680000000001
-0.0488031	-0.0148346	0.0451625	0.00108341	0.00113473	-0.0008330679999999999
-0.0487631	0.0159405	0.0060363	0.0006844430000000001	0.00140459	-0.0008330679999999999
-0.0487742	0.00997127	0.06348999999999999	0.000607669	0.0013563500000000005	-0.0008330679999999999
-0.0487799	-8.960969999999997e-05	0.00396951	0.00100617	0.00103174	-0.0008330689999999998
-0.04878830000000002	0.0468265	0.027717400000000003	0.00103116	0.00146722	-0.0008330679999999999
-0.048780000000000004	0.014203499999999999	0.09779460000000001	0.00111787	0.00103174	-0.0008330679999999999
-0.0488001	0.0461134	0.061568499999999984	0.000676484	0.00136042	-0.0008330679999999999
-0.055542999999999995	-4.993930000000001e-05	0.08757569999999999	0.0016236	0.00117274	-0.0008330689999999998
-0.048807800000000005	0.0336591	0.0357232	0.00100389	0.00149118	-0.0009014930000000001
-0.059527199999999995	-7.98175e-05	0.0739983	0.0011812	0.00149118	-0.0008330689999999998
-0.048806199999999994	0.0135739	0.0341521	0.00156021	0.00145204	-0.0008330689999999998
-0.0488117	0.0382056	0.053654499999999994	0.00111352	0.00139059	-0.0008330689999999998
-0.057866699999999986	-4.3334099999999996e-05	0.0649711	0.00144639	0.00140843	-0.0008330689999999998
-0.0567351	0.0518007	0.0424345	0.00138108	0.00106751	-0.0008330689999999998
-0.0649623	0.025127299999999998	0.10528	0.00131715	0.00106751	-0.00115688
