trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
8.59392e-05	-0.115941	-0.303867	-0.00531183	0.000481927	0.000429255
0.00500714	-0.110098	-0.282875	-0.00419183	0.000570809	0.000277889
0.00021193	-0.0931405	-0.298667	-0.00317474	0.000600618	0.0
8.515399999999999e-05	-0.06683660000000001	-0.286355	-0.00271317	0.00042753	0.00033274300000000004
0.010070299999999999	-0.0971928	-0.26247600000000004	-0.0020014	0.000467332	0.000225369
0.000261658	-0.0455214	-0.279043	-0.00204876	0.000783685	0.000177199
0.000209597	-0.096062	-0.249926	-0.00202657	0.00063658	0.000129992
0.00511153	0.015163	-0.14311600000000002	-0.00161773	0.000438699	0.00020072799999999998
0.000139241	-0.08785889999999999	-0.129169	-0.00041606	0.000655642	0.0
-0.0105406	0.00149205	-0.136098	-0.000322336	0.000794896	0.0
-0.0175395	-0.07060069999999999	-0.135489	0.000254447	0.00101017	-0.00040856
-0.0175273	-0.0255578	-0.170932	-0.00150925	0.0010657	-0.00040856
0.00621885	0.0328827	-0.06337140000000001	-0.00296883	0.000378663	-0.00024876200000000003
-0.00577766	-0.0200462	-0.11034100000000001	-0.00267937	0.0003623	2.1479000000000002e-05
-0.00047225	-0.0202033	-0.037867000000000005	-0.00170077	-0.000116085	-0.000334755
0.00960638	0.0541435	-0.0601143	-0.00102258	0.00026985400000000004	-0.00022078400000000002
0.00103572	-0.00623009	-0.0754567	3.51266e-05	-2.41298e-05	-0.000161266
0.00405712	0.047989300000000006	-0.0514477	3.51266e-05	-0.000141432	6.49865e-06
0.00956097	-0.00391765	0.007309979999999998	-0.000498124	-0.000255224	-0.00022078400000000002
-0.00691178	-0.0190405	-0.034476599999999996	3.51266e-05	-9.81353e-05	-0.00022078400000000002
-0.0025719000000000002	0.0189725	-0.0120776	-0.0009650710000000001	9.40541e-05	-0.00022078400000000002
-0.006926699999999999	-0.0162892	-0.022977599999999997	-0.00142452	-0.000255224	-0.00022078400000000002
0.00458169	0.0454675	0.0213223	-0.00066162	-0.000255224	0.00011564299999999999
-0.0007926069999999998	0.024288900000000002	-0.0137864	0.000593263	-0.000255224	-7.491670000000001e-05
-0.00135665	0.017446700000000002	-0.0147209	0.000408961	-0.000255224	-7.83776e-05
0.00957097	0.0404551	0.0104213	-0.000632289	-0.000505224	4.91415e-05
0.00955999	-0.00352017	-0.014098	0.0008342589999999997	-0.000255224	-0.000134039
-0.00303833	-0.0049911	-0.049063	-5.0365200000000004e-05	-0.000255224	-0.00022078400000000002
-0.00669032	0.0214326	-0.0379794	0.000340148	0.00036500800000000016	-0.00022078400000000002
-0.00683444	-0.00640584	-0.0442992	0.000863248	-0.000275734	-0.00022078400000000002
-0.00757818	0.0217586	-0.059078399999999996	0.000212826	0.000148557	-0.000130066
-0.00687334	-0.0168355	-0.0629093	0.00148134	0.00029423299999999997	-0.00022078400000000002
-0.00472936	-0.0120987	-0.0851709	0.00128858	0.00011254200000000001	-0.00022078400000000002
-0.00313521	0.00543993	-0.08517519999999999	0.0012949	0.00037662300000000003	-0.00022078400000000002
-0.0023241	-0.00926488	-0.102174	0.00148625	0.000369042	-0.00022078400000000002
-0.0008520019999999999	-0.0221236	-0.09957410000000001	0.00179673	-0.000146147	-0.00022078400000000002
-0.00718452	0.0386239	-0.120098	0.00116345	0.00046510599999999996	-0.00022078400000000002
-0.00717902	0.00525146	-0.0939264	0.00185965	0.00011538700000000001	-0.00022078400000000002
-0.00573764	0.00846644	-0.138037	0.00185965	6.04378e-05	-0.000123705
-0.00292419	0.025181099999999998	-0.131412	0.00180852	0.00040576800000000004	-0.00022078400000000002
-0.00358889	0.0179355	-0.141521	0.00200799	0.00016685099999999998	-0.00022078400000000002
0.00959671	0.00506596	-0.159864	0.00167793	9.980969999999999e-05	-4.82279e-05
0.0129988	0.0477604	-0.126472	0.00167781	0.000254957	0.000247614
0.00957826	-0.00178164	-0.126494	0.00185965	-9.37916e-05	0.00021702
0.00956406	0.0260164	-0.148843	0.00149661	-0.00026109	0.000182475
0.00958744	0.00410366	-0.115532	0.00213563	6.923939999999999e-05	2.8312599999999996e-06
0.017108499999999995	0.00403382	-0.13039400000000004	0.00237296	-0.00018324700000000002	0.000447415
0.00956916	0.00403332	-0.12271000000000006	0.00251578	-9.37958e-05	0.000306207
