trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
-0.00490054	0.0263331	0.0101256	-0.00041644800000000004	0.000157658	0.0
0.00268091	0.00734881	0.0424412	-9.34778e-05	-0.000124995	0.0
0.013117600000000002	-0.015675	-0.00229354	-0.000208945	-0.0	0.0
0.00674914	0.030691399999999997	0.050384500000000006	-0.000261084	-0.0	-0.000168551
-0.00562592	-0.00252377	0.0132993	0.0008501219999999999	-0.0	-0.00011530399999999999
-0.00358094	0.035905900000000004	0.0485305	0.00010520399999999999	5.72596e-24	-0.000422501
-0.00260542	0.0110572	0.06289110000000002	0.000381893	2.2903800000000002e-23	-0.000422501
0.0008106869999999999	0.0129045	0.04552	0.00035702300000000004	0.000288341	-0.000422501
-0.00520685	0.0420802	0.08048839999999999	0.000242114	0.00040954800000000003	-0.000422501
-0.0120358	-0.0011906000000000006	0.04568680000000002	0.000652135	0.000503167	-0.000422501
0.007448169999999999	0.0420889	0.0457329	-5.58709e-05	0.0008345899999999999	-0.000679057
-0.0007142569999999999	0.0141001	0.0653118	0.000518879	0.000494768	-0.000422501
-0.00119025	0.026383999999999998	0.026965499999999996	0.000849985	0.000856486	-0.000422501
-0.00438613	0.0398465	0.0745061	2.01103e-05	0.000556786	-0.000422501
-0.0120432	-0.00784282	0.043521699999999996	0.00017491599999999998	0.000908398	-0.000877853
-0.0120571	0.0344138	0.07460989999999999	-0.000856282	0.00102109	-0.000877853
-0.023996700000000003	0.011549799999999999	0.117737	9.42631e-05	0.00075946	-0.000877853
-0.0191259	0.017888900000000003	0.07462829999999998	-0.000352983	0.000630668	-0.000877853
-0.0120508	0.0197047	0.07844919999999997	-0.000117715	0.000637077	-0.000877853
-0.0120222	-0.0113486	0.084175	0.000303675	0.0006438430000000001	-0.000877853
-0.0119977	0.0431218	0.079003	-0.000293607	0.00044813	-0.000877853
-0.012012	-0.016333700000000003	0.09372970000000004	-2.75444e-05	0.000675786	-0.000738365
-0.011987000000000001	0.022660800000000002	0.0998352	0.00035868099999999996	0.000364538	-0.000674937
-0.0119804	0.0291988	0.12841	-0.00018043	0.00044813	-0.000478206
-0.011965100000000001	0.0140654	0.09328710000000001	-0.000261396	0.00044813	-0.0008816629999999998
-0.0165271	0.0370529	0.11621	-0.00011977799999999999	0.00024579	-0.0006375080000000001
-0.0205676	-0.00148275	0.08587689999999999	0.000283098	0.00021716099999999998	-0.0006375080000000001
-0.0249098	0.0238616	0.0858565	0.000596181	0.000308737	-0.0006375080000000001
-0.0119555	0.058202699999999996	0.121233	0.00035613400000000003	0.00021716099999999998	-0.0006375080000000001
-0.020676	0.012926600000000005	0.106689	0.000805866	0.00021716099999999998	-0.0006375080000000001
-0.024549	0.044594699999999994	0.10360699999999999	0.00039307599999999996	0.00021716099999999998	-0.0006375080000000001
-0.011973600000000001	0.00552579	0.10017100000000001	0.0009819610000000002	0.000417469	-0.000751813
-0.0119555	0.031752499999999996	0.0859337	0.000143076	0.00021716099999999998	-0.0006375080000000001
-0.0119555	0.023177	0.12717	0.00031030099999999997	0.00021716200000000002	-0.0006375080000000001
-0.029026	0.00957071	0.111193	0.000143076	0.00021716200000000002	-0.00107439
-0.027282900000000002	0.027756799999999998	0.111195	0.00033804699999999996	0.00021716200000000002	-0.00107439
-0.0246021	0.00962157	0.101698	0.000663605	0.000268783	-0.00107439
-0.0416066	0.037561000000000004	0.111178	0.0006685339999999999	0.00037766	-0.00126867
-0.037811800000000007	-0.00402765	0.0453385	0.00305572	0.00104247	-0.00147673
-0.0494233	0.0480628	0.11868800000000004	0.0005969290000000001	0.000881898	-0.00154675
-0.047937	0.00679179	0.0909242	0.00139833	0.000555742	-0.00147673
-0.0469765	0.0541811	0.13496300000000006	0.000411913	0.000478717	-0.00147673
-0.037375	0.0263196	0.13103099999999998	0.00107997	0.000413122	-0.00107665
-0.0444849	0.0373444	0.111205	0.000566407	0.00021716200000000002	-0.0010559
-0.0451716	0.057362699999999996	0.134551	0.00047201	0.00021716200000000002	-0.00125607
-0.04802290000000002	0.0126083	0.11123499999999999	0.000766202	0.00021716200000000002	-0.00147673
-0.047738	0.051748800000000005	0.12931199999999998	0.000329969	0.000517036	-0.00111146
-0.043132199999999996	0.023209099999999996	0.12128399999999999	0.000786276	0.000467332	-0.00115521
-0.0393712	0.0446478	0.11133299999999999	-1.93332e-05	0.00021716200000000002	-0.00129701
-0.046030800000000004	0.0116231	0.147855	0.000617102	0.00066805	-0.00128048
-0.0443899	0.0417608	0.133467	0.000617102	0.0007742829999999999	-0.00120727
-0.0300541	0.0367556	0.15674200000000002	0.0007999989999999999	0.00126738	-0.00146997
-0.0300623	0.00235415	0.1383	0.00132065	0.00136117	-0.00120727
-0.030041	0.0565528	0.151516	0.0008955649999999998	0.00116065	-0.00144117
-0.0300558	0.0123861	0.15040499999999998	0.00106334	0.00140016	-0.00176238
-0.030011400000000008	0.0367092	0.13346	0.00132536	0.00126738	-0.00132886
-0.030002800000000007	0.0554171	0.165485	0.0009109360000000002	0.0011966800000000005	-0.00127066
-0.0428284	-0.010118799999999999	0.11226400000000004	0.00127599	0.00126738	-0.00146336
-0.0299528	0.0485038	0.158281	0.00127599	0.00126738	-0.00102024
-0.0415076	0.014444899999999997	0.157086	0.00167326	0.000814805	-0.00112401
-0.0377121	0.0429348	0.150895	0.00127599	0.00101178	-0.00112401
-0.0451601	0.029935400000000008	0.193867	0.00118215	0.0009971410000000002	-0.00132835
-0.048550800000000005	0.0220387	0.156329	0.00127599	0.000814805	-0.00112401
-0.0480141	0.0604548	0.17589000000000002	0.0010041	0.000814805	-0.0013608400000000005
-0.043296499999999995	0.0241054	0.177976	0.00131587	0.0010267000000000002	-0.00147248
-0.0373056	0.058745800000000015	0.159777	0.00114247	0.0008148059999999997	-0.00141321
-0.0298796	0.0696569	0.19002	0.0007193260000000001	0.00100518	-0.00141992
-0.0424501	0.00642555	0.146815	0.00146241	0.000814805	-0.00096845
-0.0298983	0.0636529	0.173702	0.000421871	0.00088807	-0.000951323
-0.0370149	0.00951829	0.18321199999999999	0.00113144	0.000396711	-0.000951323
-0.029824	0.0511581	0.18036300000000002	0.0012890999999999998	0.000459111	-0.000951323
-0.029892200000000008	0.0179335	0.184629	0.00135579	0.000814805	-0.000794054
-0.0298856	0.019894799999999997	0.16902799999999998	0.00129441	0.0008148059999999997	-0.000951323
-0.029894999999999998	0.0528821	0.184391	0.00128609	0.0008148059999999997	-0.00150968
-0.0460334	0.0128352	0.17969300000000002	0.00155511	0.00139591	-0.00150968
-0.0432123	0.0474307	0.177041	0.0007284859999999998	0.0011306100000000002	-0.00150968
-0.037581699999999996	0.037325699999999996	0.191589	0.00112008	0.00111909	-0.00140721
-0.0394365	0.0215655	0.163544	0.0014470799999999995	0.00132341	-0.00150968
-0.0299584	0.064408	0.190182	0.00155866	0.00114053	-0.00150968
-0.029894999999999998	0.0354467	0.159079	0.00168987	0.0008148059999999997	-0.00150968
-0.029894999999999998	0.0795488	0.180794	0.00128407	0.0008148059999999997	-0.00150968
-0.029963999999999998	0.0479114	0.182016	0.00177674	0.0011654999999999999	-0.00150968
-0.027002699999999998	0.056400099999999995	0.135192	0.00158878	0.000946307	-0.00126289
-0.025476099999999998	0.07023099999999999	0.178199	0.00165012	0.000983988	-0.00134506
-0.029925200000000002	0.0255017	0.173264	0.00205838	0.00100123	-0.00150968
-0.029872199999999998	0.07371710000000001	0.171022	0.00121485	0.0008148059999999997	-0.001166
-0.029859800000000002	0.052410000000000005	0.186747	0.00121826	0.0008148059999999997	-0.00108395
-0.0334287	0.035166699999999995	0.146699	0.00142728	0.0008148059999999997	-0.00133602
-0.029863	0.0602582	0.191826	0.00141826	0.0008148059999999997	-0.0011674500000000006
-0.029875799999999997	0.026540499999999998	0.182231	0.0017815699999999997	0.0008148059999999997	-0.00131124
-0.029830799999999998	0.07063480000000001	0.18116500000000002	0.000925464	0.000687077	-0.00105252
-0.029851799999999998	0.0113471	0.202532	0.00143334	0.000633291	-0.00107557
-0.029859300000000002	0.048673900000000006	0.172352	0.00111874	0.000527685	-0.000967935
-0.0299241	-0.0126214	0.08294569999999997	0.00267935	0.00145452	-0.00146658
-0.029927600000000002	0.0844313	0.16829000000000002	0.00120995	0.00147094	-0.0014099300000000006
-0.0298421	0.00633961	0.137723	0.00169899	0.000913592	-0.0014099300000000006
-0.0243714	0.0658724	0.17563099999999998	0.000998933	0.00111019	-0.0014099300000000006
-0.023765599999999998	0.018881400000000003	0.160431	0.00196538	0.00100434	-0.0014099300000000006
-0.017258799999999998	0.073645	0.154247	0.00103733	0.000913592	-0.0014099300000000006
-0.012813900000000001	0.045061500000000004	0.155945	0.00122627	0.00136704	-0.0014099300000000006
-0.0133863	0.0513249	0.12701600000000002	0.00134429	0.00129036	-0.0014099300000000006
-0.012767200000000001	0.05905800000000001	0.176023	0.000894907	0.000913593	-0.0014099300000000006
-0.014156499999999999	0.023377000000000002	0.153594	0.00155017	0.00113132	-0.0014099300000000006
-0.0126677	0.07650169999999999	0.16379100000000002	0.00116616	0.00123669	-0.0014099300000000006
-0.018355200000000002	0.0275853	0.179542	0.00176171	0.00113941	-0.0014099300000000006
-0.0229827	0.0355508	0.145541	0.00203906	0.00131914	-0.00167084
-0.013280100000000001	0.0506676	0.182777	0.00157361	0.00133167	-0.00148174
-0.0145405	0.0278281	0.16870099999999996	0.0017089000000000002	0.00145146	-0.0014099300000000006
-0.0141767	0.0775705	0.158861	0.00122005	0.00122175	-0.0014099300000000006
-0.00858415	0.050724	0.162638	0.00195255	0.00138537	-0.00175257
-0.013410600000000005	0.047177300000000005	0.162424	0.00202515	0.00149948	-0.00170498
-0.0120461	0.0682305	0.17964000000000002	0.0014162	0.0014887000000000001	-0.00181884
-0.0213843	0.021626	0.145619	0.00146302	0.0015719000000000002	-0.00181884
-0.013114500000000001	0.074128	0.16561999999999996	0.0008761489999999999	0.00115939	-0.00152476
-0.013169299999999998	0.056998099999999996	0.187748	0.00146423	0.0014563899999999995	-0.00181884
-0.0137893	0.0572244	0.142148	0.0012328	0.00153766	-0.00173756
-0.012483200000000002	0.057731	0.158774	0.0009306010000000001	0.00172524	-0.00181884
-0.0128773	0.030257299999999997	0.14566099999999998	0.00134816	0.00178908	-0.00181884
-0.023725299999999998	0.0658015	0.147779	0.0009354039999999999	0.00169533	-0.00176484
-0.019408	0.0138319	0.14566300000000001	0.00135165	0.00175048	-0.00173778
-0.024924	0.0315997	0.111393	0.00121439	0.00179509	-0.00181884
-0.0204758	0.0464199	0.140665	0.00113801	0.00163711	-0.00181884
-0.0342395	0.0287777	0.122272	0.00116673	0.00182719	-0.00171362
-0.0232884	0.067978	0.133088	0.0009086410000000001	0.00138842	-0.00181884
-0.018880900000000003	0.0418925	0.158662	0.0011423300000000002	0.00135705	-0.00181884
-0.0193922	0.046879199999999996	0.12396900000000001	0.0009086410000000001	0.00124526	-0.00148371
-0.021785099999999998	0.07027660000000001	0.160577	0.0007651259999999997	0.00122386	-0.00141015
-0.0213128	0.0312353	0.144654	0.0009163960000000001	0.00139746	-0.00142056
-0.023292900000000002	0.0781622	0.150703	0.000272848	0.00115111	-0.00146553
-0.034141500000000005	0.04713130000000002	0.175781	0.00018929	0.0009135940000000002	-0.00154805
-0.041014300000000004	0.0576004	0.13018	0.00038422699999999995	0.00109037	-0.00170063
-0.0363282	0.0759503	0.180628	4.38245e-07	0.000913595	-0.00170063
-0.0420461	0.0229524	0.171795	0.000239749	0.000913595	-0.00134244
-0.0371936	0.079192	0.149608	-0.00015850899999999998	0.00100544	-0.00121995
-0.025359	0.031673599999999996	0.14735399999999998	0.000524331	0.0011692600000000005	-0.00147697
-0.0229858	0.0440886	0.14352	0.000313234	0.00124306	-0.00121995
-0.0229283	0.0477719	0.16969700000000001	0.000567059	0.000913595	-0.00121995
-0.0229725	0.049543800000000006	0.14076300000000005	-0.000113832	0.00115801	-0.00164284
-0.0331569	0.060397800000000015	0.177368	-5.11368e-05	0.0013396800000000006	-0.00138811
-0.0399587	0.038202099999999996	0.152917	2.1573400000000006e-05	0.00145784	-0.00144612
-0.034450800000000004	0.0838625	0.165322	-0.00032906	0.00137226	-0.00145248
-0.023078599999999998	-0.008784969999999998	0.08560599999999999	0.00187837	0.0021454	-0.00177738
-0.023027799999999998	0.11001400000000001	0.131719	4.26946e-05	0.00186013	-0.00145248
-0.0331098	0.037938199999999984	0.141593	0.0005601369999999999	0.00158424	-0.00145248
-0.0229835	0.08006339999999999	0.14164100000000002	-0.000387682	0.00146764	-0.0015052
-0.0365721	0.0300218	0.167381	-0.000226296	0.00146764	-0.00145248
-0.0393431	0.0711841	0.16617300000000002	-0.000469642	0.00146764	-0.00145248
-0.0405119	0.0347853	0.177625	-0.00020068400000000002	0.00146764	-0.00154332
-0.035193699999999994	0.0210692	0.151633	-3.20713e-05	0.00146764	-0.00145248
-0.036814	0.0632448	0.16909200000000002	-0.00068823	0.00146764	-0.00163587
-0.0350051	0.0220546	0.176825	-0.000170293	0.00146764	-0.00165382
-0.0229799	0.06869690000000002	0.15903699999999998	-0.0008241229999999997	0.00146764	-0.00145248
-0.0229076	0.0513529	0.191885	-0.0007611389999999998	0.00097373	-0.00145248
-0.0354284	0.0356675	0.163618	-0.000919945	0.00152909	-0.00145248
-0.030181700000000002	0.0780915	0.180365	-0.000919946	0.00139626	-0.00145248
-0.0288894	0.0369875	0.173674	-0.00045723	0.00130026	-0.00145248
-0.0229546	0.0801796	0.151719	-0.000919946	0.00141385	-0.00145592
-0.022967599999999998	0.050307599999999994	0.156834	-0.000329478	0.00152069	-0.0013601100000000005
-0.032187400000000005	0.0539481	0.141671	-0.000284053	0.00131393	-0.0013601100000000005
-0.0229306	0.0736034	0.16084	-0.0008125129999999997	0.00132258	-0.00130849
-0.022912000000000002	0.0409088	0.141724	-3.68685e-05	0.00120105	-0.0013601100000000005
-0.0229642	0.0607414	0.141725	-0.000862983	0.00157817	-0.00120097
-0.0187777	0.039467	0.160518	-0.000107361	0.0012728	-0.00146651
-0.025090400000000002	0.031016200000000008	0.141721	0.000349933	0.00163107	-0.00169976
-0.0205514	0.06987080000000001	0.16500599999999999	-0.000252257	0.00130893	-0.0014769
-0.0229367	0.0526811	0.141768	-0.000240442	0.00152367	-0.0016302999999999995
-0.0229812	0.052747699999999995	0.16112200000000002	-0.00043370699999999997	0.00171894	-0.00164038
-0.022969999999999997	0.0415555	0.17033099999999998	-0.000195527	0.00166968	-0.00163866
-0.0321256	0.0423719	0.115692	-0.000644588	0.00198799	-0.00169976
-0.022988599999999998	0.0811029	0.13663	-0.0009066219999999999	0.00179288	-0.00176064
-0.0229283	0.031318200000000004	0.11579300000000001	-0.0005396309999999999	0.00148749	-0.00169976
-0.0228843	0.0803202	0.11582100000000001	-0.00136823	0.00119955	-0.00169976
-0.0320924	0.0419091	0.149429	-0.00105505	0.0015635	-0.00169976
-0.030575799999999997	0.0514894	0.114765	-0.00118549	0.00155071	-0.00157814
-0.037097000000000005	0.050108	0.115229	-0.00128135	0.00137315	-0.00153211
-0.0229038	0.04825719999999999	0.0772758	-0.0007388699999999997	0.00149493	-0.00167059
-0.0229344	0.0712595	0.0986511	-0.0008577639999999999	0.00177609	-0.00167059
-0.0177185	0.029487400000000007	0.10462	-0.000947001	0.0021486	-0.00152785
-0.015194200000000001	0.0610741	0.0844429	-0.00173316	0.00201981	-0.00122821
-0.0161063	0.00426	0.124642	-0.00129024	0.00182318	-0.00141844
-0.0173629	0.0241702	0.0846766	-0.000947001	0.00137315	-0.00142675
-0.0229183	0.0363829	0.0935202	-0.00105409	0.00168153	-0.00146262
-0.033688499999999996	0.018915	0.0184384	-0.0017053	0.00154105	-0.00151697
-0.022884900000000003	0.047943900000000005	0.0886426	-0.00165146	0.00147497	-0.00124762
-0.025678500000000003	0.00433061	0.050333800000000005	-0.00127931	0.00152168	-0.00136602
-0.0228578	0.07157619999999999	0.058389199999999995	-0.00205953	0.00137315	-0.00118137
-0.0181584	0.0203496	0.09086169999999999	-0.00126082	0.0014318200000000005	-0.00121189
-0.022858	0.0435148	0.0637832	-0.00100761	0.00142555	-0.00109649
-0.0325961	0.0594216	0.106651	-0.00124437	0.00112978	-0.00123523
-0.0314586	0.0412581	0.0802891	-0.000494518	0.00137817	-0.00105449
-0.0360324	0.09774360000000004	0.10942400000000001	-0.00130833	0.00118739	-0.0012022
-0.027246199999999998	0.0438599	0.11299600000000005	-0.000973535	0.00116989	-0.000967564
-0.0261168	0.0393469	0.08728839999999999	-0.000773653	0.000958894	-0.0008907729999999998
-0.0312818	0.0989452	0.12137200000000001	-0.0007856449999999999	0.000958894	-0.0007526609999999997
-0.0409776	0.032956300000000015	0.08745510000000001	-0.00087695	0.000958894	-0.00136602
-0.034560400000000005	0.062117499999999985	0.104724	-0.0012345600000000006	0.000958894	-0.000973962
-0.022841099999999996	0.0498172	0.11100399999999999	-0.000614855	0.000958894	-0.00136602
-0.0445849	0.05280409999999999	0.05961030000000001	-0.000577283	0.00120704	-0.00136602
-0.0712829	0.00653581	-0.022466299999999998	0.00179898	0.00218517	-0.00181085
-0.07120890000000002	0.08238149999999997	0.057670400000000004	-0.000423431	0.00195734	-0.00144234
-0.055494100000000005	0.017710799999999995	0.0705404	-0.00021407099999999998	0.00176917	-0.0013595800000000006
-0.054896400000000005	0.0633816	0.09871569999999999	-0.0005244059999999999	0.00140999	-0.00161567
-0.0625586	0.0146488	0.110172	-0.00033627099999999997	0.00134498	-0.00161567
-0.055420699999999996	0.040674800000000004	0.06693450000000001	-0.000848635	0.00134498	-0.0015585999999999998
-0.056257100000000004	0.0239688	0.087038	-0.000743088	0.00159498	-0.00161567
-0.05570419999999999	0.021492599999999997	0.0858753	-0.000346726	0.00134498	-0.00149703
-0.046050400000000005	0.06965299999999999	0.107117	-0.00114128	0.00134498	-0.00161567
-0.041314699999999996	0.0420156	0.11414	-0.000643515	0.0009566930000000002	-0.00161567
-0.0392692	0.0525288	0.100602	-0.00143932	0.00134498	-0.00161567
-0.039261199999999996	0.04453	0.131169	-0.00118311	0.00134498	-0.00117718
-0.039269099999999994	0.0362884	0.0924697	-0.00107452	0.00134498	-0.00152096
-0.0456445	0.0352071	0.13092100000000004	-0.00132948	0.00134498	-0.00147271
-0.039280699999999995	0.0100946	0.0977808	-0.0010304200000000002	0.00140788	-0.00132287
-0.0393496	0.059358	0.0978029	-0.00170247	0.00167478	-0.00105029
-0.018544400000000003	0.0176052	0.126236	-0.00122955	0.00141745	-0.000930576
-0.0150444	0.0456163	0.10372999999999999	-0.000944843	0.00134498	-0.00105029
-0.0026055	0.0710669	0.160038	-0.00102613	0.000580957	-0.0006611360000000001
-0.013180500000000001	0.04756269999999999	0.117499	-0.0007252489999999998	0.000883042	-0.00105029
-0.0100398	0.12831099999999998	0.150677	-0.0008826049999999998	0.0010581	-0.000769331
-0.020090200000000003	0.0400785	0.142851	-0.00116551	0.000933147	-0.0007242839999999997
-0.0246073	0.0562115	0.169978	-0.00165053	0.00103415	-0.000996697
-0.0168806	0.0456766	0.131865	-0.00148948	0.00108009	-0.00105029
-0.0168981	0.0637166	0.17947000000000002	-0.00143314	0.000848166	-0.00105029
-0.0157977	0.020024700000000003	0.17666700000000002	-0.0007845359999999997	0.00107241	-0.00105029
-0.0125131	0.08010199999999999	0.184613	-0.0013744400000000006	0.00105326	-0.000995714
-0.00707682	0.0176317	0.19451300000000002	-0.000999038	0.00100036	-0.00105029
-0.00680283	0.0520679	0.17669299999999996	-0.00133344	0.00107018	-0.00105029
-0.00901283	0.0735151	0.190077	-0.00157259	0.000841438	-0.00105029
-0.0110428	0.0506875	0.17666400000000002	-0.000979918	0.00102813	-0.0009133670000000002
0.00151278	0.0875534	0.15836	-0.0012012000000000001	0.000580957	-0.00105029
0.00153926	0.0664261	0.181202	-0.00072079	0.000580957	-0.000591235
0.0015069599999999995	0.05575940000000002	0.15504300000000001	-0.000944218	0.0006857160000000001	-0.000697763
0.00151278	0.07639899999999998	0.14116900000000002	-0.00180724	0.000580957	-0.00105029
-0.0113759	0.0295973	0.141172	-0.00090709	0.000580957	-0.00105029
-0.011518200000000001	0.0476532	0.141176	-0.00107662	0.0009078560000000001	-0.000665436
-0.0119324	0.037526699999999996	0.160191	-0.00092649	0.00100473	-0.0006875439999999999
-0.0132953	0.031835400000000014	0.13103099999999998	-0.00116968	0.000862218	-0.0009585630000000001
-0.014987700000000001	0.0599684	0.141191	-0.00141907	0.00108963	-0.00105029
-0.00937592	0.0160286	0.141158	-0.0008093179999999997	0.00113318	-0.00098453
0.0014531	0.07691469999999999	0.113606	-0.0015441299999999995	0.000882381	-0.00108385
-0.0035402000000000007	0.0475487	0.12242	-0.0019491	0.00132721	-0.00110604
0.00141465	0.029119599999999992	0.126641	-0.0011277000000000001	0.00120399	-0.0009384310000000001
0.00143063	0.0750179	0.113325	-0.00112244	0.0011308	-0.0009384310000000001
0.00145477	0.0227977	0.134938	-0.000980046	0.0013739000000000002	-0.0009384310000000001
0.00141082	0.057600599999999995	0.10597000000000001	-0.000963655	0.00117836	-0.00119238
0.00629116	0.039863199999999994	0.14435	-0.000778528	0.000580957	-0.0009384310000000001
0.0014991	0.045522900000000005	0.105946	-0.000678417	0.000580957	-0.0009384310000000001
0.0014531	0.06142	0.110838	-0.000678417	0.000917892	-0.000997085
0.0014991	0.0237503	0.146283	-0.00031753900000000004	0.000580957	-0.0009384310000000001
0.00696791	0.0628444	0.11906800000000001	-0.000446506	0.000580957	-0.0009384310000000001
0.00761535	0.06693099999999999	0.142592	-0.000207889	0.000639522	-0.0009384310000000001
0.00148736	0.0315508	0.0766927	0.00244698	0.0008816969999999998	-0.00156986
0.00146111	0.07412819999999999	0.146258	0.00038551300000000003	0.0007320179999999998	-0.00156986
0.0014625999999999999	0.0369668	0.13743	0.000585896	0.0009075530000000001	-0.00156986
