trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
0.00485112	0.0199101	-0.0200178	0.00123966	-0.0	0.000241647
0.011682399999999999	0.00167843	7.82501e-05	0.0008912189999999998	-0.0	0.000395057
0.016430700000000003	0.00250558	-0.016709099999999998	0.000474199	-0.0	0.000183623
0.0107907	-0.000114265	6.31408e-05	0.0004853080000000001	-0.0	0.000277716
0.0148214	-8.48853e-05	-0.012518399999999999	0.000441705	0.00042047199999999997	0.000320402
0.013751099999999999	0.0121125	0.0237226	-0.000366231	0.000411558	0.000217932
0.0161738	0.00313839	-0.0354436	1.82332e-05	0.000591456	0.000101556
0.014103000000000001	-5.89031e-05	4.1537700000000014e-05	0.000329639	-0.0	0.0001268
0.011710600000000002	-4.55776e-05	-0.0167951	0.000218478	0.000163969	0.0
0.011045399999999999	-5.19189e-05	-0.018655099999999997	0.00040117800000000003	0.000200061	0.0
0.00637544	0.0146637	-0.0322627	-4.10728e-05	-0.0	0.000122686
2.5798900000000002e-06	-5.08806e-05	4.10921e-05	0.00034257900000000003	0.00045480900000000003	0.0
0.00247515	0.00944923	-0.0185084	-0.000358329	0.000541383	-2.64698e-23
6.6261399999999985e-06	-6.24569e-05	5.06196e-05	-0.00040732	-3.43666e-05	0.0
9.48439e-06	-5.28445e-05	0.016312	-0.000107422	-0.000284055	6.95243e-05
1.77772e-05	-5.9930200000000004e-05	0.0326709	-0.000209121	0.000211798	0.0
9.81345e-06	0.0361117	-0.000983264	-0.00104415	-0.000284055	0.0
1.72695e-05	0.010922200000000002	-0.0201079	-0.0009624519999999999	-0.00010015399999999999	0.0
1.09427e-05	-2.5372800000000002e-05	0.0243298	-0.00020888799999999998	-2.7426999999999997e-05	-6.95801e-05
1.4112100000000007e-05	0.0223171	-0.017038499999999998	-0.00020138599999999999	-0.000215519	9.169850000000001e-05
1.89031e-05	0.0289452	-0.013723500000000001	-3.01696e-05	-0.000279724	8.512950000000001e-05
1.23975e-05	0.008356729999999998	0.00730042	-0.00059211	-0.000279724	0.0
1.23975e-05	-6.98457e-05	0.00330075	0.000635583	-0.000279724	0.0
1.09989e-05	0.0172537	-0.0436057	0.00010616899999999999	-0.000279724	0.000111247
1.23975e-05	0.00651661	-0.0158941	-1.4575999999999999e-05	-0.000279724	0.0
1.3245e-05	-7.35628e-05	-0.0118476	-0.00045779	-0.000450014	0.0
