trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
-0.0291642	-0.032886300000000014	0.0145893	0.000378617	-0.0	-0.00034406800000000005
-0.0331001	-0.0226702	0.00270028	0.000315217	-0.0	-0.000363069
-0.0416034	-0.051955999999999995	0.012837600000000001	0.000516969	5.408259999999999e-23	-0.000498824
-0.046169999999999996	-0.0281355	0.01913	0.00021806200000000001	-9.48994e-05	-0.000469422
-0.029184500000000002	-0.036849900000000005	0.045996499999999996	0.000117803	-0.000157059	-0.0005356790000000001
-0.0471525	0.0364315	0.080608	-0.0009515610000000001	-0.0	-0.000442293
-0.0471439	0.0296969	0.0536547	-0.0008486539999999999	0.000321944	-0.000421394
-0.047143	0.0397202	0.08059880000000001	-0.0009407689999999999	6.86758e-05	-0.000340662
-0.0662267	0.0538405	0.08056360000000001	-0.000983604	0.000511178	-0.000469321
-0.0768813	0.06595419999999999	0.0776816	-0.000904265	0.000461253	-0.0007028939999999999
-0.06622400000000002	0.056572199999999996	0.106656	-0.0006753210000000001	6.40242e-05	-0.00042025900000000003
-0.0490366	0.0604207	0.0995951	-0.0006719110000000001	-0.0	-0.00042025900000000003
-0.066251	0.0490916	0.11208399999999999	-0.00021665	0.000303448	-0.000458643
-0.06629199999999999	0.0792529	0.10831600000000001	-0.00139475	3.2459499999999996e-05	-0.000654839
-0.07883479999999997	0.07889639999999999	0.110172	-0.00141054	3.2459499999999996e-05	-0.000866907
-0.0848654	0.048978100000000004	0.11021199999999999	-0.00142302	-0.00013948	-0.0008335919999999998
-0.075036	0.08772039999999999	0.123349	-0.00104398	9.15618e-05	-0.0008252319999999999
-0.08256049999999998	0.0989266	0.16009500000000002	-0.00146988	9.15618e-05	-0.0008403839999999999
-0.07489019999999999	0.07357589999999999	0.168797	-0.00139404	9.15618e-05	-0.000720985
-0.0762694	0.0337801	0.168711	-0.0013105800000000006	9.15618e-05	-0.0007334069999999999
-0.0748193	0.0593659	0.18106	-0.00117786	-0.000156692	-0.000618731
-0.0662799	0.0591216	0.157296	-0.0012676400000000006	-0.00022040400000000005	-0.0007171160000000001
