csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
878.9355949885468	n/a	n/a	772527.7801378706	794.6162462893408	n/a	631414.9788669623	n/a	780.3645942587715	n/a	608968.8999726571	n/a	n/a	n/a	n/a	-0.0085721941	0.0055535544	0.0270092089	0.1598359668	-0.17532173269999998	0.090706892	0.0142890551	-0.028420100099999998	-0.0179745683	0.053712515700000005	-0.0587954599	0.035727412	-0.032335557	-0.0300787592	0.0325511573	-0.078719782	0.1338772105	-0.057373398099999987	0.054438982000000004	-0.10024510710000001	-0.0095096611	0.0065233526	-0.0080455478	0.0774819505	-0.12901710449999998	0.037204073	-0.0449218584	0.0903609484	-0.0338060333	0.059744883	0.1243148758	0.09356154	-0.07702069480000001	-0.1817451076	0.0842611368	-0.0192732553	-0.0146826681	-0.006565118000000001	0.010979840800000001	-0.0107143498	0.10624930390000001	-0.0437497232	0.0711425903	-0.038032227099999996	0.0739526524	-0.0520461764	-0.0046034154	0.0196938569	-0.0547735734	0.1102931744	-0.0329143565	0.028365051800000006	-0.0021237001	0.0043190738	-0.0471242401	0.025470052599999998	-0.0192916799	0.10569921460000001	0.105687005	0.1056666568	0.1056381715	-0.0306406	n/a	n/a	0.00093884636836	0.0969671	n/a	n/a	0.009402618482409999	-0.034511400000000005	n/a	0.0011910367299600006	n/a	0.00177506	n/a	3.1508380036e-06	n/a	0.000760017	n/a	n/a	5.776258402889999e-07	-0.00050941	n/a	n/a	2.594985481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.0823735880236	2.1467785994768747	4.608658355171891	776306.1490475056	793.1802257348317	-1.4360205545091276	629134.8704967585	2.0621550329727016	778.5669765930887	-1.7976176656827647	606166.5370413031	3.231429271974752	1.132718	30.932816	0.139967	0.0046131725	0.0862973964	-0.025392698	0.158691637	-0.17169555649999999	0.10377749730000001	0.0013208185	-0.0374659287	0.08171495200000001	-0.0615804857	-0.015358226200000004	-0.025670526800000003	-0.0463714915	-0.0013503667000000002	-0.012213791699999999	-0.0537015981	-0.0174795817	-0.0514882523	0.0257971027	0.023054977200000003	0.0789161446	-0.0638505321	0.0479837821	-0.1782681361	0.1905037726	-0.0204367931	-0.0202307874	0.0462741493	-0.05241708849999999	0.1086664997	0.1307412933	0.023556082000000002	-0.1205364847	-0.1800662391	0.0798389042	-0.0419790272	-0.036794086000000004	0.005852551899999999	0.035660177700000004	0.0686178793	-0.0516620241	0.0797185804	0.000717324	-0.09339350810000001	0.0840805377	0.0130436568	0.0554136847	-0.09649262509999999	-0.0223106186	-0.0005086121	0.029161455899999997	0.0336806437	0.0679709591	-0.0023278259	-0.1560065011	0.0987208655	-0.08548302390000001	0.1056666568	0.1055567991	0.1053737875	0.1051177489	-0.025741000000000003	0.004899599999999997	2.400608015999997e-05	0.0006625990810000003	0.15702	0.060052899999999985	0.003606350798409999	0.0246552804	-0.0174588	0.017052600000000005	0.00030480969744	0.00029079116676000017	0.0008334199999999998	-0.0009416400000000002	6.945888963999996e-07	8.866858896000004e-07	0.0008968389999999998	0.00013682199999999977	1.8720259683999935e-08	8.043201919209995e-07	-0.000590186	-8.077600000000007e-05	6.524762176000011e-09	3.4831951459600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.0827818698026	-4.9995917182210405	24.995917348904413	767521.0406887322	794.445170884952	1.2649451501202975	631143.1295424205	1.6000862328128618	779.3629347789679	0.7959581858791579	607406.5841072857	0.6335494336680403	1.124723	30.7145	0.2163621	-0.0092964396	-0.052714733099999994	0.0820400341	0.1602279895	-0.17536330579999998	0.10016611140000001	0.013548446499999998	-0.0266935265	-0.06307229019999999	0.0380398795	0.044060717	0.059173220199999994	0.06525866400000001	0.002839242	-0.0799961374	-0.0230105494	0.076951653	0.0526708743	0.0298502792	0.09287630460000001	-0.0191882684	0.0028105228999999996	-0.0826248967	-0.0215818957	0.0606313483	0.0489319058	0.0395563764	-0.0252886777	-0.0405954137	0.0400080726	0.09002589279999999	0.1721776273	-0.05198878269999999	-0.1737985479	0.0993641313	-0.0147997098	-0.0266392306	-0.0116509456	-0.024468175499999998	-0.043230305	0.0088686996	-0.1031201917	0.07653925639999999	0.0291063154	-0.04987722309999999	0.1207518092	-0.021666330299999998	0.0683186534	-0.0581056826	-0.0196893481	-0.0150293356	-0.0477141497	-0.115198621	-0.0433520691	0.0115485947	-0.0347357102	-0.11995256	0.10560155140000001	0.10529654769999999	0.1047888607	0.1040794675	0.035163400000000004	0.06090440000000001	0.0037093459393600014	0.0012364646995600007	0.07654529999999997	-0.08047470000000002	0.0064761773400900035	0.005859182952089996	-0.017520599999999997	-6.179999999999726e-05	0.00030697142435999984	3.819239999999663e-09	0.000737563	-9.585699999999976e-05	5.43999178969e-07	9.188564448999952e-09	0.000766801	-0.00013003799999999975	1.690988144399993e-08	5.87983773601e-07	0.0006823430000000001	0.0012725289999999999	1.6193300558410003e-06	4.6559196964900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878.7289775649713	2.646195695168672	7.002351657129209	772164.6160123799	793.3791147398879	-1.0660561450640669	629450.4197054482	1.1364757044288594	778.7798278492198	-0.5831069297480553	606498.0202648605	0.34001369152020355	1.09513	29.906357	0.225900455	0.0078162536	0.0614365646	0.013364946599999998	0.1528335408	-0.1762451545	0.09272634519999999	0.0073302633999999985	-0.037130081	0.06525436309999999	-0.0069669084	-0.0393119362	-0.002502099	-0.0308679947	0.045116127400000004	-0.0639265021	-0.0101727789	-0.0435686904	0.09511736050000001	-0.056013432	0.0795249577	0.101444956	0.0396201267	0.0683909776	0.0404015698	-0.030201067400000007	0.0753062771	0.1136680147	-0.1226386645	-0.0502345283	0.10097306630000001	0.11804857619999999	0.052281056799999996	-0.1225478968	-0.1803831877	0.0875769277	-0.0312335677	-0.0316909955	-0.0138867019	-0.0122418774	0.023012997400000002	0.054346762199999996	0.0125355569	-0.1119094353	-0.018521786999999998	-0.0750533136	0.07625791900000001	-0.055129509800000004	-0.0284891394	0.0854548824	0.026780401699999998	-0.0322468848	-0.0046849688	0.0294901989	-0.0196166927	0.0156031191	-0.0832482852	0.0637709982	0.1055039182	0.1049065715	0.1039134975	0.1025284424	-0.051197	-0.08636039999999999	0.007458118688160002	0.002621132809	0.0971641	0.020618800000000038	0.00042513491344000134	0.00944086232881	-0.00266051	0.014860089999999998	7.078313460100001e-06	0.00022082227480809996	0.00034730000000000004	-0.000390263	1.2061729000000002e-07	1.5230520916899994e-07	4.34317e-05	-0.0007233693	5.232631441824899e-07	1.88631256489e-09	-0.000285248	-0.000967591	9.362323432810002e-07	8.136642150399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877.9592294599547	-0.7697481050165607	0.5925121451765861	770812.4085939174	793.7866650961806	0.4075503562927452	630097.269684516	0.16609729291434353	777.6481410558424	-1.1316867933774122	604736.6312876074	1.2807149983048491	1.117553	30.518682	0.059224725	0.0232064276	0.0048189698	-0.0476347832	0.1793341759	-0.17591030489999998	0.0944885223	0.019475208600000002	-0.0272607827	0.0143096032	-0.0518801032	0.1045037777	-0.0938072569	0.0572244042	0.0116841362	-0.1179807389	0.06309823980000001	0.0246425027	-0.166108883	0.0513299537	-0.1039883524	-0.0728399679	0.0390706024	0.0607348709	-0.011689211299999999	-0.0326713083	-0.0863792463	-0.13209709630000002	-0.0792698369	-0.0689925835	0.09093496179999999	0.1146954065	0.0905980851	-0.0977403706	-0.1781558621	0.0827175042	-0.009181810799999999	-0.0369444546	-0.0183981898	-0.0118822556	-0.0561953952	-0.11582075	-0.0232996387	-0.0309789646	0.1077393172	0.054781821900000006	-0.0657624508	-0.0041150455	0.0703577283	-0.061629294	0.0243409292	-0.0109997752	0.050780813200000004	-0.0312495798	-0.0377719998	0.1098614031	0.1374453796	-0.0013880914999999999	0.1053737875	0.1043873508	0.1027501241	0.10047231460000004	-0.0584498	-0.0072528000000000046	5.2603107840000064e-05	0.0034163791200400003	0.103983	0.006818899999999989	4.649739720999985e-05	0.010812464288999998	-0.008425419999999998	-0.005764909999999997	7.098770217639998e-05	3.323418730809998e-05	0.0008334199999999998	0.0004861199999999997	6.945888963999996e-07	2.3631265439999966e-07	0.000173975	0.0001305433	1.7041553174889997e-08	3.0267300624999994e-08	-0.000114149	0.00017109900000000002	2.9274867801e-08	1.3029994200999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876.6959563910979	-1.2632730688568472	1.595858846498997	768595.7999525019	792.9120598951123	-0.8746052010683343	628709.5347271102	0.7649342577357814	777.6329271682974	-0.015213887544973659	604712.9694163346	0.00023146237423110464	1.161649	31.722885	0.05424776000000001	0.0037293375	-0.0460167633	0.0627722012	0.17350008600000005	-0.1909511687	0.09286347589999999	0.0001376658	-0.0211239263	-0.0562937885	0.020092821599999998	-0.050875186399999994	-0.0215116951	-0.0427068422	-0.0546175393	0.0047511205	-0.0466763012	-0.0327206117	0.0671158932	0.0088851196	-0.0505941878	-0.08461109539999999	-0.0310800489	0.0186382125	-0.0643768807	0.014053654799999999	0.0769511047	-0.08630933589999999	0.1324602223	-0.04863685139999999	0.030509371299999997	0.10485727619999999	0.1570317188	-0.0761111134	-0.1879809777	0.085313129	-0.0299663188	-0.0183223941	0.056899867300000004	-0.0579107732	0.011737216000000002	0.0734019719	0.029850337	0.0354416129	-0.0628343384	0.014428768799999997	0.028947105499999997	-0.0496009763	0.0958994965	0.0006070994	-0.0503766166	0.0807573258	0.10214871939999999	0.06262916019999999	0.0100407913	-0.0185539955	-0.0229140282	0.09100120560000001	0.1052111993	0.10373952539999999	0.101301965	0.09792121359999999	-0.0533288	0.0051210000000000006	2.6224641000000005e-05	0.0028439609094400003	0.103975	-7.999999999994123e-06	6.399999999990597e-11	0.010810800625	0.012026299999999998	0.02045172	0.00014463189168999996	0.0004182728509583999	0.000410037	-0.0004233829999999998	1.6813034136899998e-07	1.7925316468899985e-07	0.000283654	0.00010967899999999999	1.2029483041e-08	8.0459591716e-08	-7.387019999999997e-05	4.0278800000000025e-05	1.622381729440002e-09	5.4568064480399955e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.1210792992166	2.425122908118737	5.881221119482283	772853.8720682196	793.0176566236769	0.105596728564592	628877.0037169079	0.011150669083544123	777.8309870803803	0.19805991208284013	605021.0444624387	0.039227728774262366	1.19632	32.669689	0.072791385	0.0008889775	0.0853680883	0.013676268799999999	0.1663488205	-0.17889450829999998	0.1040292952	-0.0041930635	-0.0401585093	0.0575242729	0.0036911828999999998	-0.044567023899999995	-0.0266760885	-0.015696676200000002	0.0144921909	0.013827321000000002	0.10263013230000001	0.0878430719	0.0255604379	-0.18262969469999998	0.0016162747	-0.0124627725	-0.0836851814	-0.029257717599999997	-0.0369309312	-0.0389539684	0.0646330059	-0.056706639100000004	0.0289478665	-0.0516593312	0.123264346	0.1346766147	0.0410400064	-0.10417189310000001	-0.1870358654	0.0903104584	-0.0369115281	-0.04343109480000002	-0.046164011799999995	0.010454393499999999	0.040225539	0.0564226626	0.0319344627	-0.0816481488	-0.0140690108	-0.0911657951	-0.0496710495	-0.0162752575	-0.0214545075	0.047907877	0.0975475496	0.1090198243	-0.0010382071	0.0226645384	0.1309488917	0.0162097222	0.0222314042	0.0500160604	0.10501620369999999	0.10296389339999999	0.099573034	0.0948877073	-0.0398295	0.0134993	0.00018223110049	0.0015863890702500006	0.0832321	-0.020742899999999998	0.0004302679004099998	0.006927582470410001	0.0007272049999999998	-0.011299095	5.288271120249998e-07	0.00012766954781902494	0.00075639	0.00034635300000000004	5.721258321000001e-07	1.1996040060900006e-07	0.00041453	0.00013087599999999998	1.7128527375999995e-08	1.7183512089999994e-07	-0.000141643	-6.777280000000003e-05	4.593152419840005e-09	2.0062739449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875.6443286983293	-3.4767506008872715	12.087794740770006	766752.9903815478	793.7956065951147	0.7779499714378062	630111.465049706	0.6052061580600835	780.2261570913928	2.3951700110125103	608752.8562096028	5.7368393816536685	1.12263	30.657335	0.113777505	-0.018098179199999998	-0.0933374755	0.08245556679999999	0.1735355426	-0.18732262579999998	0.09812248	0.0014042234	-0.024173579900000002	-0.0944287213	0.045504368899999995	0.0399615722	0.0016395371	-0.0339026414	0.0876136328	0.0615332096	0.049957531	-0.1160488393	0.1300438388	-0.0295942567	0.1320600353	0.0422759158	0.09677492160000001	-0.1109386783	0.1319785464	-0.0823237648	0.0231961436	0.021228152200000003	0.0069903363	-0.0222316732	0.0280276559	0.09604524789999999	0.2021431879	-0.04722692059999999	-0.1948531781	0.089170048	-0.0311431791	-0.014971583	-0.0275929398	-0.055716444500000004	-0.11863357949999999	0.0291625357	0.1000600824	-0.0448611453	0.0351668169	-0.0496090063	0.0257445553	0.0042071611	-0.0299852229	0.0600360923	-0.0046092577	-0.0744889779	0.0061702109	-0.0755788259	-0.126110704	0.0859401876	-0.1528983381	-0.0170148762	0.1047888607	0.10206141029999999	0.097568123	0.0913867402	-0.0398655	-3.599999999999437e-05	1.2959999999995945e-09	0.0015892580902499998	0.164074	0.0808419	0.006535412795609999	0.026920277476	-0.011212	-0.011939205	0.000125708944	0.000142544616032025	0.00042539	-0.000331	1.809566521e-07	1.09561e-07	0.000500206	8.567600000000002e-05	7.340376976000003e-09	2.50206042436e-07	-0.000139111	2.531999999999996e-06	6.4110239999999776e-12	1.9351870321000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.8728619971555	6.228533298826164	38.79462705458634	777699.744727054	794.1154827848659	0.3198761897511986	630619.3999986406	0.1023207767697448	781.4727192219341	1.2465621305412924	610699.6108881239	1.5539171452996459	1.129348	30.840797	0.25385124	0.0006692692999999999	0.0651192613	0.0167350634	0.1350227077	-0.1909492477	0.09655380279999999	0.0008775382	-0.0406075001	0.03870206	0.085283985	-0.0425581665	0.0046392259	0.0340259059	0.0168079044	0.0854812541	-0.0026494494	-0.030242142000000007	-0.064004895	0.0105473651	-0.051973510199999996	0.06805132929999999	0.054555464000000005	0.0205619251	0.055768277699999994	-0.020104215800000002	-0.08740812380000001	0.10356045009999999	-0.105346988	-0.05346156269999999	0.1024506938	0.1307027374	0.0468097788	-0.09313992410000001	-0.1974473014	0.0852644452	-0.030291596299999998	-0.0185492316	-0.0433287727	0.0072190166	0.043205709	0.0027338285	-0.0409481488	0.07105945179999999	-0.0230633452	0.06271515400000001	0.0193779352	-0.021452117599999997	-0.0960477907	0.0528864909	0.0277035773	-0.1272437308	-0.040157237	0.0222399163	-0.003936302	0.0399468469	0.0149187876	-0.1189403127	0.10452924039999999	0.1010331881	0.09529278880000001	0.0874355596	-0.0540163	-0.014150800000000003	0.00020024514064000013	0.00291776066569	-0.00141644	-0.16549044	0.0273870857313936	2.0063022736e-06	-0.032850300000000006	-0.02163830000000001	0.0010791422100900005	0.0004682160268900002	0.00129725	0.00087186	1.6828575625e-06	7.601398596e-07	0.0006767569999999999	0.00017655099999999994	3.117025560099998e-08	4.580000370489999e-07	-0.000142134	-3.023000000000001e-06	9.138529000000007e-12	2.0202073956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.7855798840027	-0.08728211315280987	0.007618167276419906	777545.8088913668	794.7500522601185	0.634569475252647	631627.6455674611	0.4026784189224197	779.9852980116617	-1.4874212102723732	608377.0651143407	2.2124218567681315	1.173761	32.053635	0.362376495	0.0190368348	0.0014319629999999999	-0.052173505499999995	0.1851472532	-0.1985297553	0.10914329689999999	0.0078560096	-0.013435091599999999	0.0316193253	-0.07393198299999999	0.09893489960000001	-0.0548977096	0.0574081214	-0.049303673799999996	0.032347054900000005	0.0289007975	-0.1452493774	-0.0634360791	0.1058623653	-0.0367336208	-0.0169591249	0.0188671638	0.0045774579	0.022637387400000004	0.024782389100000003	-0.0518374412	-0.028585904199999998	0.0406692221	-0.06522610940000001	0.0964652112	0.1192088966	0.0933324031	-0.1432541005	-0.198890508	0.0971467691	-0.0279414877	-0.0206822053	0.0017191365	0.0384211816	0.0730930869	-0.1514917283	-0.0061467643	-0.020495511100000002	0.104774616	-0.0404258333	-0.0882321464	0.041174755	0.0888311711	-0.0241180344	-0.0654116183	-0.009229695100000001	-0.0257415062	-0.0202530408	0.0370969636	-0.130020938	0.0181039713	0.0735756108	0.1042374227	0.09988049339999999	0.0927533379	0.0830536308	-0.0397849	0.014231400000000003	0.00020253274596000018	0.00158283826801	0.215025	0.21644144	0.0468468969492736	0.046235750625	0.0189756	0.051825900000000015	0.00036007339535999987	0.002685923910810001	-3.73511e-05	-0.0013346011	1.3951046712100002e-09	1.78116009612121e-06	0.0006580339999999999	-1.8723000000000007e-05	3.5055072900000015e-10	4.3300874515600005e-07	-0.000386365	-0.00024423099999999997	5.964878136100001e-08	1.49277913225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
