-6,1
-5.9,1
-5.8,1
-5.7,1
-5.6,1
-5.5,2
-5.4,2
-5.3,2
-5.2,2
-5.1,1
-5,1
-4.9,1
-4.8,1
-4.7,1
-4.6,1
-4.5,2
-4.4,2
-4.3,2
-4.2,3
-4.1,4
-4,5
-3.9,2
-3.8,2
-3.7,3
-3.6,2
-3.5,3
-3.4,5
-3.3,7
-3.2,9
-3.1,14
-3,12
-2.9,10
-2.8,12
-2.7,16
-2.6,25
-2.5,43
-2.4,41
-2.3,45
-2.2,52
-2.1,56
-2,50
-1.9,50
-1.8,40
-1.7,44
-1.6,51
-1.5,61
-1.4,79
-1.3,87
-1.2,97
-1.1,96
-1,100
-0.9,103
-0.8,95
-0.7,92
-0.6,92
-0.5,87
-0.4,88
-0.3,91
-0.2,101
-0.1,96
0,89
0.1,104
0.2,115
0.3,121
0.4,136
0.5,152
0.6,171
0.7,170
0.8,184
0.9,182
1,197
1.1,189
1.2,188
1.3,182
1.4,199
1.5,204
1.6,205
1.7,198
1.8,216
1.9,204
2,197
2.1,202
2.2,203
2.3,201
2.4,199
2.5,191
2.6,173
2.7,162
2.8,160
2.9,164
3,147
3.1,147
3.2,144
3.3,142
3.4,131
3.5,128
3.6,124
3.7,106
3.8,104
3.9,102
4,108
4.1,104
4.2,98
4.3,98
4.4,94
4.5,90
4.6,78
4.7,76
4.8,81
4.9,82
5,81
5.1,72
5.2,67
5.3,70
5.4,65
5.5,59
5.6,59
5.7,53
5.8,54
5.9,48
6,49
