-6,14
-5.9,12
-5.8,11
-5.7,14
-5.6,14
-5.5,16
-5.4,21
-5.3,23
-5.2,25
-5.1,30
-5,33
-4.9,33
-4.8,31
-4.7,33
-4.6,30
-4.5,31
-4.4,29
-4.3,27
-4.2,32
-4.1,34
-4,33
-3.9,31
-3.8,44
-3.7,40
-3.6,36
-3.5,46
-3.4,51
-3.3,50
-3.2,46
-3.1,50
-3,43
-2.9,54
-2.8,62
-2.7,66
-2.6,51
-2.5,73
-2.4,86
-2.3,86
-2.2,57
-2.1,37
-2,4
-1.9,0
-1.8,-44
-1.7,-59
-1.6,-56
-1.5,-55
-1.4,-58
-1.3,-72
-1.2,-67
-1.1,-58
-1,-91
-0.9,-99
-0.8,-130
-0.7,-139
-0.6,-155
-0.5,-159
-0.4,-170
-0.3,-182
-0.2,-166
-0.1,-172
0,-163
0.1,-136
0.2,-104
0.3,-84
0.4,-39
0.5,-8
0.6,12
0.7,30
0.8,58
0.9,69
1,86
1.1,76
1.2,89
1.3,95
1.4,112
1.5,125
1.6,135
1.7,131
1.8,157
1.9,150
2,148
2.1,153
2.2,157
2.3,156
2.4,161
2.5,158
2.6,140
2.7,139
2.8,142
2.9,148
3,122
3.1,118
3.2,123
3.3,125
3.4,113
3.5,113
3.6,106
3.7,91
3.8,89
3.9,87
4,98
4.1,94
4.2,85
4.3,82
4.4,81
4.5,78
4.6,72
4.7,70
4.8,73
4.9,75
5,76
5.1,66
5.2,59
5.3,63
5.4,58
5.5,53
5.6,53
5.7,48
5.8,47
5.9,42
6,43
