csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66
656.791208150858	n/a	431374.69110426365	n/a	561.3767470209947	n/a	315143.85209587385	n/a	503.51071429729575	n/a	n/a	253523.03941217298	n/a	n/a	n/a	-0.0252389442	0.0451048154	0.0436343559	-0.0058761651000000005	-0.0418950125	-0.0098985046	-0.051893497999999996	0.0091845309	-0.011075233600000001	0.0578262501	-0.050623874000000006	0.0369090242	-0.0027079057000000003	-0.011095673	0.026495572400000004	-0.020342341899999998	0.016354988799999998	-0.0358509261	0.0269396048	-0.034084260899999996	0.0074202714	-0.10325508439999999	0.038211666	-0.0065269138	-0.0752987684	0.1642443292	-0.049742992800000004	0.08822760730000001	-0.0362530183	0.0975486578	-0.048474072300000004	-0.0426837544	0.0491969287	-0.0612119752	0.0108536575	-0.0493972191	0.0123073548	-0.0456161963	0.0240533532	-0.0011147915	0.0297948034	-0.0257910964	0.0446528227	-0.0298811658	0.0214191118	-0.0292914324	0.0013256004999999999	-0.013195088300000001	0.025522954100000002	-0.08039972849999999	0.012389893700000001	-0.08616460599999999	0.011979766299999998	-0.0091713852	0.04440445690000002	-0.12961160160000001	0.0394172966	-0.0026107427	0.0730388175	-0.0283981925	0.0102537092	-0.029796419900000006	0.0056650481	-0.0238973792	0.013173186699999999	-0.025186775699999997	0.0816485389	0.0816451812	0.08163958519999999	0.081631751	0.0816216788	0.08160936889999999	0.0815948217	0.0815780375	0.0559677	n/a	n/a	0.00313238344329	-0.285465	n/a	0.08149026622500001	n/a	-0.370571	n/a	0.137322866041	n/a	0.00414518	n/a	n/a	1.71825172324e-05	-0.00107984	n/a	n/a	1.1660544256e-06	0.00101166	n/a	n/a	1.0234559555999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647.4996718300317	-9.291536320826252	419255.8250199988	86.33264720123346	563.786952178939	2.410205157944347	317855.72744721733	5.809088903381534	502.3520003011185	-1.158713996177255	1.3426181249370637	252357.53220653496	0.8466739999999999	25.990431	0.2642068	-0.0237643025	0.0479804932	-0.0009231908999999999	0.0395394961	-0.0144249228	-0.0081120801	-0.0268277896	-0.0341078467	-0.0430086804	0.0358843412	-0.027970723399999998	-0.0190256107	-0.0211165953	0.0110136703	0.0536031921	0.0141773122	0.0343973096	0.0303036835	0.0679850492	0.0733685046	0.010970451599999998	-0.0272444338	-0.0411809567	0.013337364099999999	0.0148693878	0.0331801892	-0.07014290200000001	0.009017562	-0.0443972444	0.0069911703	-0.0013751818	0.0087862366	0.0225258157	-0.0527246403	0.0310865237	-0.0128799433	0.0029729445	-0.0432991449	-0.0220813296	0.0434089116	0.0408865272	-0.0293211112	-0.0001629602	0.0116930257	-0.017593086	-0.0512347892	0.0212673392	0.0368822023	0.0664903375	0.059025395700000004	-0.0263007466	-0.08524841679999999	-0.0027942064	0.0519064215	0.0117688149	-0.013736706599999999	0.006053106700000001	0.0008422377	0.07598636360000001	0.0313918393	0.016027357199999998	-0.0527998772	-0.0183895241	-0.0174256826	-0.027839283399999998	0.15250101900000002	0.08163958519999999	0.08160936889999999	0.0815590168	0.0814885411	0.0813979594	0.08128729400000001	0.0811565722	0.0810058262	0.0470013	-0.0089664	8.039632896e-05	0.00220912220169	-0.193654	0.09181100000000003	0.037501871716	0.008429259721000006	-0.253885	0.116686	0.06445759322499997	0.013615622596000002	0.00372558	-0.00041960000000000006	1.7606416e-07	1.38799463364e-05	-0.0010689	1.0940000000000082e-05	1.196836000000018e-10	1.1425472099999998e-06	0.000507332	-0.0005043280000000001	2.54346731584e-07	2.57385758224e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.8622289538205	-1.6374428762112532	417138.0187891972	2.681219172854981	562.4474881478124	-1.3394640311266812	316347.1769237835	1.7941638906821389	500.9646733299359	-1.3873269711825742	1.924676124970615	250965.6039245694	0.8196950000000001	25.162262	0.2737995	-0.0555218439	0.028925866	-0.037590858399999996	-0.0053881667000000005	-0.028110957599999997	-0.0277999248	-0.0306707975	-0.0313840436	-0.019522825	0.012419648899999998	0.010138031899999999	-0.0178033116	-0.0302201863	0.046562497800000005	0.018197289499999998	-0.0010427645	-0.0411347988	0.0439766917	0.0184581646	0.0200997692	-0.021746012999999998	-0.0388004801	0.0092050595	0.015322326899999999	-0.085547457	-0.029450266699999998	0.0579355914	-0.0418926861	0.00010046620000000001	-0.039363003	0.0063006405	0.0271580017	0.0551401634	0.004834642	0.002139808	-0.0318094226	0.0229656481	-0.0390687648	-0.0221674534	0.0226423429	0.0091814279	-0.009995874	-0.008085373199999999	0.0247632716	-0.0392239253	-0.0366226939	-0.0078051523	-0.019386121	-0.0334012221	0.0392311275	-0.0319744241	-0.0447879026	0.0063854413	-0.11879303210000006	0.0367958076	0.0050229858	-0.0334946896	-0.10265848359999999	-0.0004413466000000001	0.0657068088	0.1153743998	-0.0105872088	-0.0717774933	-0.0871922915	0.0422959475	0.0928437072	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.08064441530000001	0.080282427	0.0798654172	0.057434800000000015	0.010433500000000005	0.00010885792225000013	0.003298756251040001	-0.30800900000000003	-0.11435500000000005	0.09486954408100004	0.013077066025000007	-0.335192	-0.08130700000000002	0.112353676864	0.006610828249000003	0.00351898	-0.00020659999999999995	4.268355999999997e-08	1.23832202404e-05	-0.000317834	0.0007510660000000001	5.64100136356e-07	1.0101845155600002e-07	0.000903746	0.00039641400000000015	1.5714405939600008e-07	8.167568325160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647.7691986802743	1.9069697264537808	419604.9347588846	3.636533537611208	562.7022394424013	0.2547512945889139	316633.8102734935	0.06489822209472758	499.9818918128612	-0.9827815170747272	0.9658595103037022	249981.89214076762	0.7636429999999998	23.441622	0.09923120000000002	-0.045794566200000004	0.04270263480000002	0.0026674326	-0.0295285736	-0.0223572497	-0.024251225	-0.0364856357	-0.0375196805	-0.027912255299999997	0.0239616066	-0.026397290099999998	-0.0187344877	0.0137051662	0.0064507051	-0.0324158624	0.0170045019	-0.031160859300000007	-0.0357382327	-0.074225362	-0.015977935800000002	-0.053165137800000005	-0.0292729798	0.06217816480000001	0.0082740611	-0.0646045482	-0.0061296279	0.022580217599999997	-0.0486942194	-0.0061647201	-0.0620101224	0.0035068000000000005	0.0245764308	0.0404999905	-0.0105203573	-0.034853824	-0.0247677912	0.0214474621	-0.046287304	-0.020511068400000002	0.028350065600000002	0.0168026914	-0.0381030067	0.0046107178000000006	-0.013016978799999999	-0.018230836	0.039632794900000004	0.0115033197	0.006068576700000001	-0.0232456477	-0.0224305892	-0.080252763	0.0526811666	0.0138606945	-0.1018861506	-0.0296400191	0.008016695899999999	0.09400110730000001	0.0037293741999999998	-0.0273353452	0.0263723964	0.051751102800000004	0.0750961651	0.0742721988	-0.0171190726	0.0916557084	0.0512721287	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0789770813	0.0781648097	0.0573178	-0.000117000000000006	1.3689000000001397e-08	0.0032853301968400004	-0.270244	0.03776500000000005	0.07303181953599999	0.0014261952250000038	-0.348646	-0.01345400000000002	0.121554033316	0.00018101011600000057	0.00409008	0.0005711000000000003	3.261552100000002e-07	1.6728754406400007e-05	-0.0005434740000000001	-0.00022564000000000004	5.091340960000002e-08	2.9536398867600014e-07	0.00106491	0.000161164	2.5973834896e-08	1.1340333081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.1431070935582	-3.626091586716029	414920.3424161432	13.148540195252775	561.6808601152055	-1.0213793271957456	315485.3886197571	1.0432157300228342	499.6843279796507	-0.2975638332105177	0.0885442348349368	249684.42762847512	0.77215	23.702766	0.0265295	-0.048594100999999994	0.0564544249	0.0188093114	0.005045130399999999	-0.0434374405	-0.013218411599999999	-0.029727234900000007	-0.008594695	-0.024592352400000003	0.0302383721	-0.0448868946	0.0030741543	0.011267048100000001	-0.0267619653	0.011543628500000002	-0.008882643	0.046113679500000004	-0.051447562599999996	0.005899135400000001	-0.0730101031	0.0107174704	-0.0072044828	0.0517572771	0.0415996626	0.0037567933	0.0664312431	-0.0227449389	-0.053240506900000005	0.0049744275	-0.0286139557	0.025144141800000002	0.0194292691	0.0472572032	-0.050975844400000005	-0.0051389059	-0.0449522021	0.0142951716	-0.0368781911	-0.0048164982	0.012907269499999999	0.0193315941	-0.0319765535	0.020675304	-0.0278488192	0.015782716000000002	-0.0073282967000000004	0.002285456	0.024422474399999998	0.024315117999999997	-0.0876626758	0.0499430927	0.0512927623	0.0097267885	-0.023021820699999997	-0.0434191221	-0.043997122	0.0646760955	-0.0074570157999999985	-0.0396775498	0.0178420889	0.08028600429999999	-0.010207652099999999	-0.041489014500000004	-0.012513644099999999	-0.0414241229	-0.0071934629	0.0815590168	0.08128729400000001	0.0808350932	0.0802034182	0.0793936715	0.0784076511	0.07724754610000001	0.0759159322	0.0573908	7.299999999999668e-05	5.328999999999515e-09	0.00329370392464	-0.270252	-8.000000000008e-06	0.07303614350399999	6.400000000012802e-11	-0.361605	-0.012958999999999998	0.13075817602499998	0.00016793568099999996	0.00409008	0.0	0.0	1.6728754406400007e-05	-0.000317834	0.00022564000000000004	5.091340960000002e-08	1.0101845155600002e-07	0.00110906	4.4149999999999955e-05	1.9492224999999967e-09	1.2300140836e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.0008430581563	-1.1422640354019222	413450.0841734998	1.3047671265726841	561.7338258386061	0.05296572340057537	315544.89109127736	0.002805367855346257	500.5226128249517	0.8382848453010183	0.7027214818613522	250522.8859491165	0.88565	27.186882	0.07480529999999999	-0.0323774338	0.0403854153	0.0185833394	-0.015213511599999997	-0.0416355077	-0.013704747199999999	0.002431024	-0.0169777457	0.0016130042000000002	0.038534951	-0.0171944654	0.0233174506	-0.0206520857	-0.0044036043	-0.0025397834	-0.029380282200000007	0.0499116178	-0.0195251723	0.021043382700000002	-0.0540122078	-0.0136276527	-0.026278097799999997	0.025689426499999998	0.012174913999999998	0.0416831223	-0.0026255392999999998	-0.008633451700000001	0.0182736332	0.0398665689	-0.0348791873	0.0214298706	0.0317334877	0.0224363625	-0.0380076004	-0.0213656493	-0.041853967400000004	0.0110355259	-0.0078228054	-0.0185414429	-0.0076928573	0.0339939332	-0.0042288771	0.030827329	0.0108525048	-0.0161443098	-0.0195188579	-0.0163119964	0.018375068999999997	0.0556181042	-0.0661035821	0.0337561136	0.0058531916	0.011785628999999999	0.0272685681	0.0127644294	-0.0414371457	0.0121370685	0.006170146800000001	-0.035594436800000004	-0.059954785	0.0292055464	-0.015336513100000001	0.0017165279000000001	-0.0253900274	0.0750380438	-0.09704449119999999	0.081514268	0.0811085467	0.0804338397	0.0794923845	0.0782873035	0.07682259309999999	0.0751031108	0.073134559	0.0366975	-0.0206933	0.00042821266488999985	0.00134670650625	-0.25303000000000003	0.01722199999999996	0.06402418090000002	0.00029659728399999865	-0.341224	0.02038100000000004	0.116433818176	0.00041538516100000163	0.00385415	-0.0002359300000000001	5.566296490000004e-08	1.4854472222500004e-05	-0.000317834	0.0	0.0	1.0101845155600002e-07	0.00101481	-9.424999999999992e-05	8.883062499999988e-09	1.0298393361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.6391827475369	1.6383396893805866	415559.6759334123	2.684156937799677	562.9158615973744	1.1820357587682793	316874.2672379143	1.3972085350069017	502.2133573667511	1.690744541799404	2.8586171056244774	252218.25631758408	0.859561	26.386021000000003	0.16867790000000002	-0.0178248849	0.0315677334	-0.0040605342	0.0319074799	-0.0234965179	-0.0027375921999999997	0.0016162343	-0.0094361862	-0.0232619287	0.0299130094	-0.0359727277	0.0003003867	-0.0251244986	-0.0076458752	0.021673788399999998	0.0023730719	0.0537295331	0.0665486723	0.0017391228	0.0624063924	0.0221772574	0.0383262956	-0.000528584	-0.006434552099999999	0.0187466962	0.0123816405	0.0123334091	0.024510162599999996	-0.0173642302	-0.06537785759999999	0.0212228444	0.023267660899999997	0.0174736524	-0.0410772967	0.0072151551000000005	-0.024544256	-0.0010011866	-0.0049521428999999995	-0.0031280908000000003	0.011342865300000001	0.042184079299999996	-0.0337533756	0.0219815904	0.009159186	0.018306883200000002	-0.012459835700000001	0.022442933300000002	-0.0433633628	0.0748797743	-0.028896999500000006	-0.0052539147999999996	-0.0374699058	-0.0756892062	0.0732615534	0.0120000752	0.0186823404	-0.050980595700000006	0.0546019296	-0.0359759516	0.0280182392	0.0177189775	0.097656245	0.0411233986	0.0200246155	-0.0097703215	-0.11149608189999999	0.0814605803	0.08089422240000001	0.0799532077	0.0786418943	0.0769663555	0.0749343514	0.07255529320000001	0.06984019940000001	0.0469887	0.010291199999999992	0.00010590879743999986	0.00220793792769	-0.206146	0.04688400000000004	0.042496173316	0.002198109456000004	-0.269991	0.07123299999999999	0.072895140081	0.005074140288999999	0.00344553	-0.00040862000000000016	1.6697030440000012e-07	1.18716769809e-05	-0.000317834	0.0	0.0	1.0101845155600002e-07	0.000618036	-0.0003967740000000001	1.574296070760001e-07	3.8196849729600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647.2502887832883	2.6111060357513907	418932.93633005006	6.817874729937342	563.5684450846262	0.6525834872518317	317609.3922951033	0.4258652078337616	501.8368425144265	-0.3765148523245898	0.14176343402100766	251840.2165048493	0.802099	24.622118	0.207675	-0.015868908799999998	0.0226696856	0.014664268500000001	-0.012228314099999998	-0.006539589	-0.0081173399	-0.0093288316	-0.010881393799999998	-0.0127302549	0.0201974069	-0.014501731	0.0009137364	0.0144746882	-0.0110994052	-0.0365281796	0.0023858737	-0.0131399484	-0.014359825	-0.10764959130000001	0.023216524	-0.0661135778	-0.0082170977	-0.0178809425	0.0041900341	-0.0105749801	0.006261569	0.0164697794	0.0317893342	-0.017076003899999997	0.016230378	0.0085559037	0.0157724743	0.0145657097	-0.014481683	-0.0370192155	-0.006047399	0.011486816799999999	-0.0142461373	-0.0001659205	0.0003364539	0.0176354544	-0.024119559500000002	0.0117192127	-0.0219863927	0.0015545804	0.038449285	0.0007092623	-0.0254103027	-0.0035202857	-0.0225081604	-0.09390468099999999	0.0299310915	0.0298838631	0.0111374985	0.0045276055	-0.0206125466	-0.035931249	-0.00371952	-0.0162383917	-0.0207461538	-0.057888194000000004	0.0348698001	-0.023156968700000002	-0.0714590767	0.0139480456	0.0391497911	0.0813979594	0.08064441530000001	0.0793936715	0.07765343940000001	0.0754344479	0.0727503781	0.0696177779	0.066055961	0.0367189	-0.010269799999999996	0.00010546879203999991	0.0013482776172099998	-0.285433	-0.079287	0.081471997489	0.006286428368999999	-0.342898	-0.072907	0.11757903840399997	0.005315430649	0.00389449	0.00044896	2.015650816e-07	1.51670523601e-05	-0.000259344	5.8490000000000024e-05	3.421080100000002e-09	6.7259310336e-08	0.00101481	0.0003967740000000001	1.574296070760001e-07	1.0298393361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.2707618453322	-0.9795269379560524	417665.8976161461	0.95947302218156	564.228441381925	0.6599962972987896	318353.7340642764	0.4355951124481123	501.61157507063973	-0.2252674437867768	0.05074542123022864	251614.17224484804	0.8525799999999999	26.171717	0.26721005	-0.0062674686	0.062264756	0.0460638494	-4.96096e-05	0.0028774197	0.0158396993	-0.0257676359	-0.0001485959	-0.024281018799999998	0.039312974199999996	-0.0379097474	-0.0126071617	0.0111872	-0.0083311913	-0.0167816011	-0.012569750800000001	0.030768026	-0.0417110126	0.0256894504	-0.0224265138	-0.0028070521	0.05895537190000001	-0.07604816639999999	0.042120108200000006	0.0576194851	0.07659419740000001	-0.043864960700000004	-0.0465253537	-0.0138787571	0.0168748748	0.0090096937	-0.0029177551	0.0132601627	-0.0708136524	-0.0378502117	0.0018860589000000002	-0.0092415291	-0.0266685708	0.0131927591	0.0239974527	0.034293287799999995	-0.0312576315	0.0087917526	0.0041902707	0.0037859131	0.0062696353000000005	0.0046746001	0.0276710127	0.019595291	-0.0030341684999999996	0.0883740293	0.052853291399999995	0.0615275891	0.1033780957	-0.046511008099999994	0.0155424577	0.018499593300000002	-0.011839969799999999	0.0558204324	0.0165762528	0.070804518	-0.0766308288	-0.11502294869999999	-0.0341588674	-0.0129209106	0.0718941172	0.0813264124	0.0803592349	0.0787557834	0.076528754	0.07369577990000001	0.0702792922	0.0663063423	0.0618083875	0.0441507	0.007431799999999995	5.523165123999993e-05	0.0019492843104899995	-0.169917	0.11551599999999998	0.028871786889000006	0.013343946255999996	-0.22275	0.12014799999999998	0.0496175625	0.014435541903999994	0.00387853	-1.5960000000000193e-05	2.5472160000000617e-10	1.5042994960899996e-05	-0.000317834	-5.8490000000000024e-05	3.421080100000002e-09	1.0101845155600002e-07	0.000606975	-0.0004078350000000001	1.6632938722500004e-07	3.684186506250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.5554185250361	-2.7153433202961423	414163.57671293436	7.373089347076879	562.9147684640956	-1.3136729178294215	316873.03655498626	1.7257365350384666	501.6734673981835	0.061892327543773724	0.0038306602087857713	251676.2678913163	0.950845	29.188181	0.20106995	-0.0207372148	0.033607700899999995	0.019732349099999998	0.0169183981	-0.02001358	0.0010759362	0.008844646	0.007764649599999999	-0.0130993816	0.0090154002	-0.024527777999999997	0.0252474273	-0.0021057946	-0.0094473415	0.001149912	-0.021932870400000002	0.0238449285	0.0164336421	0.008731458499999999	-0.0066448478	-0.00034498160000000005	0.0482885169	0.0274264955	0.0688593678	-0.014958308100000001	0.033501248399999996	-0.05871880030000001	-0.026167101600000003	0.0554137538	2.08408e-05	0.0178066899	0.0259526196	0.010450254300000001	-0.0504244096	0.0067698221	-0.0221803156	-0.0040599592	0.0094978651	-0.0013960327	0.0115546559	0.0046297545	-0.0127818882	0.0311453209	0.0019707888	0.008906116700000001	0.0020532626	-0.0135060052	-0.0033389024	0.0116428426	-0.0035358221	-0.0062776590000000005	-0.0017169232999999999	-0.028100662999999998	0.0035162696	-0.014555313500000003	-0.0162843103	0.0999766806	-0.0075759984	-0.024581224199999998	-0.0051952489	0.021446197400000002	-0.0243261497	-0.0451517942	0.09073206310000001	-0.011586424	-2.07073e-05	0.0812459471	0.0800388062	0.0780401729	0.0752698111	0.07175511679999999	0.0675308461	0.0626387723	0.0571272725	0.0555001	0.011349400000000004	0.00012880888036000005	0.0030802611000100007	-0.25342800000000004	-0.08351100000000003	0.06422575118400002	0.006974087121000005	-0.300912	-0.07816200000000001	0.090548031744	0.0061092982440000025	0.00361809	-0.0002604399999999998	6.782899359999991e-08	1.30905752481e-05	-1.7323e-05	0.000300511	9.030686112100001e-08	3.00086329e-10	0.000606975	0.0	0.0	3.684186506250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
