csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
664.9640548626493	n/a	442177.1942593765	n/a	567.2714474862441	n/a	321796.89513313863	n/a	511.79794900868757	n/a	n/a	261937.14060949915	n/a	n/a	n/a	0.0014467148	-0.028488407099999998	0.0010189096000000001	-0.0294515708	-0.0048946542	0.0306617051	0.013863855800000002	-0.0183215695	0.020820414	-0.0272851068	0.0283492815	-0.0622587724	0.0156417251	-0.013287654599999999	0.0182402899	-0.011204789599999999	0.0332313202	-0.0163290677	0.058476063499999995	-0.005386675600000001	0.0070960964	-0.0176567572	0.0685459928	-0.1113139561	-0.0703913999	-0.05221153059999999	0.0079422109	-0.022287758199999997	-0.0021432802	0.0316038488	0.017871231799999998	-0.0137110738	0.0158991665	-0.0202121883	0.0237990406	-0.0205546082	0.0060183373	-0.033649443700000004	0.0149875389	-0.0049421718	0.0486686819	-0.0081064394	0.08793775720000001	-0.0193836698	0.017690002399999998	-0.0464417952	-0.0019858326999999997	0.0055079255	-0.1182724503	0.0489472138	-0.0637849666	0.067460756	-0.0376971329	0.0042372569	0.0816485389	0.0816451812	0.08163958519999999	0.081631751	0.0816216788	0.08160936889999999	0.0815948217	0.0815780375	-0.030118	n/a	n/a	0.0009070939240000002	0.046858300000000006	n/a	0.0021957002788900006	n/a	0.216957	n/a	0.047070339849000005	n/a	-0.00236743	n/a	n/a	5.604724804899998e-06	-0.000550636	n/a	n/a	3.03200004496e-07	0.000129098	n/a	n/a	1.6666293603999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655.0639228666915	-9.900131995957736	429108.7430414988	98.01261353738609	566.5772157074051	-0.6942317788390255	321009.74135875545	0.4819577627499977	507.72086912628527	-4.077079882402302	16.62258036748957	257780.4809463505	1.014393	31.307283	0.3485501	0.0246097169	0.0032850512	0.001951726	0.0251854262	0.0032218913	-0.0058404586	0.0073493385	-0.0051709667	-0.0115010151	0.008589238	0.00659893	-0.0247910119	0.0299044344	0.036680139300000004	0.056442862999999996	0.0411412116	-0.020242249	0.0324790495	-0.0334692787	0.0076450442	0.0017712555	-0.0193935023	-0.0915178173	-0.0249239917	-0.0093592673	-0.0111231092	0.0033937808	0.0288095904	0.0034976661	-0.0029143892	0.012478184299999999	-0.0016787045999999998	-0.0124573246	0.005729086899999999	0.0011493778	-0.036427408599999996	-0.0132278044	-0.0065609263000000004	0.0614583606	0.0146103929	-0.0008945709	-0.017306286100000002	-0.0403206954	0.0197370167	0.0389998077	-0.0215183207	0.037469283799999996	-0.0492589516	0.0998647107	-0.0729830039	0.0338861288	0.1269456138	0.0658375714	-0.0420856696	0.08163958519999999	0.08160936889999999	0.0815590168	0.0814885411	0.0813979594	0.08128729400000001	0.0811565722	0.0810058262	-0.0301268	-8.79999999999631e-06	7.743999999993506e-11	0.00090762407824	-0.0522892	-0.0991475	0.00273416043664	0.009830226756250001	0.08232449999999998	-0.13463250000000004	0.006777323300249997	0.01812591005625001	-0.000532214	0.001835216	3.3680177666559987e-06	2.83251741796e-07	-0.0007309769999999997	-0.00018034099999999974	3.252287628099992e-08	5.343273745289996e-07	0.000408767	0.000279669	7.821474956099997e-08	1.6709046028900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.6881380857802	-6.375784780911317	420796.30049319635	40.650631572500366	565.1157775777491	-1.4614381296560168	319355.842067304	2.1358014068124764	506.7947314073565	-0.9261377189287714	0.857731074422588	256840.89978225465	0.915414	28.252501	0.08893714999999999	0.0024115563	0.0173833582	-0.0071266136	-0.049185128	0.021041311400000002	-0.009230194399999999	0.0047242865	0.0194791839	-0.0407732096	-0.0081675965	-0.0261255056	-0.037847379900000006	-0.013067579	0.0025260579000000003	-0.0197916173	-0.005636020899999999	0.0030364228000000003	0.06812222	0.0031335594	-0.0501360083	0.015112022099999999	0.0144598229	-0.0383484772	0.033228559399999996	-0.016609499399999998	0.0180916098	-3.897780000000001e-05	-0.0073925149	0.0224126192	-0.014543712299999999	0.0001152759	0.0219893554	-0.0451271616	-0.0057648155	-0.018501174199999998	-0.046984577699999995	-0.0128424245	0.0046929011	-0.0101507978	0.015252176499999999	-0.0646696133	0.038428281099999996	-0.0065565863	0.0549187435	0.006611945699999999	-0.016423537	0.0366077293	0.0801100636	0.027741858900000003	0.0123772532	0.1284929115	-0.0231757217	-0.0769688925	0.0440169635	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.08064441530000001	0.080282427	0.0798654172	-0.0301803	-5.3500000000001456e-05	2.8622500000001565e-09	0.00091085050809	-0.0278687	0.024420499999999998	0.00077666443969	0.0005963608202499997	0.0713634	-0.010961099999999988	0.005092734859559999	0.00012014571320999973	-0.00117534	-0.0006431259999999999	4.13611051876e-07	1.3814241156e-06	-0.0007309769999999997	0.0	0.0	5.343273745289996e-07	0.0008356819999999999	0.0004269149999999999	1.8225641722499995e-07	6.983644051239999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.1543637149166	1.4662256291363749	422700.69665754813	2.1498175955363577	566.8384053974961	1.7226278197470035	321305.7778335761	2.9674466053663155	508.19938348891463	1.4046520815580834	1.9730474702254568	258266.61337851288	1.1686299999999998	36.067513	0.559199	-0.0329511943	0.0217390354	-0.0293683015	0.0021266793	-0.0005150974	0.0315000607	-0.0065128113	-0.0672865698	0.0098426529	0.041487585	-0.0432345841	0.0707611922	0.0190716467	0.0114352152	-0.047770577300000006	-0.019111393	-0.0541502781	-0.0197955278	-0.0929528767	0.0524789875	-0.0655203958	0.0380967356	0.049114052000000005	0.047493431100000004	-0.0719561951	0.0104972122	0.0128220652	-0.0336236132	-0.000230323	0.0247725559	-0.012376866	-0.0667771121	0.0156648581	0.0495658011	-0.0465824404	0.0729406537	-0.009991703000000001	0.0436602362	-0.0302718869	0.061036254299999995	-0.012553358799999999	-0.0914426461	0.0319121077	-0.0826521261	-0.035983262200000005	-0.013192739299999999	0.0770362393	0.0627522922	-0.0534121452	0.0644562539	0.0203617631	-0.09200221	-0.0318060116	-0.0172425418	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0789770813	0.0781648097	-0.0506741	-0.0204938	0.00041999583844	0.00256786441081	0.159626	0.18749470000000001	0.025480459875999995	0.035154262528089994	0.287561	0.2161976	0.082691328721	0.04674140224576001	-0.00235694	-0.0011815999999999999	1.3961785600000002e-06	5.5551661636e-06	0.000223742	0.0009547189999999996	9.114883689609995e-07	5.0060482564e-08	0.000271743	-0.0005639389999999997	3.180271957209999e-07	7.384425804900001e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.0683016787758	0.9139379638592118	423889.9334508854	0.8352826017831219	567.851490983865	1.013085586368902	322455.3158125985	1.0263424053084222	508.9272375234861	0.7278540345715214	0.5297714956420415	259006.93309328685	1.103295	34.051086	0.1572428	-0.015831321399999997	0.0128629814	0.0036826965000000002	-0.0332511794	-0.007276601999999998	0.028533724500000007	0.0102839353	-0.032080822200000005	0.0185599055	-0.0467273867	0.040771447599999996	-0.0156159515	-0.0365242692	-0.006814687900000001	-0.0344999898	-0.06526316780000001	-0.06730371190000001	-0.0127315452	0.013883670400000001	0.0022633641	-0.033864771099999996	-0.048939194299999995	0.0076987991000000006	-0.00875843	-0.046243602800000005	0.0105518942	0.0147836524	-0.0138318097	-0.010970766100000001	0.03100753	0.0038634251000000002	-0.0330364805	0.005744466899999999	-0.0455742649	0.0192093196	-0.0068845351	-0.0016937702	0.0019051329	-0.0305124124	0.0855367584	-0.0060414907999999995	0.0148344754	0.1039629197	-0.0226967792	-0.0250951719	-0.0241377849	0.0591999934	0.0674859433	0.022658463599999998	-0.0234198792	-0.0152533954	-0.08568887730000001	0.0431091378	-0.09942146630000001	0.0815590168	0.08128729400000001	0.0808350932	0.0802034182	0.0793936715	0.0784076511	0.07724754610000001	0.0759159322	-0.050461800000000015	0.00021229999999999166	4.5071289999996466e-08	0.002546393259240001	0.08579549999999997	-0.07383050000000002	0.007360867820249996	0.005450942730250003	0.267345	-0.02021600000000001	0.071473349025	0.0004086866560000005	-0.0027953	-0.0004383600000000001	1.9215948960000004e-07	7.81370209e-06	-0.000597578	-0.00082132	6.745665423999999e-07	3.570994660839999e-07	0.000271743	0.0	0.0	7.384425804900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.4045932297973	-0.6637084489784684	423026.1348944181	0.44050890524540415	566.4036270716354	-1.44786391222965	320813.06875990424	2.096309908336948	506.23868179565835	-2.6885557278277474	7.228331901635388	256277.60294620585	0.947946	29.256546000000004	0.3734362	0.030427149700000006	0.0260028483	0.047801857999999996	0.0362884237	-0.0002126379	-0.0323080273	0.0129622221	-0.0526092601	0.0074937013	-0.0261947978	0.0766650109	-0.0057954771999999995	0.0051007236	0.0195975792	0.030377447999999998	-0.035161251	0.08692979070000001	-0.0433622295	0.0825134729	0.015004729199999999	0.0233815329	0.0157696679	-0.0373749025	0.0134327202	0.0210417198	0.0042211066999999994	0.0078082627000000005	0.0571931775	-0.0004661622	-0.030574929700000007	0.0046691766999999995	-0.0559624416	0.0005308337	-0.029096062000000002	0.061597372699999986	-0.0118545992	-0.0430544733	0.0025945367	0.039512219700000004	-0.11252953480000001	0.039995257	0.0693011513	0.026547687599999998	-0.008678889300000001	-0.0247616841	-0.0125529767	-0.0023362372	0.0015275926000000001	-0.0074340613	0.0071655693999999985	-0.0695125613	-0.025135387400000004	0.0036019940000000007	0.0163683856	0.081514268	0.0811085467	0.0804338397	0.0794923845	0.0782873035	0.07682259309999999	0.0751031108	0.073134559	-0.0327187	0.017743100000000005	0.0003148175976100002	0.0010705133296900005	-0.0470901	-0.13288559999999994	0.00221747751801	0.01765858268735999	0.113309	-0.15403599999999998	0.012838929481	0.023727089296	-0.00141987	0.0013754300000000002	1.8918076849000004e-06	2.0160308169e-06	-0.000597578	0.0	0.0	3.570994660839999e-07	0.000271743	0.0	0.0	7.384425804900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.9426580909965	-4.461935138800868	417241.91754166206	19.908865182865924	564.0177391370996	-2.385887934535731	318116.0100613254	5.692461236163176	503.2511608606076	-2.9875209350507252	8.925281337366357	253261.7309075492	0.7266630000000001	22.427048000000006	0.04654240000000001	0.045622445899999996	0.05999877360000001	0.0169194324	0.021903521699999998	0.0318639821	-0.0561270241	-0.0033817401000000003	-0.0597749341	-0.0035935368	-0.0323074759	0.0061593866	-0.0136177681	0.0234944872	0.004832676	0.0072413654000000015	-0.0291718702	0.05745176320000001	-0.0183350038	0.056745939100000004	0.0176413517	0.0147800147	-0.0106535971	-0.026262057999999998	-0.0287744381	0.0321827074	0.0193768441	-0.0182471779	0.0774557638	0.030672615499999997	-0.0580900008	-0.010616027	-0.0571053192	-0.0025581601	-0.0317663063	0.0008546633	-0.028146687400000002	0.0031328552	0.0003416668	0.024283172000000002	-0.0724192824	-3.47774e-05	0.0331986497	0.0376446887	0.0219518717	-0.0668554299	-0.0298485794	-0.0543233357	-0.0904947641	-0.0062051239	-0.0360171705	-0.0691774032	0.0215720314	0.0554543704	0.070683596	0.0814605803	0.08089422240000001	0.0799532077	0.0786418943	0.0769663555	0.0749343514	0.07255529320000001	0.06984019940000001	-0.032026099999999995	0.0006926000000000085	4.796947600000117e-07	0.0010256710812099996	-0.0277348	0.0193553	0.0007692191310399999	0.00037462763809000015	0.103355	-0.009954000000000005	0.010682256024999998	9.908211600000009e-05	-0.00108906	0.00033081	1.0943525609999996e-07	1.1860516836e-06	-0.000597578	0.0	0.0	3.570994660839999e-07	0.000271743	0.0	0.0	7.384425804900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.9186651465907	-1.0239929444057907	415920.08465446037	1.0485615501928407	562.8118786179783	-1.205860519121302	316757.21071349795	1.4540995915754955	502.8211581065775	-0.430002754030113	0.18490236847348188	252829.11703963985	0.657355	20.287996	0.0513313	0.0517249004	0.0651406916	0.0107409928	-0.007996002299999999	0.0446378764	-0.0676592783	0.0103703178	-0.0165272583	-0.0149707044	-0.0022176014999999998	-0.0521446195	-0.0471563738	-0.019746375	0.0169491618	0.0127653286	-0.0131684481	0.0588540773	-0.015239363700000001	-0.0214759692	0.025160613999999998	0.0163019108	-0.0394196592	-0.0035287564	0.0364620873	0.1044450401	0.0243006361	-0.0152515428	0.0625390647	0.0440053221	-0.0681401333	0.0086183324	-0.0103924065	-0.0065433827	0.0117073363	-0.047826139000000004	-0.0574668405	-0.0128836053	-0.031602986	-0.029002303700000006	-0.040863506	-0.0061250691	-0.0288730393	0.004499679	0.033368018900000004	-0.0245337771	0.0468287642	-0.0597012784	-0.0235260085	0.1072476723	0.045590339	-0.0270029769	0.00479763	-0.0234200912	0.07756474769999999	0.0813979594	0.08064441530000001	0.0793936715	0.07765343940000001	0.0754344479	0.0727503781	0.0696177779	0.066055961	-0.0285351	0.003490999999999994	1.218708099999996e-05	0.0008142519320100001	-0.0146945	0.0130403	0.00021592833025	0.00017004942409000004	0.0805556	-0.022799399999999984	0.006489204691360001	0.0005198126403599992	-0.000939727	0.00014933299999999995	2.2300344888999997e-08	8.830868345290001e-07	-0.000688257	-9.067899999999998e-05	8.222681040999997e-09	4.736976980489999e-07	0.000271743	0.0	0.0	7.384425804900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.3174796678658	0.3988145212750851	416434.6495648864	0.15905302237987531	563.5293479137295	0.7174692957511297	317565.32596007315	0.5147621903456221	503.531054046828	0.7098959402504761	0.5039522459841075	253543.5223895096	0.769179	23.739233	0.16195119999999996	0.032422422400000005	0.053396038	-0.0038897539	-0.0050567853	0.0316885945	-0.0270619973	0.0161256519	-0.0359226206	-0.0263951602	0.0818691855	-0.1189476943	0.0017816057000000001	0.003408305	0.0264347191	-0.006547068499999999	-0.0931818206	0.0484407679	0.0805144467	-0.0780012757	0.0131260308	0.053798754299999994	-0.0273436108	0.0604254043	9.445760000000001e-05	0.0307535889	0.0203091752	-0.006277844300000001	0.0352980839	0.0359846363	-0.033294628799999997	0.020887423999999998	-0.0345189866	-0.0139430274	0.12029145179999999	-0.1239097401	-0.0054890403	0.000839742	0.0248055692	-0.025794533799999998	0.010585029199999998	-0.1200433334	-0.0075141603	-0.0026072951	0.05727494950000001	0.0004264191	0.008460302099999999	-0.0432637342	-0.0097446697	-0.025653731000000003	-0.0314578597	0.0357476295	0.0022074123000000003	-0.0751898377	0.06921778599999999	0.0813264124	0.0803592349	0.0787557834	0.076528754	0.07369577990000001	0.0702792922	0.0663063423	0.0618083875	-0.0350454	-0.006510299999999997	4.238400608999996e-05	0.0012281800611599993	0.033091300000000004	0.0477858	0.0010950341356900002	0.0022834826816400004	0.170716	0.09016039999999999	0.029143952656	0.00812889772816	-0.000906283	3.344399999999999e-05	1.1185011359999991e-09	8.21348876089e-07	-0.000371807	0.00031645	1.0014060249999997e-07	1.38240445249e-07	0.000271743	0.0	0.0	7.384425804900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645.2486144351004	-0.06886523276534717	416345.7744304169	0.0047424202838254464	565.5770905172611	2.0477426035316744	319877.4453179702	4.193249770318678	506.7452472264587	3.2141931796306835	10.331037795984404	256790.7455866047	1.118932	34.533703	0.421327665	-0.023600825899999997	0.048983441100000004	-0.0636422734	-0.08757374949999999	0.016762886299999998	0.047372011900000004	0.0077554089	-0.0317132227	0.0357045661	0.0186452816	-0.0796109152	-0.0624247478	-0.0645160894	0.013762664099999999	-0.035083088	0.0452011205	-0.0845554614	-0.0135902597	-0.1161908916	0.0733385149	-0.0054626264	-0.014866986899999999	0.0151817643	-0.0398895708	-0.09757040130000001	0.0236818363	-0.0009648858999999999	-0.04355995730000002	0.0192265785	0.043088145700000004	0.0190021273	-0.0270251825	0.045873379299999996	0.0387850387	-0.0597524809	-0.07247237599999999	0.0142923544	-0.0074962543000000005	-0.1011720259	0.0853253446	0.0060623874	-0.11193809240000001	-0.043997675300000004	-0.0730050179	-0.036947253	-0.043007687	0.0703882101	-0.0068332851	-0.0684543071	-0.0400419038	0.0151920132	0.0592510403	0.031612750099999996	0.057361521	0.0812459471	0.0800388062	0.0780401729	0.0752698111	0.07175511679999999	0.0675308461	0.0626387723	0.0571272725	-0.0350989	-5.350000000000493e-05	2.862250000000528e-09	0.0012319327812100002	0.182446	0.1493547	0.033286542916	0.022306826412090003	0.332968	0.16225199999999998	0.110867689024	0.026325711503999996	-0.0026221	-0.001715817	2.944027977489001e-06	6.87540841e-06	1.09533e-05	0.0003827603	1.4650544725609e-07	1.1997478088999998e-10	0.000176971	-9.477200000000002e-05	8.981731984000004e-09	3.1318734841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
