-3.936	0.772	1.0
-0.727	0.772	1.0
1.686	0.772	1.0
36.491	0.772	1.0
38.282	0.772	1.0
72.047	0.772	1.0
75.178	0.772	1.0
81.561	0.772	1.0
83.716	0.772	1.0
90.135	0.772	1.0
92.805	0.772	1.0
137.954	0.772	1.0
139.429	0.772	1.0
146.594	0.772	1.0
149.739	0.772	1.0
162.933	0.772	1.0
171.905	0.772	1.0
173.362	0.772	1.0
175.268	0.772	1.0
178.339	0.772	1.0
180.34	0.772	1.0
230.265	0.772	1.0
233.642	0.772	1.0
248.728	0.772	1.0
291.252	0.772	1.0
294.328	0.772	1.0
300.106	0.772	1.0
302.243	0.772	1.0
305.269	0.772	1.0
315.626	0.772	1.0
317.611	0.772	1.0
320.841	0.772	1.0
322.516	0.772	1.0
325.414	0.772	1.0
328.316	0.772	1.0
334.444	0.772	1.0
336.11	0.772	1.0
345.523	0.772	1.0
347.586	0.772	1.0
350.475	0.772	1.0
368.924	0.772	1.0
370.792	0.772	1.0
376.961	0.772	1.0
379.585	0.772	1.0
418.393	0.772	1.0
420.319	0.772	1.0
429.377	0.772	1.0
432.315	0.772	1.0
449.305	0.772	1.0
452.175	0.772	1.0
454.943	0.772	1.0
456.713	0.772	1.0
459.355	0.772	1.0
466.492	0.772	1.0
468.353	0.772	1.0
475.52	0.772	1.0
477.384	0.772	1.0
487.973	0.772	1.0
490.948	0.772	1.0
526.696	0.772	1.0
529.392	0.772	1.0
536.273	0.772	1.0
538.37	0.772	1.0
541.541	0.772	1.0
543.28	0.772	1.0
546.549	0.772	1.0
574.502	0.772	1.0
587.667	0.772	1.0
590.09	0.772	1.0
592.114	0.772	1.0
