84.324	0.793	1.0
87.582	0.584	1.0
89.372	0.585	1.0
141.232	0.693	1.0
144.385	0.397	1.0
147.651	0.403	1.0
150.6	0.542	1.0
153.563	0.603	1.0
156.66	0.474	1.0
158.994	0.595	1.0
162.191	0.623	1.0
179.935	0.663	1.0
183.58	0.315	1.0
217.678	0.656	1.0
221.248	0.327	1.0
257.951	0.344	1.0
259.401	0.606	1.0
262.782	0.433	1.0
290.49	0.541	1.0
363.821	0.419	1.0
365.579	0.860	1.0
368.004	0.644	1.0
370.974	0.793	1.0
476.878	1.339	1.0
479.926	0.867	1.0
483.21	0.551	1.0
486.751	0.514	1.0
488.827	1.486	1.0
492.466	0.847	1.0
494.533	2.028	1.0
498.439	1.081	1.0
