-3.937	2.569	1.0
0.953	2.846	1.0
18.756	1.644	1.0
21.531	1.165	1.0
38.529	1.255	1.0
41.567	2.505	1.0
45.912	4.649	1.0
64.628	0.837	1.0
68.413	0.764	1.0
71.443	1.030	1.0
73.987	4.477	1.0
85.647	0.809	1.0
88.72	0.833	1.0
95.031	1.385	1.0
97.61	0.854	1.0
100.55	2.058	1.0
113.071	2.658	1.0
118.619	0.829	1.0
121.49	2.655	1.0
130.884	0.837	1.0
132.886	0.547	1.0
135.61	1.278	1.0
185.336	1.377	1.0
188.239	0.602	1.0
190.175	0.754	1.0
193.964	1.381	1.0
196.81	2.215	1.0
246.808	1.002	1.0
250.711	0.619	1.0
253.895	0.995	1.0
256.773	0.997	1.0
259.184	1.562	1.0
263.324	1.614	1.0
266.752	1.962	1.0
270.036	2.342	1.0
315.62	0.591	1.0
318.097	0.442	1.0
320.956	1.567	1.0
325.019	1.280	1.0
334.443	0.655	1.0
336.848	0.442	1.0
338.644	0.711	1.0
341.25	0.577	1.0
344.701	0.677	1.0
347.512	0.923	1.0
350.223	0.820	1.0
352.873	0.793	1.0
361.626	0.529	1.0
364.389	0.430	1.0
399.793	0.737	1.0
401.817	0.922	1.0
405.111	0.797	1.0
408.686	0.830	1.0
412.34	1.063	1.0
415.025	1.299	1.0
424.786	0.833	1.0
426.898	1.521	1.0
436.313	0.635	1.0
439.991	0.572	1.0
443.1	0.432	1.0
450.06	0.583	1.0
453.039	0.516	1.0
454.935	0.948	1.0
458.409	0.811	1.0
464.76	0.429	1.0
466.573	0.471	1.0
468.856	0.835	1.0
471.966	0.750	1.0
474.721	0.946	1.0
477.119	1.612	1.0
480.039	2.645	1.0
484.386	1.522	1.0
488.51	1.126	1.0
490.979	1.105	1.0
494.723	1.265	1.0
503.665	0.843	1.0
506.05	0.595	1.0
509.058	0.578	1.0
521.898	0.650	1.0
524.671	0.382	1.0
527.412	0.440	1.0
540.79	0.582	1.0
543.068	0.592	1.0
545.312	0.772	1.0
548.928	1.196	1.0
559.721	0.556	1.0
563.357	0.656	1.0
565.338	0.891	1.0
568.559	1.030	1.0
571.931	0.442	1.0
573.957	0.512	1.0
576.536	1.501	1.0
579.182	1.007	1.0
581.304	0.732	1.0
584.501	0.488	1.0
587.933	0.704	1.0
590.87	1.254	1.0
