-3.936	0.772	-1.000
-0.535	0.772	0.000
1.663	0.772	1.000
13.348	0.772	-1.000
15.347	0.772	0.000
17.032	0.772	1.000
27.926	0.772	-0.500
30.716	0.772	0.500
40.424	0.772	-1.500
43.265	0.772	-0.500
45.714	0.772	0.500
48.116	0.772	1.500
55.688	0.772	0.000
63.17	0.772	-1.500
66.638	0.772	-0.500
68.552	0.772	0.500
71.017	0.772	1.500
77.916	0.772	-1.000
81.357	0.772	0.000
84.598	0.772	1.000
120.656	0.772	-2.000
124.215	0.772	-1.000
127.832	0.772	0.000
131.171	0.772	1.000
133.069	0.772	2.000
139.967	0.772	-1.500
142.662	0.772	-0.500
145.932	0.772	0.500
149.412	0.772	1.500
171.971	0.772	-1.000
174.08	0.772	0.000
176.563	0.772	1.000
182.991	0.772	-0.500
185.822	0.772	0.500
214.483	0.772	-0.500
216.86	0.772	0.500
226.816	0.772	-2.500
229.882	0.772	-1.500
231.896	0.772	-0.500
235.178	0.772	0.500
237.992	0.772	1.500
240.752	0.772	2.500
248.185	0.772	-1.500
251.22	0.772	-0.500
253.169	0.772	0.500
254.818	0.772	1.500
263.998	0.772	-1.500
266.884	0.772	-0.500
269.203	0.772	0.500
270.7	0.772	1.500
337.794	0.772	0.000
345.02	0.772	-3.500
347.381	0.772	-2.500
349.084	0.772	-1.500
352.139	0.772	-0.500
354.47	0.772	0.500
357.883	0.772	1.500
360.27	0.772	2.500
363.336	0.772	3.500
371.324	0.772	-4.500
373.559	0.772	-3.500
375.651	0.772	-2.500
377.253	0.772	-1.500
380.4	0.772	-0.500
382.248	0.772	0.500
385.738	0.772	1.500
387.451	0.772	2.500
389.671	0.772	3.500
392.645	0.772	4.500
417.517	0.772	-1.500
421.644	0.772	-0.500
423.564	0.772	0.500
426.058	0.772	1.500
432.611	0.772	-3.500
436.337	0.772	-2.500
438.308	0.772	-1.500
440.814	0.772	-0.500
444.269	0.772	0.500
447.594	0.772	1.500
450.876	0.772	2.500
453.703	0.772	3.500
509.028	0.772	0.000
517.598	0.772	-1.500
520.763	0.772	-0.500
523.203	0.772	0.500
526.543	0.772	1.500
549.779	0.772	-1.000
552.564	0.772	0.000
554.985	0.772	1.000
563.06	0.772	0.000
572.523	0.772	0.000
