81.474	0.772	1.0
85.083	0.772	1.0
87.111	0.772	1.0
89.455	0.772	1.0
92.367	0.772	1.0
95.65	0.772	1.0
123.488	0.772	1.0
127.325	0.772	1.0
129.451	0.772	1.0
131.67	0.772	1.0
133.584	0.772	1.0
135.833	0.772	1.0
137.316	0.772	1.0
138.932	0.772	1.0
141.365	0.772	1.0
144.779	0.772	1.0
205.791	0.772	1.0
263.27	0.772	1.0
265.739	0.772	1.0
267.85	0.772	1.0
269.264	0.772	1.0
271.705	0.772	1.0
273.452	0.772	1.0
275.697	0.772	1.0
279.419	0.772	1.0
281.568	0.772	1.0
285.012	0.772	1.0
287.916	0.772	1.0
291.222	0.772	1.0
301.856	0.772	1.0
304.983	0.772	1.0
307.714	0.772	1.0
309.972	0.772	1.0
311.779	0.772	1.0
314.164	0.772	1.0
316.073	0.772	1.0
317.655	0.772	1.0
320.348	0.772	1.0
549.263	0.772	1.0
552.493	0.772	1.0
554.998	0.772	1.0
558.354	0.772	1.0
560.193	0.772	1.0
561.921	0.772	1.0
564.297	0.772	1.0
567.641	0.772	1.0
570.16	0.772	1.0
