99.451	0.772	-2.500
102.043	0.772	-1.500
104.997	0.772	-0.500
107.9	0.772	0.500
111.292	0.772	1.500
114.49	0.772	2.500
126.671	0.772	-2.500
129.526	0.772	-1.500
131.389	0.772	-0.500
134.284	0.772	0.500
137.219	0.772	1.500
140.455	0.772	2.500
160.348	0.772	-3.000
162.504	0.772	-2.000
164.378	0.772	-1.000
166.219	0.772	0.000
168.057	0.772	1.000
170.895	0.772	2.000
173.986	0.772	3.000
263.035	0.772	-2.000
265.419	0.772	-1.000
268.696	0.772	0.000
270.691	0.772	1.000
273.421	0.772	2.000
342.707	0.772	0.000
365.615	0.772	-2.000
368.002	0.772	-1.000
370.236	0.772	0.000
371.928	0.772	1.000
374.237	0.772	2.000
422.647	0.772	-2.000
426.097	0.772	-1.000
429.408	0.772	0.000
431.932	0.772	1.000
434.429	0.772	2.000
477.123	0.772	-0.500
479.73	0.772	0.500
