csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
1001.4967693590236	n/a	n/a	1002995.7790365613	770.150186292703	n/a	n/a	593131.3094466851	798.1615420790936	n/a	n/a	637061.8472540765	n/a	n/a	n/a	-0.0074862112	0.0030508353999999997	-0.0065300067	-0.031268631899999996	0.0007353898	-0.030793884599999998	0.1218932836	-0.0098591856	0.0460809601	-0.0863158577	0.0391949693	0.06275914190000001	-0.0308318048	0.015594252900000001	-0.0155152998	0.0723183992	-0.0195815692	0.0786903596	-0.0664085078	0.10888778710000001	-0.0173256401	0.11660960890000001	0.0210930732	-0.1035994196	0.0521293903	-0.045125670199999995	0.15378751529999998	-0.0955591241	0.0682385758	-0.0042385925	-0.0131457901	-0.0386631052	0.0144636884	0.07918044519999999	-0.0193802595	0.009903215699999999	-0.0922133028	0.0081118929	-0.08723315970000001	0.0033255851000000003	-0.0389114444	0.0272388867	-0.1051491352	0.0270881075	-0.048422839100000004	0.0257440962	-0.024535018199999998	0.034233993	-0.0038186504	0.0962839407	-0.0133624682	0.061570719800000014	-0.0808310958	0.053457493200000004	-0.1306935369	0.05925296	-0.0348030927	0.0705915008	-0.0196172864	0.1540490743	-0.0357865308	0.012972803100000001	-0.0193588654	0.06401212419999999	-0.0289451519	-0.0746364802	0.0499519204	0.0813494842	-0.12157474539999999	0.006344700799999999	0.044156879	-0.055801543200000005	0.0276289241	0.0363076592	-0.1617266829	0.0873065222	0.0123259975	-0.0115312543	-0.052437085099999996	0.021341153999999998	0.10569921460000001	0.105687005	0.1056666568	0.1056381715	-0.018190900000000003	n/a	n/a	0.00033090884281000016	0.0742373	n/a	0.00551117671129	n/a	-0.107417	n/a	0.011538411889000002	n/a	-0.000598485	n/a	n/a	3.581842952249999e-07	0.000112636	n/a	n/a	1.2686868495999999e-08	-0.00101929	n/a	1.0389521041e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.42522014487	-6.071549214153607	36.863709859889276	990871.3689004629	768.9347679020218	-1.2154183906811795	1.4772418644060283	591260.6772885361	795.9643666477693	-2.19717543132424	4.827579876014861	633559.2729729846	0.8186359999999999	34.017124	0.09344045	-0.0151230978	0.023486638100000002	0.0157547557	-0.006103144699999999	-0.0062362434	0.026239713300000002	0.031184036499999998	0.1494221848	-0.0421875142	-0.09061207550000001	0.028653535499999997	-0.025548176000000002	0.004797034600000001	0.0800388323	0.0389944038	0.0951646234	-0.0757759027	0.0580030068	-0.0115407323	0.0756339813	0.0845155879	0.2044641266	0.0972223441	-0.0180378446	0.0396302506	0.0001888043	-0.0424172082	0.054383166399999995	0.0929617506	0.0130289816	-0.007084701600000002	0.0095719155	-0.0654210511	-0.0884458625	-0.049327815	-0.07824372389999999	-0.09247175980000001	-0.029392907200000002	-0.026825095400000002	0.0812028833	-0.1198897597	0.055493274100000003	-0.1010738334	0.062426684	-0.0649885751	-0.0797351763	0.0304061467	0.032722839100000005	-0.0380299652	-0.07279231900000001	-0.0924306342	0.032317445099999995	0.0566756435	0.1371077139	0.16404467080000001	0.0604331945	-0.0474240559	-0.06277480719999999	0.17713237199999998	0.026627583399999998	0.056187660599999995	0.0816596812	-0.057776676299999996	-0.0347930613	0.10436325939999999	-0.0390293761	0.0019942873	0.0375275651	0.0113113827	-0.0062638880000000004	0.0713911495	0.0352547551	-0.059928960999999996	-0.0427685971	0.032900195800000004	0.0101997633	-0.0510131616	-0.0520383297	0.0289934258	-0.1379843621	0.1056666568	0.1055567991	0.1053737875	0.1051177489	-0.011473100000000002	0.006717800000000001	4.512883684000002e-05	0.00013163202361000004	0.0583308	-0.015906500000000004	0.00340248222864	0.0002530167422500001	-0.124452	-0.01703499999999998	0.015488300304	0.0002901912249999993	0.00018373	0.000782215	6.118603062249999e-07	3.37567129e-08	0.000120824	8.187999999999997e-06	6.704334399999995e-11	1.4598438975999998e-08	-0.00130451	-0.00028522000000000015	1.7017463401000004e-06	8.135044840000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.3463486047552	1.9211284598852671	3.6907345593811383	994699.739075238	771.0462875300399	2.1115196280180726	4.45851513950558	594512.377513857	798.8305393918347	2.866172744065352	8.21494619882311	638130.2306650495	0.9481	39.396782	0.21442505	0.023197808700000003	-0.0148381313	-0.0239904706	0.0067826364	-0.014637171599999999	-0.0245696298	0.0273033687	0.0182731496	-0.1469249057	-0.030874260499999997	-0.052555892800000004	0.0160234741	0.0073638279000000015	0.0466040908	0.09293454949999999	-0.07476194629999999	-0.021580042200000003	0.0718713765	-0.0011226251	0.1207784823	0.08639130880000001	0.055644760300000005	0.0156166568	-0.00113325	-0.038032880299999995	-0.0843914848	0.0488952766	0.0079619294	-0.0674272417	-0.0232566196	-0.0120375265	0.0113802351	0.0356960923	0.029688204	0.0208660508	-0.0363857065	-0.0884301074	-0.0600911883	0.0487406586	0.0152085003	0.0169221999	-0.0042456634	0.006645974	0.0135188043	-0.035285525400000003	-0.0182966698	-0.0123856698	-0.057651857599999995	-0.0770366767	0.0690040317	-0.0293867067	0.052697054800000004	0.0045402904999999995	-0.0674226125	-0.08414803300000001	-0.0357817461	0.08844859769999999	0.0581868043	0.0475636662	0.0452396785	0.09649322699999999	0.0669182502	0.0022336829	0.0774894004	0.0200882684	0.008666778100000001	-0.12204396390000001	0.1787053117	0.0832668787	0.1262011473	-0.0428496797	0.09213495619999999	-0.0981978158	0.0198291677	-0.1068182966	0.0183923726	0.059905147400000004	0.031343858100000004	0.10288161679999999	0.1333331917	0.10560155140000001	0.10529654769999999	0.1047888607	0.1040794675	-0.0181523	-0.006679199999999998	4.4611712639999966e-05	0.00032950599529	0.132923	0.07459220000000001	0.017668523929000004	0.005563996300840002	-0.0280017	0.0964503	0.0007840952028899999	0.009302660370089998	0.000214131	3.040099999999997e-05	9.24220800999998e-10	4.585208516099999e-08	0.000165978	4.5154000000000015e-05	2.0388837160000006e-09	2.7548696483999996e-08	-0.0006459980000000001	0.000658512	4.173134160040001e-07	4.3363805414399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.370221070872	0.023872466116813484	0.0005698946384984077	994747.3578789602	770.7832283550251	-0.263059175014746	0.06920012955943873	594106.7851133947	798.3204019044016	-0.5101374874330986	0.2602402560845549	637315.4640968053	0.928497	38.582241	0.300814945	-0.0172725122	0.0568747474	0.0252238598	-0.0130724631	-0.0340460269	0.0484242417	0.0101659215	-0.0529001412	0.0500001849	-0.09558186699999999	-0.0488401117	-0.0587958867	-0.045494063099999996	0.10861494990000001	0.0948194841	0.0321480747	-0.0289114402	0.17493884210000002	-0.0486193239	0.026745306099999998	0.1555214935	-0.1515926815	-0.0152752181	0.0530948572	-0.0298562672	0.0076609475	-0.10710360949999999	0.0574950026	-0.0746123965	0.020294960900000002	-0.0341201777	0.0175709902	-0.0531569393	0.048748372000000005	-0.0039833419	0.0111526302	0.0310715586	0.0315119209	-0.1084185618	0.0414747619	-0.0259445905	0.0507744021	0.1391356161	-0.0037539098	0.1516332615	0.0724246291	-0.0048707719	-0.0009823311	-0.171348232	-0.012010446999999999	0.034370061	-0.1619730136	-0.10183542890000001	0.13327021960000002	0.1033165823	-0.14177085890000002	0.1065726227	0.0879369885	-0.1846707507	-0.1017450146	0.0207036651	-0.1379603354	0.1989167557	0.0860543283	0.0167477933	-0.0074694240000000005	-0.030299781499999998	0.1047928198	-0.0850933642	0.0258999207	-0.1067389807	0.0613853279	-0.0022086907	0.0350014841	0.0641254721	0.039418400299999996	0.0257572794	-0.1238491434	0.0281331804	-0.13486377230000002	0.1055039182	0.1049065715	0.1039134975	0.1025284424	-0.0273351	-0.0091828	8.432381584000002e-05	0.00074720769201	-0.0117264	-0.14464939999999998	0.00013750845696	0.020923448920360004	-0.120202	-0.0922003	0.014448520804	0.00850089532009	0.000972318	0.000758187	5.74847526969e-07	9.45402293124e-07	-8.402189999999997e-05	-0.0002499999	6.249995000000997e-08	7.059679679609994e-09	-0.00073346	-8.746199999999997e-05	5.379635716e-07	7.649601443999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.5685275566873	0.19830648581523747	0.039325462316388976	995142.9671716172	771.7927962305646	1.00956787553946	1.0192272953212589	595664.1203133939	800.8243499358583	2.50394803145673	6.269755744236032	641319.6394501901	1.0762969999999998	44.723812	0.514350035	0.0189899223	0.0385219621	-0.0157393851	0.0044057903	-0.050773377800000005	-0.0007392972	-0.039318168199999996	0.1211911035	-0.0456740446	0.1251561913	-0.0019966923999999997	0.054400404900000005	-0.1482533468	-0.1409279959	0.0757747944	-0.0076936789000000005	0.0695878407	0.0028829175	-0.0357351002	0.1012542632	-0.0762931515	-0.0074490603	-0.018505940800000002	0.0033484323	0.024182412599999998	0.0709925165	-0.050456250300000005	0.07460096969999999	0.0116660403	-0.0137018056	-0.0453187142	0.0481250392	-0.0007400163999999999	-0.1097930293	0.011903621699999999	0.0337821414	-0.0478069521	0.0347181977	0.1242681563	0.024961937599999998	-0.0985166128	-0.0174756521	-0.1195280785	-0.0366515526	0.0124892225	-0.029741554500000007	0.10374497640000001	-0.063350356	0.026524772400000004	0.2129793391	-0.0671910884	-0.064876047	-0.0286141512	-0.1472885495	0.0326252169	-0.0181550733	-0.0163804047	0.0175666022	-0.062359924800000015	0.08825527539999999	0.1278606431	-0.0056233931000000004	-0.0117015795	-0.1373207501	-0.052942617000000004	-0.0768295926	0.0419017848	0.1112486774	0.09496720210000001	0.062053344800000014	-0.0201338312	0.029786165899999998	0.0398673567	0.0188004728	-0.043404822999999995	0.0744873496	0.07267914019999999	-0.1942863671	-0.0387539289	-0.0042932426	0.1053737875	0.1043873508	0.1027501241	0.10047231460000004	-0.00262591	0.02470919	0.0006105440704561001	6.8954033281e-06	0.12856900000000002	0.1402954	0.016529987761000006	0.019682799261160004	-0.0206475	0.09955449999999999	0.00042631925625000004	0.00991109847025	-0.00245575	-0.0034280680000000003	1.1751650212624002e-05	6.030708062500001e-06	0.0008563889999999999	0.0009404109	8.843726608388097e-07	7.334021193209999e-07	-0.0013608	-0.0006273399999999999	1.85177664e-06	3.935554755999999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.0275015780674	2.4589740213800724	6.046553237822084	1000055.0039124716	771.2021433805426	-0.5906528500220247	0.34887078923914044	594752.7459547429	801.3767789201203	0.5524289842619511	0.30517778265269085	642204.7417923872	1.062065	44.132439	0.14591279	-0.0250980102	-0.0888994001	0.026392771000000002	0.0183545521	0.0686404088	-0.0627377137	0.0272303973	-0.0996525018	0.0325947626	0.0241928868	-0.044424359000000004	-0.0425023825	-0.0414889376	0.0272122885	-0.04616152	-0.0177790887	-0.0070808026	0.0099036344	0.20629540640000002	-0.0031057616999999997	0.014473826	0.0442078306	-0.09700675519999999	-0.0284329282	0.0352077201	0.0236422202	-0.0149758693	0.010915439099999999	0.0778497239	0.0248260943	0.0584980196	-0.0476193908	0.0714537224	0.0834004785	-0.009704690699999999	-0.041045046200000004	0.0472216591	0.0939642722	0.0076204117	0.0213820505	0.06666307980000001	0.0050408088	-0.0132200316	0.14000358970000001	-0.130557304	-0.0031685941	-0.056647608099999996	0.0443695581	-0.0173052816	-0.1639388799	-0.0277917861	0.0433021693	0.0057332286	-0.1203327632	-0.08729324699999999	-0.089819127	0.10952957460000001	-0.0061180965000000006	-0.1252980548	0.0171310156	-0.021327038700000002	-0.0068358032	0.026087873900000003	0.13429135650000001	0.000505476	-0.056111988700000004	-0.09102177880000001	0.0796657918	0.009285763399999999	-0.1158124934	0.0279166613	-0.0712292376	0.096203226	-0.1149758504	0.043198706399999995	-0.025393997999999997	-0.049040592800000005	0.0221309043	0.10051796699999999	-0.0207751302	0.1052111993	0.10373952539999999	0.101301965	0.09792121359999999	-0.0180714	-0.01544549	0.00023856316134010004	0.0003265754979600001	0.128651	8.199999999997098e-05	0.016551079800999995	6.723999999995242e-09	-0.0838596	-0.06321210000000001	0.007032432512160001	0.003995769586410001	-0.00150446	0.00095129	9.049526641e-07	2.2633998916e-06	0.000631315	-0.0002250739999999999	5.065830547599996e-08	3.985586292250001e-07	-0.0015279000000000002	-0.00016710000000000032	2.3344784100000005e-06	2.7922410000000108e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.3165795294963	-2.710922048571092	7.349098353428887	994640.3598044141	773.4944602689395	2.2923168883969542	5.2547167168298925	598293.6800667379	802.3412537417572	0.9644748216369408	0.9302116815716088	643751.4874558948	1.040669	43.243347	0.26923270000000005	0.027103748900000002	0.1065899091	-0.022339654	0.015744502	-0.09442736480000001	0.06562964019999999	-0.0522840926	0.0701396088	0.08958003099999999	0.0677287484	-0.026425481299999998	-0.0240427195	0.0164683405	-0.0112334908	0.0409525601	0.0011371949	0.0455954451	-0.0469593439	-0.0255881811	0.1116413601	0.0020009601	0.1374791535	0.0397540745	0.046118783499999996	-0.1469343105	0.028191673900000002	-0.0034720315	0.09217306630000001	0.0355870516	-0.0196071919	-0.0640629758	0.085372924	-0.0278277195	-0.0696972129	0.0298914279	0.1194257644	0.0402563207	-0.013794147199999999	0.052269335300000004	-0.015312305900000003	-0.1289109862	0.033600487799999995	-0.052345214	0.025517218199999997	-0.0021045409	-0.0197627603	0.0693831058	-0.0548523483	0.026748497799999996	0.1038204385	-0.13893445289999998	-0.0688244716	0.0745751942	0.0711566741	0.090271202	-0.036844437599999995	-0.056436584299999995	-0.0450168637	-0.06865572389999999	-0.021317742999999997	-0.0102315433	0.039880317	-0.0065851017	-0.0041305299	0.052518624800000004	0.20592070739999999	-0.0348793262	-0.11440014710000004	-0.22052066010000002	0.0748466566	-0.008314898900000001	-0.0194021	-0.0034380440000000003	0.1735092273	0.047908446699999996	0.0199784498	-0.0529866512	0.0305605979	-0.001690369	0.023731161299999998	0.10501620369999999	0.10296389339999999	0.099573034	0.0948877073	0.0220787	0.0401501	0.0016120305300099998	0.00048746899369	0.0244746	-0.1041764	0.00059900604516	0.010852722316959995	-0.0196676	0.064192	0.00038681448976	0.004120612864	-0.00174149	-0.00023703000000000005	5.6183220900000027e-08	3.032787420100001e-06	0.000146971	-0.0004843440000000001	2.3458911033600006e-07	2.1600474841e-08	-0.00103499	0.0004929100000000003	1.0712043001e-06	2.4296026810000025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1000.4756218706	3.1590423411037136	9.979548512886034	1000951.4699573638	769.5277135722339	-3.9667466967056266	15.735079355825007	592172.90195571	802.2610147642179	-0.08023897753935216	0.006438293516560661	643622.7358105126	1.0120360000000002	42.053551	0.3325946	-0.0299929804	-0.0939820922	0.0296313064	0.008070364	0.0665032538	-0.0659363572	-0.0321138894	-0.0490984167	-0.036601301	0.0882694793	0.0111397803	-0.0314794344	0.0002345025	-0.0675638792	-0.05306214980000002	-0.0820128145	-0.0527690153	-0.0898505341	0.0366363964	0.22740607629999998	-0.001628229	-0.045957081500000004	-0.0715155777	-0.1038491208	0.0100518313	-0.0117283911	0.0691441408	0.0019020893	-0.0456008391	0.028404758199999998	0.0486646652	-0.0425650154	0.08136892	0.011283605	-0.027861254	-0.0647420329	-0.0571861408	0.0150390126	0.08900371900000001	0.1202512156	0.0186281309	0.0727681852	0.0488679001	-0.0720011019	0.0208949398	0.06805431349999999	0.10961424880000001	-0.0828991639	0.059475538200000004	0.056031738600000006	0.073999199	0.15230348429999999	-0.09422036980000001	-0.1386517643	0.0368313766	0.0001828948	-0.1141198185	-0.0844784266	-0.030634136699999998	0.067088015	-0.0756317065	0.0252583618	0.1048710668	0.022895786499999998	0.04292176599999999	-0.059022887999999996	-0.0546894074	-0.004193512700000001	-0.0165439126	0.033111011600000004	-0.053012184500000004	0.0812726995	0.0278055354	0.059415985	0.0364368832	0.0787628457	-0.0714287476	0.0811097142	-0.0976876247	-0.021821771400000002	0.1047888607	0.10206141029999999	0.097568123	0.0913867402	-0.0577514	-0.0798301	0.006372844866010001	0.0033352242019600003	0.16769	0.1432154	0.028119936100000003	0.02051065079716	-0.07854619999999997	-0.058878599999999975	0.006169505534439995	0.0034666895379599962	-0.00252479	-0.0007832999999999997	6.135588899999997e-07	6.374564544099998e-06	0.000351171	0.00020419999999999998	4.169764e-08	1.23321071241e-07	-0.00100908	2.5909999999999865e-05	1.0182424464000002e-06	6.71328099999993e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.012291399182	-2.4633304714179762	6.067997011416308	996028.5337838456	771.7166298622886	2.188916290054749	4.791354524867046	595546.5568060086	800.694719040526	-1.5662957236918371	2.4532822940553363	641112.0330993871	0.930498	38.665348	0.325489321	0.0164966823	0.0612792271	-0.0171805755	0.0104088372	-0.0636862497	0.0270375057	-0.0102234449	-0.1049734068	-0.0130640469	0.06393478030000001	0.0530063828	-0.053673980999999996	0.0358362561	-0.09353464550000001	0.0495656976	-0.0705566176	-0.049357484400000005	-0.0297281117	-0.0224764094	0.12247345130000001	-0.0375316216	0.11297978189999999	0.0915137874	0.041703235400000004	-0.0045784847	-0.0293630129	-0.0157399645	-0.0299067778	0.0588932361	-0.0189165239	-0.043461371299999996	0.0519807522	0.0122479303	0.08338509849999999	0.005501508100000001	0.0803837278	0.0289202353	-0.0349237214	0.09526178789999999	0.030388156800000007	0.0027076613	0.0571176879	-0.0540466432	-0.041898692599999995	0.065596425	-0.0022620679000000003	0.04947675	0.1401750601	0.058000095099999996	0.0953886189	0.1484583262	0.1051048292	0.036534364	-0.035533877400000004	-0.0746236257	0.0337486354	0.0701772004	0.0174639355	0.1702968664	0.0032584284000000004	-0.0935107941	-0.103349123	0.1382469112	-0.0092088288	0.1147371806	0.0423364467	-0.0071157085	0.043971883600000004	0.1459320768	0.052485991399999994	-0.0304982219	-0.0220739238	0.16705354349999998	-0.0247926579	-0.025003968199999997	-0.044890726900000004	0.07852968099999999	-0.0490931499	0.0759261129	-0.0340205128	0.10452924039999999	0.1010331881	0.09529278880000001	0.0874355596	-0.000182029	0.057569370999999994	0.003314232477335641	3.3134556841000004e-08	0.0536908	-0.1139992	0.0028827020046399998	0.012995817600640001	0.0350351	0.11358129999999995	0.0012274582320099998	0.012900711709689993	-0.00200456	0.00052023	2.706392529e-07	4.0182607936e-06	0.00063773	0.00028655900000000003	8.211606048099999e-08	4.066995529e-07	-0.00100908	0.0	1.0182424464000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.0621419413167	-1.9501494578653364	3.8030829080124655	992139.7906087236	769.9407008187227	-1.7759290435659525	3.153923967781078	592808.682777226	798.6693757445257	-2.025343296000301	4.102015466653363	637872.7717521504	0.919911	38.22546	0.29020402100000003	-0.0243394157	-0.0005188430000000001	0.0263897293	0.013590773	0.046673577800000005	-0.0100438552	0.014760560800000001	-0.049848371100000004	0.0961001043	-0.11260368949999999	0.0169999519	0.0293616285	-0.0493204111	-0.0459896176	-0.0564405729	-0.0208144915	-0.10479020480000001	-0.0312705556	0.014466893799999997	0.0145946	-0.050499463	0.0688814278	-0.1465380986	-0.0661861299	-0.08705955470000001	0.0502448513	0.024145034500000002	0.12033257160000001	0.053546645999999996	0.025324003799999998	0.038119956	-0.0253951848	-0.0115603375	0.0332382368	-0.043704756799999994	-0.006097341500000001	-0.0042539213000000005	0.060019862699999996	-0.10639612080000001	0.053464046900000006	-0.048569419	0.11546934380000001	-0.015116277	0.09535866039999999	-0.10379333449999999	0.020067910300000002	0.0335249394	-0.014874036	0.0703558176	-0.0016640785	0.1173900858	0.0086072822	0.0554252645	0.1281054801	0.0414837005	0.1263226659	-0.0702879412	-0.0173819727	-0.0323371588	-0.1372920399	-0.043376180800000004	0.027123853	-0.0135428692	0.0532230359	-0.0563372674	0.0370377777	0.0316903941	-0.19894465120000002	0.1256980654	-0.048026841900000006	0.0399016114	-0.021797808399999997	-0.0026454035	-0.0864524337	0.0378505755	0.1179597423	0.0114386734	-0.0365043345	0.013808138400000001	-0.028136369300000002	0.1042374227	0.09988049339999999	0.0927533379	0.0830536308	-0.033182	-0.032999971	0.0010889980860008409	0.0011010451239999997	0.139872	0.08618119999999999	0.019564176384	0.007427199233439997	-0.0816192	-0.11665430000000002	0.00666169380864	0.01360822570849	-0.00145955	0.0005450099999999999	2.9703590009999983e-07	2.1302862025e-06	0.000181759	-0.000455971	2.07909552841e-07	3.3036334081e-08	-0.00109547	-8.638999999999999e-05	1.2000545209000002e-06	7.463232099999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
