csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
1006.0659552405963	n/a	n/a	1012168.7062941736	777.124517750157	n/a	n/a	603922.516088414	801.1358460214975	n/a	n/a	641818.6437805806	n/a	n/a	n/a	-0.044777452800000006	0.150341187	0.1153788403	-0.0598791806	0.0964611094	0.1122394134	0.10855137349999999	-0.025049382000000002	0.05362077690000002	-0.0211447211	0.0244329677	-0.23763686309999998	0.0544473839	-0.041464916	-0.11907783429999999	0.051063497199999995	-0.2209532764	0.019774594399999998	-0.1690685559	0.1048006591	-0.1298349925	0.0035776786999999997	-0.0492924242	0.1095237096	-0.0673439389	0.0493478946	-0.19185018420000002	0.15969747869999998	-0.0670259688	0.1096510522	-0.11612289960000001	0.0635362372	-0.06074330360000001	0.1069935977	0.1396822357	-0.0899223982	0.0665598686	-0.0212201619	0.031988393	-0.0133780172	-0.09681520380000001	0.0762582352	0.044476540499999995	-0.0858413009	0.137134791	-0.0124752164	0.1472789666	-0.028822396400000002	0.09986546240000001	-0.0281484923	0.0756098208	-0.0434042934	-0.11353494539999999	0.006381314200000001	-0.082427054	0.0057428542	-0.0380548147	0.1530419894	-0.0578443982	0.0982812272	-0.06448669580000001	0.207832462	-0.0487801337	0.0406841455	-0.1541302596	0.011235806599999999	-0.1257711235	0.0955055209	-0.1158553348	0.0040997128	0.0163856314	-0.16824600280000002	0.1029333793	0.004895796	-0.045335475	-0.0448140174	0.05950131490000001	-0.0175573149	-0.027838488300000002	0.0830195705	0.0345765284	-0.1620821097	0.054756793	0.0069976772	0.0532923985	-0.0193007179	0.10569921460000001	0.105687005	0.1056666568	0.1056381715	-0.0269954	n/a	n/a	0.0007287516211599999	0.110678	n/a	0.012249619683999999	n/a	-0.224968	n/a	0.05061060102399999	n/a	0.0007801989999999998	n/a	n/a	6.087104796009996e-07	-0.00132411	n/a	n/a	1.7532672921000004e-06	0.00139532	n/a	1.9469179024e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.3474407240308	5.281485483434494	27.894088911729288	1022823.6458590471	779.8383236569556	2.7138059067985982	7.364742499774961	608147.8110440907	800.6882775758812	-0.4475684456162981	0.2003175135113892	641101.7178474314	1.467938	55.315063	0.4082449	-0.0359865045	-0.2209249498	-0.0712561158	-0.0417593287	0.1347682076	-0.31460390109999997	-0.1132377698	-0.09410659210000001	-0.0400841263	-0.0350563165	-0.017937694299999998	-0.2043754271	0.1894081808	0.0293995819	-0.035143518900000004	-0.0014983770000000002	-0.1008680253	0.2101304295	-0.229783331	-0.30374382969999997	-0.0358641364	-0.1217840699	0.0284805916	0.031433119700000005	0.06682989219999999	0.12375362849999999	0.0418482004	-0.1269896563	0.0097648878	0.0227412643	-0.09241825140000001	0.1593312717	-0.057426979800000014	0.126610639	-0.320943446	0.10606907060000001	0.0049587347	-0.0119240577	-0.058951490999999995	-0.0160583949	0.0593311442	-0.1766949686	0.0204966879	-0.1105480084	0.10253938630000001	-0.09542561029999999	0.0416600382	0.1228604922	0.0311510974	-0.1640971732	0.055275097999999995	0.09041701949999999	0.0117804949	-0.0342001796	-0.06949414799999999	-0.07674936660000001	0.0913138826	0.0319073277	0.1095429067	-0.115123071	0.0079982851	-0.0643189825	0.111276222	0.0211748161	-0.0073793574	-0.0681681202	-0.1278261541	-0.0443051354	-0.0578232037	0.0332514131	0.0548089323	-0.026570198599999997	0.0466853358	-0.1551950354	0.009696979	0.1886198537	-0.0023243139	-0.0983155994	-0.0472267925	-0.0761915717	-0.006391387199999999	-0.0804975762	0.019516356000000002	-0.025378813700000002	0.0147414079	-0.11665045689999999	0.1056666568	0.1055567991	0.1053737875	0.1051177489	-0.0776773	-0.0506819	0.0025686549876100004	0.006033762935290001	0.0462476	-0.0644304	0.00213884050576	0.00415127644416	-0.358761	-0.13379300000000002	0.128709455121	0.017900566849000002	0.00283082	0.0020506210000000003	4.205046485641001e-06	8.0135418724e-06	-0.00147054	-0.0001464299999999999	2.1441744899999974e-08	2.1624878916e-06	0.000405579	-0.0009897410000000001	1.6449432524100007e-07	9.795872470809998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999.0351361864508	-12.312304537579964	151.59284302611212	998071.2033350804	777.3878228455272	-2.4505008114283555	6.004954226811028	604331.8271085088	796.9046947963714	-3.7835827795098567	14.315498649403533	635057.0925884978	1.082071	40.774754	0.3526443	-0.0271618356	0.0495990126	-0.07463256110000001	-0.0068571822999999995	0.0193478864	0.033672254900000004	-0.06318412849999999	-0.0927394638	-0.0849976957	-0.0858732751	-0.0420762288	0.0579808636	0.045479774699999996	0.0622626198	0.0106233226	0.11695764939999999	-0.0247428875	0.07847635559999999	-0.1254962642	-0.1054568317	-0.0142657774	-0.07087161559999999	-0.044004835	-0.0886901369	0.0563616324	-0.1427746116	0.0038503614	-0.0242407662	-0.1480713118	-0.0394825344	0.0287045532	-0.044546780599999995	-0.0176791567	0.0199222359	0.0197758797	0.10025506390000001	-0.0010987327999999999	-0.0249977337	-0.1115836996	-0.040867071899999996	-0.1251902932	-0.0630425361	-0.0318878803	0.0178647024	0.0746262209	0.0499217717	0.057842262400000004	-0.04749060769999999	-0.0076415803	0.0128872791	0.0644609077	0.1330538196	0.0700377267	0.0338674608	0.003967174	0.0199711282	-0.027862241	0.024297332999999997	-0.137528251	-0.12414041	0.0585942113	0.1693114357	0.003579910300000001	-0.0039897412	-0.0432326769	-0.040665094900000004	0.0096318286	-0.12335997439999999	-0.0194663983	0.0070587538	0.1254273367	0.0190489312	-0.1443534595	0.0259353004	0.06496344009999999	0.0741093271	-0.0360415742	-0.0815634415	-0.0629667268	-0.0844323138	0.0188096518	0.11221047320000001	0.026590744500000003	-0.1025936911	-0.0808350346	-0.1112870641	0.10560155140000001	0.10529654769999999	0.1047888607	0.1040794675	-0.0125068	0.0651705	0.00424719407025	0.00015642004624	0.187208	0.1409604	0.035046835263999994	0.01986983436816	-0.293735	0.06502600000000003	0.08628025022499998	0.004228380676000004	0.00193784	-0.00089298	7.974132804000002e-07	3.7552238656e-06	-0.000830553	0.000639987	4.09583360169e-07	6.898182858090001e-07	0.000308798	-9.678100000000003e-05	9.535620480399999e-08	9.366561961000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.0742993914728	5.039163205021964	25.39316580684723	1008165.1986984769	778.152962292286	0.7651394467587807	0.5854383729863329	605522.0327242599	798.7623656369293	1.857670840557944	3.4509409518592578	638021.3167579036	1.012048	38.136135	0.1937343	-0.027638064700000003	-0.1002198936	0.049762416799999994	-0.0130316215	0.0388188189	-0.0788946285	-0.0235052666	-0.1210575595	0.0227370494	0.05208363	-0.0775780046	-0.044972833200000006	0.056267678	-0.0018484239000000002	0.0090870846	0.0638035888	-0.035545516299999996	0.0776277792	0.0835571279	0.039036836299999995	-0.0347270663	-0.036246010499999995	-0.0201760524	-0.0904586325	0.0357356749	-0.16412299060000002	-0.0050461804	-0.0559052029	-0.0278108998	-0.0086607819	-0.0122052151	-0.21822678059999998	-0.0117602205	0.040422513199999996	-0.0874563442	0.0387516905	0.1193353226	-0.0002404293	-0.010554906499999999	-0.0055441358	0.0161341438	-0.12261712949999999	-0.0591470396	-0.038077821	0.04913041480000002	0.1341639432	-0.0043005527	0.08943871	-0.051878617	-0.0997153999	0.1222110091	-0.0593512689	-0.0904097092	-0.0098745353	0.023944400499999997	0.1587283746	-0.0223066857	-0.0345766914	0.0897230393	-0.0033457895000000002	-0.0331820124	0.0871837433	-0.0990603861	0.0264895646	0.0384889032	0.1218816583	0.0588022962	-0.0777069291	0.0418218439	-0.11522239529999999	-0.0884074224	0.059639529800000014	0.034123035499999996	-0.0203546436	-0.052855495499999995	-0.1257249658	0.0431637807	0.0962384158	0.0664281812	-0.0960218618	-0.040399367799999995	0.0731106683	-0.049622750300000004	0.0069460074	-0.06661749089999999	-0.0755568149	0.1055039182	0.1049065715	0.1039134975	0.1025284424	-0.041687	-0.029180200000000007	0.0008514840720400003	0.001737805969	0.07585089999999999	-0.11135710000000001	0.0057533590308099965	0.01240040372041	-0.297919	-0.004184000000000021	0.08875573056099999	1.7505856000000174e-05	0.0029181	0.00098026	9.609096675999998e-07	8.51530761e-06	-0.000830553	0.0	0.0	6.898182858090001e-07	0.000308798	0.0	9.535620480399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.6545488034807	3.580249412007902	12.818185852182927	1015367.6897243464	778.5434976402906	0.3905353480046188	0.15251785804108867	606129.9777179771	798.9887892203855	0.2264235834561532	0.051267639145125575	638383.0852998575	1.050816	39.597008	0.220412875	0.0425264504	-0.0213523306	-0.0243047397	0.0433540887	0.0393041892	-0.0756776564	0.0524539808	-0.0192259205	-0.0453702513	-0.1067106938	-0.0215385528	0.11823777099999999	0.0675779181	0.1033355654	-0.08631450289999999	0.09514511939999999	-0.06424008860000001	0.0950529798	0.1615425191	0.0770910433	0.0102814294	0.026712718700000002	-0.0560786438	-0.10476878640000001	-0.00840089	0.00353381	0.056886388499999996	0.1021756675	-0.083464872	-0.0270645831	0.084938537	0.0138099347	0.0416905358	0.0381489619	-0.060825098099999995	-0.0242993475	-0.040800926800000005	-0.0362968936	-0.13947718439999998	0.0427274512	0.0695568935	-0.0923883239	0.1577959792	0.130152508	0.1723732072	-0.042912029000000004	-0.0037504227	0.0354884656	0.0028333571000000004	-0.044568286299999996	0.0823642442	0.127305072	-0.0296310711	-0.0352181577	-0.0426100643	-0.056492824000000004	-0.10776523660000001	-0.0295378626	-0.050450256299999996	-0.005574050600000001	0.0133584524	-0.11351192660000001	-0.0401194448	-0.0669313679	0.0331414733	0.0359216827	0.0104825683	-0.1525937442	0.0368388505	-0.11427661089999999	-0.0390308785	0.11500066800000001	-0.046651735199999995	0.0428556698	0.0142501249	-0.075947211	0.0519349033	-0.0181781391	-0.12197613269999999	-0.0035579078999999998	-0.031609533599999996	0.16810872440000002	0.0666671791	-0.0851631487	-0.06064752280000001	0.1823910681	0.1053737875	0.1043873508	0.1027501241	0.10047231460000004	-0.034261300000000015	0.007425699999999993	5.51410204899999e-05	0.0011738366776900006	0.13878800000000002	0.06293710000000004	0.01926210894400001	0.003961078556410005	-0.202519	0.09539999999999997	0.041013945361	0.009101159999999995	0.00264651	-0.00027158999999999994	7.376112809999996e-08	7.0040151801e-06	-0.000397661	0.000432892	1.8739548366400003e-07	1.58134270921e-07	-7.97215e-05	-0.0003885195	6.355517562250001e-09	1.5094740188025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.3514167383943	-1.3031320650864018	1.69815317905635	1012743.1739713735	778.0083175361605	-0.5351801041301769	0.28641774385678703	605296.9421554471	798.7377515803038	-0.2510376400816767	0.06301989673777747	637981.9957995589	1.176788	44.343887	0.386965825	-0.0465074471	-0.0330873416	0.0451374966	-0.0410729985	0.08977925029999999	0.003192876	0.048472398099999994	-0.0543236787	0.0057126771	0.1208457901	-0.0652292421	0.0713021318	-0.06993462240000001	0.0044111069000000004	-0.0953681483	0.028248228599999998	-0.024192601499999997	0.1006039217	0.1857333361	0.0485805147	0.0509382861	0.1853644723	-0.0278009634	-0.07571803740000001	-0.06097639730000001	-0.021929335699999997	-0.0440054067	-0.1161302241	-0.0641847855	0.11660583	0.038959701400000005	-0.0315629826	-0.0413443168	0.0915839281	-0.0126561099	-0.008205440999999999	0.0954201607	-0.056495029100000003	0.0536520861	-0.039829641299999996	0.0073892355000000015	-0.0372801617	0.0146866976	0.024576206200000002	0.0881295627	-0.0353801655	-0.0494366667	0.10083346789999999	-0.012291975	0.0898175898	0.0147715678	0.0917649624	0.0359689505	0.145589034	0.0860969167	0.18188437100000002	0.0629324784	-0.0961473032	0.0415268044	0.10396763349999999	0.0391915559	0.0518860994	0.09250130460000001	0.0546552863	-0.031630286699999996	0.0526178472	-0.022712963500000002	0.0007171475	-0.0392228133	0.0709095911	0.0115179942	-0.0158771257	-0.1269523034	0.060144247699999986	0.07290809570000001	-0.0261817566	-0.1936207651	0.0414504941	0.1761222064	-0.0118494617	-0.0246237477	0.10088973080000001	0.021814595	0.000570469	-0.0044176532	-0.024974452400000003	0.1052111993	0.10373952539999999	0.101301965	0.09792121359999999	-0.05808330000000001	-0.023822000000000003	0.0005674876840000003	0.003373669738890001	0.0889052	-0.04988280000000002	0.00790413458704	0.0024882937358400017	-0.222867	-0.020348	0.049669699689000014	0.0004140411040000002	-0.00070696	-0.00335347	1.12457610409e-05	4.997924416e-07	-0.00199859	-0.0016009289999999999	2.5629736630410003e-06	3.9943619881000016e-06	0.00082414	0.0009038614999999999	6.792067396e-07	8.1696561118225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.1213702865492	-2.230046451845056	4.973107177386722	1008259.7262661372	778.3341939863452	0.3258764501847509	0.1061954607850144	605804.1175283736	798.8661081546035	0.12835657429968705	0.016475410165951082	638187.0587580826	1.152008	43.410145	0.3190591	0.0529639971	0.0338736694	-0.09859930019999999	0.0405791579	0.0595095322	-0.022352774500000002	0.005402532	0.0240732744	-0.10598150279999999	-0.0684316956	-0.0134897485	0.089551647	0.06622252940000001	0.0888036418	-0.1149117301	0.08783034710000001	0.0278181789	0.043946386100000005	0.0797072938	0.010588650500000001	-0.0142934168	0.068496037	-0.033142617	-0.053704945	-0.0498897191	-0.010769109399999999	0.11562963720000001	-0.0506529911	-0.024203356699999998	0.08332104809999999	0.0530573176	-0.1023576618	0.0423451866	0.0556857084	-0.0191733777	0.0434640224	-0.1029625124	-0.0570613136	-0.1054821135	0.0674029916	0.0057068731999999995	-0.0476096721	0.0034254295	0.050796751900000006	0.1607837041	0.0460444497	-0.0603477937	0.0526693222	0.027320457599999997	0.09535130539999999	0.024818838500000003	0.1104673809	0.0907169896	0.011347535700000001	0.037666234	-0.1131899253	-0.046081058700000004	0.0522546831	0.0289337554	-0.0148229299	0.0348895516	-0.0317018612	-0.06018706190000001	0.09010304279999999	0.017475212	-0.070221849	0.0383977964	0.09098633490000001	0.051002739400000004	0.0866271557	0.024282612000000002	0.056740194800000004	-0.038672852599999995	0.0754976638	-0.010605575400000001	-0.0887235247	0.0038930869	-0.0355254469	-0.026338921	-0.1587833911	0.0540084169	-0.0213451037	-0.09832536800000001	0.0802144279	-0.0052004561	-0.0271161016	0.10501620369999999	0.10296389339999999	0.099573034	0.0948877073	0.0155845	0.0736678	0.005426944756840001	0.00024287664025	0.10638	0.0174748	0.011316704399999999	0.00030536863503999995	-0.154175	0.06869199999999999	0.023769930625	0.004718590864000001	0.00150895	0.00221591	4.910257128099999e-06	2.2769301025e-06	-0.0014628899999999995	0.0005357000000000007	2.8697449000000076e-07	2.1400471520999984e-06	0.00125702	0.00043288	1.5800992804e-06	1.873850944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.8740236776003	3.7526533910511266	14.082407473367514	1015810.047604076	775.6578539829567	-2.676340003388532	7.162795813737727	601645.1064454458	799.944271837677	1.0781636830735124	1.1624369274986412	639910.8380459113	1.086878	40.955902	0.12172189999999998	-0.0139091258	0.007756325600000002	0.1085550461	-0.0216962714	0.0933301621	0.028344627999999997	0.0774238148	-0.0228719428	0.0520321578	0.0525314534	-0.0791276289	0.023684038199999997	0.0366349856	0.010447265899999999	-0.1664846396	0.0612328449	0.07343654349999999	-0.015219898600000004	0.0031581190999999996	-0.0240272598	-7.164359999999999e-05	0.1455828251	0.0560040548	-0.0335046778	0.080407754	0.0128077669	0.11404633689999999	-0.0535202304	0.058511720499999996	0.0962311325	0.1212189916	0.0206768874	-0.0132974416	0.10552838449999999	0.0126216307	-0.0687558292	0.0727579054	0.0033042918	0.0286443174	-0.046694994000000004	-0.039565881000000004	0.013229255	0.0388812424	-0.060345908	0.09313839980000001	0.018338200500000002	0.0404746675	0.1019196289	-0.0141225373	0.0597485637	0.0103714301	-0.0480242924	-0.11470117619999999	0.0266924456	-0.0832863375	0.06912892820000001	0.0776947732	-0.0161763057	-0.0831188925	0.013857371	0.0449960738	-0.0015737007000000002	-0.0017183021	-0.0143150431	0.0093628206	0.1279636974	-0.05300406059999999	0.1026993634	0.0174716303	0.08206519820000001	0.029264853900000002	0.07917280639999999	-0.0961302623	-0.16174016	0.11997485599999999	0.0238921702	-0.0653030944	-0.1074667222	-0.14757801710000001	0.0656128778	-0.055176990599999996	0.0214992228	-0.034357446	0.050036366299999996	-0.0310855871	-0.10670971630000001	0.1047888607	0.10206141029999999	0.097568123	0.0913867402	-0.053298800000000014	-0.06888330000000001	0.004744909018890001	0.002840762081440001	0.113064	0.006684000000000009	0.012783468096000002	4.4675856000000125e-05	-0.15740499999999996	-0.003229999999999955	0.024776334024999992	1.043289999999971e-05	0.000650458	-0.000858492	7.370085140640001e-07	4.23095609764e-07	-0.0014628899999999995	0.0	0.0	2.1400471520999984e-06	0.00125702	0.0	1.5800992804e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.5782081137628	4.704184436162451	22.129351209433022	1025314.6275468788	780.0148309115817	4.356976928625045	18.983247956570924	608423.1364420234	804.2543673237162	4.310095486039245	18.576923098775875	646825.087359271	1.196339	45.080639	0.30714820000000004	0.1625880149	0.1020978233	-0.0481419938	0.12785127359999998	0.1313842285	0.02242179	0.1203736698	0.0588796105	-0.0984723277	0.000141815	0.10987153460000001	-0.0240164421	0.0026106353	0.0312582779	-0.1998966255	-0.0236607707	-0.0409506165	-0.1609346906	-0.1554964949	-0.0552386889	0.11819714890000001	0.0539668788	-0.0106676328	0.028409559900000006	-0.0578065338	-0.0215510201	-0.0523247517	0.0013480764999999999	0.022605945699999998	0.1537588517	0.07637991549999999	0.0426886871	0.1299891386	0.1347548998	0.021465948999999998	-0.079870726	-0.0824761765	-0.12965564710000002	-0.0029102445	0.1681412682	-0.0206821316	0.09630508269999999	-0.0766361899	-0.022530098	0.0918344661	-0.0802226409	0.025605467599999997	-0.062336621399999986	0.0875216989	0.0459803473	-0.042362933600000006	-0.0658866727	0.0652699623	-0.0011616498	-0.2426538647	-0.0601142925	-0.08552955359999999	-0.052864767800000004	-0.092432998	-0.0865105524	0.0047500656	-0.0737847469	-0.0103069351	0.15603787119999998	-0.0227584204	0.0272220192	-0.0994724276	0.026088822	-0.0248096049	-0.0570791627	-0.10594656429999999	-0.0010882475999999999	0.1652508986	-0.0274440548	0.0072928298	-0.008483588	0.0834887468	0.0303090634	-0.0677153011	0.1499598159	0.046884777	-0.0385799308	0.0068058730000000005	-0.0007458047	0.09166826130000001	-0.0041700597	0.10452924039999999	0.1010331881	0.09529278880000001	0.0874355596	0.0214542	0.07475300000000001	0.0055880110090000025	0.00046028269764	0.140464	0.027399999999999997	0.019730135296	0.0007507599999999996	0.00675925	0.16416424999999996	4.56874605625e-05	0.026949900978062484	0.000872417	0.000221959	4.926579768099999e-08	7.611114218890001e-07	-0.00188469	-0.00042180000000000066	1.779152400000005e-07	3.5520563961000008e-06	0.00142988	0.00017285999999999994	2.0445568144e-06	2.988057959999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.0069560410747	10.428747927311859	108.75878333141142	1046543.2321084251	776.1857826219106	-3.829048289671164	14.661610804633666	602464.3691443878	804.3205039988085	0.06613667509225253	0.0043740597922581744	646931.4731528973	1.833546	69.091957	0.7990889499999999	-0.2291552252	-0.0286472844	0.0342167577	-0.24899077809999998	-0.009357407199999999	-0.1027230919	0.2031366269	0.0547392605	0.0495167561	0.0028304427	0.1043559242	0.0527828375	-0.0037070191	0.1163944478	-0.1659588694	0.0158396068	-0.0007715859	0.010498186100000001	-0.0524785309	0.1125915673	-0.13228714560000002	0.010719193600000001	-0.11451862289999999	0.0944185748	0.10596571490000001	-0.1308669095	0.1660438584	-0.0236453098	0.10005826279999999	-0.18082571260000002	-0.0180216427	0.1018180224	-0.2514584547	-0.014231110600000001	-0.0860321451	-0.2244785254	-0.02739097	-0.0672609914	0.0113409421	-0.18446901010000002	0.0011736303	0.08179870730000001	0.0511232971	0.0893618333	0.025727219500000002	-0.1103892916	0.0958230802	0.0454280475	-0.0110932261	0.13292254779999998	0.032017796099999996	-0.057089380599999996	0.053468210599999996	-0.0649681785	0.0488261037	0.0116935505	0.0428835214	0.0817986678	0.0363569965	0.0712644668	0.022356617999999998	0.0131914641	0.1445184965	-0.0788347246	0.064920079	0.0153085906	0.1471606999	0.0810376371	0.0702530797	0.03199862	0.0536979014	-0.0266473013	-0.0599113439	-0.0060420003	-0.0226456212	-0.0134072635	0.1360039781	-0.1442427666	0.037445050699999996	0.0080603575	0.0609340357	-0.0186964123	-0.1741804806	-0.0063337936	0.0610308665	0.0303642651	0.1042374227	0.09988049339999999	0.0927533379	0.0830536308	-0.082356	-0.1038102	0.010776557624039998	0.006782510736	0.0653297	-0.0751343	0.004267969702090001	0.00564516303649	-0.554717	-0.56147625	0.307710950089	0.3152555793140625	0.000378148	-0.000494269	2.44301844361e-07	1.4299590990400002e-07	-0.00196656	-8.186999999999995e-05	6.702696899999992e-09	3.8673582336e-06	0.0008326549999999999	-0.0005972250000000001	6.933143490249997e-07	3.566777006250001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
